R_0 R_1 R_2 Class
369.3000 24.1900 0.0000 1
648.5000 28.1500 2.2500 1
558.5000 26.9500 1.3000 1
680.8000 24.7200 0.0000 1
526.9000 26.8700 1.3000 1
705.8000 26.7200 2.0400 1
600.4000 24.9400 0.1600 1
519.4000 27.9000 1.2200 1
423.8000 24.9600 0.5500 1
387.4000 27.5200 0.0000 1
853.0000 28.3600 2.0700 1
692.6000 27.3800 2.5600 1
470.1000 24.1500 0.0000 1
726.0000 29.6600 2.8600 1
609.7000 27.4300 0.0000 1
651.1000 24.5800 1.3800 1
854.1000 27.9200 1.3000 1
394.5000 24.7300 0.1200 1
466.6000 24.3100 0.5500 1
490.4000 25.0400 0.0000 1
324.2000 23.3600 0.0000 1
760.4000 28.6100 0.0000 1
333.4000 23.8600 0.0000 1
744.0000 25.4000 1.3000 1
501.4000 25.9800 1.8000 1
357.0000 26.8800 0.1200 1
774.2000 27.2300 1.3000 1
498.5000 21.5500 0.0000 1
672.1000 24.2800 2.7000 1
810.8000 25.3400 0.0000 1
621.0000 27.8600 1.0600 1
863.2000 28.9300 3.6000 1
807.9000 26.3900 1.7500 1
433.2000 24.6000 0.7200 1
928.0000 28.9500 0.6500 1
889.0000 27.3600 2.0400 1
1000.4000 27.6400 2.1200 1
543.6000 21.1400 0.0000 1
564.4000 28.1600 0.4000 1
822.8000 26.8000 2.2000 1
738.4000 27.0100 0.0000 1
403.2000 23.9400 0.0000 1
657.2000 25.3200 1.4000 1
565.2000 28.1400 1.6000 1
647.2000 24.2200 0.9000 1
940.7000 25.9200 2.2000 1
707.8000 23.7600 0.3200 1
275.4000 21.9800 0.0000 1
784.6000 28.2400 0.0000 1
917.0000 24.2000 0.0000 1
704.0000 27.6000 2.2000 1
689.0000 26.0000 0.2000 1
345.6000 27.6800 0.0000 1
761.2000 23.7000 0.4000 1
661.6000 26.6700 1.8000 1
532.0000 27.1000 0.0000 1
336.2000 23.3600 0.0000 1
440.0000 23.6000 0.0000 1
562.0000 23.3500 0.0000 1
701.4000 25.7800 0.0000 1
195.0000 21.8900 0.0000 1
884.5000 28.8700 0.9900 1
504.4000 25.5400 1.6000 1
406.7000 21.8500 0.0000 1
518.1000 25.0400 0.0000 1
667.0000 23.8000 0.0000 1
587.8000 29.0800 2.1200 1
872.3000 27.0900 0.4000 1
292.0000 26.4000 0.0000 1
362.4000 22.1600 0.4000 1
592.0000 22.4000 0.4000 1
831.0000 25.8400 1.4000 1
251.5000 20.8800 0.0000 1
676.0000 27.6000 0.4000 1
553.4000 27.5600 1.7000 1
759.0000 26.7400 1.1400 1
923.8000 27.1600 0.4000 1
634.6000 25.0600 0.0000 1
738.8000 26.9700 1.8000 1
415.0000 22.8000 0.0000 1
467.8000 24.1200 0.1800 1
620.0000 26.3000 2.2000 1
798.0000 25.2700 3.3300 1
862.7000 28.8000 0.9400 1
779.0000 27.2000 2.7000 1
844.0000 27.2600 1.2100 1
468.0000 22.4000 0.0000 1
830.0000 27.2000 0.9000 1
634.7000 26.1200 1.3500 1
896.0000 28.0200 0.0900 1
997.4000 28.4000 1.8000 1
721.2000 30.2000 1.8000 1
689.7000 23.4200 0.0000 1
777.0000 26.9700 1.0200 1
805.6000 28.6600 3.1000 1
618.4000 25.7100 0.0000 1
770.4000 24.6200 0.0000 1
513.5000 27.8000 1.1000 1
547.0000 25.2800 0.0000 1
553.9000 27.6800 0.9400 1
898.8000 28.9300 3.6000 1
348.6000 23.2000 0.8000 1
374.2000 24.6200 0.0000 1
475.6000 28.4400 0.0000 1
1171.2000 27.6400 0.9000 1
731.5000 26.4500 1.3000 1
421.5000 25.8500 0.0000 1
657.8000 27.1800 0.0000 1
696.8000 25.1600 0.9000 1
641.1000 25.7600 0.0000 1
641.0000 24.2700 0.9000 1
719.3000 26.6100 0.0000 1
589.8000 25.3200 1.8000 1
179.2000 28.4600 0.0000 1
807.5000 27.7500 1.1000 1
674.2000 26.2600 2.0800 1
511.0000 28.1000 1.3000 1
723.1000 28.6200 1.2100 1
583.8000 25.3100 1.1800 1
656.0000 24.7000 0.9000 1
471.5000 24.9800 1.3000 1
786.8000 27.7200 0.0000 1
742.0000 27.8500 2.9000 1
859.0000 26.7500 0.2000 1
772.0000 24.3200 0.0000 1
637.8000 25.4600 0.0800 1
1038.8000 27.1700 1.3000 1
597.8000 24.4800 0.0000 1
537.0000 20.8000 0.0000 1
841.0000 27.9000 0.9000 1
739.8000 25.8200 0.0000 1
835.0000 30.2000 2.7000 1
512.4000 24.4800 0.9000 1
971.0000 28.2700 0.0000 1
760.8000 26.8100 2.7000 1
917.4000 28.9000 0.2800 1
684.0000 28.3000 2.7000 1
377.4000 27.0600 0.6000 1
885.2000 24.0000 0.0000 1
871.4000 29.2400 1.8000 1
828.9000 27.1900 1.0200 1
783.8000 29.3300 2.3500 1
444.0000 24.6400 0.4000 1
739.8000 28.0800 0.2400 1
351.5000 22.7000 0.4000 1
193.7000 21.9700 0.0000 1
801.5000 26.8500 2.7000 1
901.1000 26.9200 0.8500 1
873.0000 29.6400 2.3000 1
610.0000 23.1500 0.9000 1
543.0000 24.5000 0.0000 1
811.5000 28.1500 0.0000 1
543.3000 24.2500 0.4900 1
779.0000 26.8500 2.9000 1
299.1000 24.6900 0.0400 1
652.0000 29.6000 1.3000 1
327.0000 22.8500 0.0000 1
768.3000 24.8900 1.9300 1
586.5000 25.2500 0.0000 1
502.0000 25.1700 1.1800 1
816.2000 28.7400 3.1000 1
825.0000 25.1000 0.0000 1
573.3000 23.3300 0.0000 1
806.4000 26.7600 0.8000 1
784.4000 26.8800 1.7000 1
805.3000 30.2300 3.6000 1
566.0000 25.8000 0.0000 1
667.6000 28.5700 2.7400 1
660.4000 28.2600 1.1200 1
734.6000 27.7600 0.0000 1
585.0000 25.5000 0.0000 1
425.0000 23.2000 0.2000 1
825.9000 26.7600 3.4500 1
641.0000 24.9000 0.4000 1
522.8000 25.6000 1.1400 1
483.6000 27.7100 0.9000 1
314.2000 23.5400 0.0000 1
537.0000 27.2000 0.9000 1
559.8000 28.0200 1.8000 1
787.2000 23.4600 0.4000 1
496.6000 24.1000 0.0000 1
969.0000 27.5300 2.3500 1
853.0000 25.2200 0.0000 1
861.0000 27.8300 0.4900 1
570.0000 23.8000 0.0000 1
272.5000 24.7000 0.2000 1
517.7000 24.8600 0.9000 1
391.2000 22.8200 0.4000 1
856.6000 26.9600 0.2400 1
743.3000 26.4100 0.0000 1
916.6000 27.1400 1.0600 1
815.2000 28.2900 1.7500 1
574.0000 27.4000 1.4800 1
932.2000 28.4000 2.5000 1
693.0000 24.9600 0.6000 1
1053.4000 28.5800 2.2000 1
965.1000 29.9000 3.8700 1
626.5000 25.5500 0.0000 1
235.7000 22.7500 0.0000 1
695.7000 25.0200 0.4000 1
815.3000 26.1900 1.0300 1
571.8000 23.7600 0.4000 1
717.2000 27.9800 1.6600 1
495.9000 24.7000 0.0000 1
412.4000 27.8600 0.9600 1
588.4000 24.8400 0.7000 1
540.6000 24.5400 0.8000 1
785.4000 28.9000 2.2900 1
333.0000 22.4400 0.4000 1
652.2000 27.0200 0.0000 1
501.1000 23.8800 0.0000 1
1034.0000 28.7700 3.7300 1
595.6000 26.6000 0.4000 1
577.6000 25.9000 1.4400 1
846.2000 27.1100 0.2700 1
999.8000 28.3600 0.6800 1
694.8000 25.6800 0.0000 1
954.1000 29.8100 0.1200 1
279.4000 22.3000 0.0000 1
889.1000 28.2000 1.8000 1
659.5000 27.3500 1.5500 1
571.3000 27.3900 1.7500 1
473.8000 23.6800 0.0000 1
553.6000 22.2800 1.5000 1
821.6000 28.6400 0.4000 1
509.9000 27.1100 1.3000 1
802.2000 27.7400 1.3000 1
343.4000 23.4000 0.0000 1
965.2000 27.8800 2.1200 1
674.0000 26.9000 2.2000 1
764.0000 25.8400 3.2400 1
821.5000 26.8500 0.8500 1
1022.9000 26.8400 2.4300 1
604.8000 24.5500 0.3600 1
445.6000 28.2000 0.5800 1
612.0000 24.4800 0.0000 1
676.1000 25.4800 0.0000 1
821.1000 24.7500 0.0000 1
536.0000 27.1000 1.4400 1
704.6000 29.7400 1.1800 1
928.8000 28.7800 1.4400 1
284.2000 23.9100 0.0000 1
716.0000 27.7000 0.0000 1
856.4000 28.1000 1.4800 1
668.5000 24.0400 1.1800 1
234.4000 24.3800 0.0000 1
564.6000 26.6400 1.3000 1
265.5000 22.5500 0.0000 1
835.5000 28.6100 1.7500 1
657.5000 27.7500 2.2000 1
648.5000 24.2000 0.0000 1
747.0000 26.2000 1.1000 1
616.9000 23.4100 0.0000 1
845.0000 26.6700 0.2800 1
739.6000 28.3400 2.3400 1
404.5000 22.4800 0.4000 1
412.0000 23.9000 0.4000 1
787.6000 29.4000 1.6500 1
525.6000 26.7000 1.3000 1
729.8000 26.4400 0.0000 1
604.5000 29.2800 1.8100 1
218.6000 23.6400 0.0000 1
511.6000 27.9000 0.2400 1
955.0000 29.7200 1.5200 1
822.2000 26.5400 2.2000 1
871.7000 25.3300 0.9000 1
819.6000 26.9800 2.7000 1
628.0000 25.3700 1.3000 1
759.8000 28.0900 0.0000 1
576.2000 23.5800 0.9000 1
284.6000 22.3600 0.0000 1
700.4000 26.2200 0.0000 1
584.8000 28.2400 0.0000 1
511.3000 28.1600 0.4000 1
723.4000 25.5200 1.5000 1
686.4000 27.9000 1.0600 1
396.5000 26.1700 0.0000 1
203.1000 26.5100 0.0000 1
635.0000 27.9000 0.4000 1
554.5000 26.4500 0.0000 1
1010.2000 27.1400 1.6000 1
578.4000 25.9400 0.9000 1
210.5000 24.1400 0.0000 1
456.4000 23.9800 0.0000 1
509.0000 26.0500 1.8000 1
475.9000 23.5500 0.0000 1
708.2000 28.3800 1.1700 1
1018.0000 28.3600 4.5000 1
512.0000 27.7000 0.3200 1
268.6000 27.2300 0.4000 1
456.2000 22.9400 0.0000 1
328.1000 23.4400 0.0000 1
711.0000 23.9400 0.9800 1
408.6000 25.5800 0.0000 1
758.6000 25.7700 0.0000 1
772.6000 25.9400 0.0000 1
405.4000 27.6500 0.8500 1
751.3000 26.7900 0.0000 1
558.0000 27.1600 1.4400 1
381.6000 26.9600 0.0000 1
576.6000 26.7000 1.3000 1
400.8000 23.6900 0.0000 1
457.8000 24.0800 0.0000 1
596.6000 26.3800 1.8000 1
856.9000 27.2100 1.8400 1
195.2000 22.0200 0.0000 1
1043.6000 23.9500 1.1800 1
696.6000 26.5300 1.3900 1
735.4000 28.2800 2.7400 1
820.8000 26.5800 2.1200 1
756.4000 28.0000 1.8000 1
514.0000 23.6000 0.0000 1
745.6000 25.8400 0.7500 1
649.0000 24.4800 0.0000 1
674.2000 27.5000 0.6700 1
349.0000 27.7600 0.0000 1
481.8000 22.9600 0.7200 1
199.4000 21.2200 0.0000 1
588.0000 21.8800 0.9800 1
711.6000 24.8200 0.0000 1
617.4000 28.0200 1.2600 1
376.0000 28.1000 0.9000 1
602.0000 26.8000 1.3000 1
396.0000 22.6200 0.4000 1
408.4000 23.6400 0.0000 1
481.0000 25.2000 0.0000 1
407.0000 22.1000 0.0000 1
865.8000 27.8200 0.9800 1
224.0000 23.8800 0.0000 1
503.8000 24.5400 0.9000 1
356.0000 22.6000 0.4000 1
821.8000 27.2200 1.2200 1
335.7000 27.1800 0.0000 1
661.0000 25.0500 1.3000 1
712.6000 25.7200 0.3200 1
451.5000 28.9500 0.6500 1
300.0000 25.9000 0.4000 1
525.0000 24.0000 1.3000 1
934.7000 26.9000 1.8000 1
409.0000 27.2600 0.9400 1
824.2000 27.9000 0.0000 1
843.2000 25.1200 1.1200 1
865.0000 24.8000 3.1000 1
738.2000 25.9700 0.0000 1
732.5000 25.8500 2.4500 1
644.4000 28.4000 1.3000 1
502.8000 25.6400 0.0000 1
536.0000 24.5000 0.0000 1
327.0000 23.0000 0.0000 1
949.0000 29.8600 4.2000 1
626.2000 24.2800 0.0000 1
688.5000 25.6200 0.0000 1
686.3000 26.3100 2.2900 1
972.2000 29.5200 1.9600 1
732.0000 28.2000 2.7000 1
760.7000 27.9900 1.3000 1
610.2000 27.5400 1.7000 1
935.9000 27.0900 0.9000 1
555.1000 24.3500 0.0000 1
833.0000 24.3000 2.2000 1
421.8000 29.7800 0.5500 1
975.8000 26.0000 0.5000 1
560.6000 28.4500 0.0000 1
799.5000 27.6500 2.4500 1
882.0000 25.3000 2.2000 1
289.3000 22.0400 0.0000 1
1149.8000 29.9000 0.4000 1
538.0000 23.9600 0.0000 1
392.2000 24.4300 0.9900 1
421.6000 24.3500 0.0000 1
300.0000 22.7200 0.0800 1
589.8000 23.4800 0.0000 1
827.4000 25.4000 1.1400 1
424.9000 23.7600 0.0000 1
620.4000 23.6000 0.0000 1
441.2000 23.3800 0.4000 1
745.4000 25.6900 0.0000 1
221.0000 22.6500 0.0000 1
501.1000 23.8200 0.0000 1
274.6000 24.3600 0.4000 1
874.2000 27.8000 0.4000 1
544.5000 23.5600 0.9000 1
855.1000 27.8100 1.8900 1
524.0000 22.9600 0.0000 1
690.5000 25.7000 0.0000 1
706.5000 26.0000 1.8000 1
820.6000 26.7400 0.0000 1
737.7000 25.0200 0.0000 1
771.2000 29.3700 1.8000 1
707.2000 26.2200 2.7000 1
600.6000 25.0400 0.1600 1
346.6000 22.9800 0.0000 1
946.6000 24.2500 3.1000 1
392.2000 26.1400 0.0000 1
469.5000 24.2000 0.6500 1
772.9000 25.5700 0.0000 1
848.5000 27.6900 0.0000 1
483.3000 25.6200 0.0400 1
587.2000 27.8000 1.6000 1
442.8000 27.7400 0.0000 1
492.0000 24.6000 0.0000 1
530.0000 23.9500 0.0000 1
425.8000 26.0400 1.0600 1
796.6000 24.4600 0.9000 1
530.0000 25.1000 1.3000 1
749.1000 25.2900 0.4000 1
539.6000 20.7500 0.0000 1
504.5000 24.7700 0.0000 1
445.0000 26.7800 0.2400 1
788.2000 28.4700 2.7000 1
799.2000 28.4200 3.1000 1
620.5000 26.5000 0.6500 1
594.8000 23.4400 0.0000 1
405.0000 21.9000 0.0000 1
216.6000 23.3600 0.0000 1
687.6000 26.1200 2.2000 1
654.0000 26.4000 1.5500 1
585.6000 24.3800 0.5000 1
687.4000 25.5800 0.0000 1
946.3000 28.4000 1.6500 1
676.0000 28.3800 1.2200 1
469.0000 24.1500 0.6500 1
317.4000 25.9000 0.6000 1
849.6000 26.8400 2.5200 1
599.8000 27.0000 0.7500 1
689.3000 25.1800 0.0000 1
1060.0000 26.4600 0.0000 1
813.0000 26.1000 1.8000 1
406.4000 22.8800 0.5500 1
347.5000 23.1000 0.4500 1
447.0000 29.6600 0.5000 1
559.0000 25.7000 0.0000 1
964.0000 27.4000 0.4500 1
554.1000 25.5500 0.5500 1
455.0000 24.2000 0.0000 1
659.6000 25.0600 0.9000 1
632.4000 25.2500 0.5500 1
673.5000 25.5500 2.4500 1
737.0000 28.6200 0.9400 1
359.4000 23.8200 0.0000 1
649.6000 25.3200 0.2400 1
699.7000 24.2500 0.0000 1
694.0000 24.2000 0.0000 1
773.5000 26.3500 2.9000 1
479.8000 23.6400 0.0000 1
435.0000 22.5000 0.0000 1
777.0000 23.0200 0.0000 1
662.0000 25.3000 0.0000 1
839.7000 28.4000 2.1100 1
833.8000 27.1300 1.2600 1
715.0000 27.6000 0.2000 1
918.0000 27.2000 1.8000 1
556.0000 25.5000 1.8000 1
923.6000 28.8600 1.3000 1
811.5000 26.1600 1.0300 1
902.0000 27.3200 1.2600 1
1041.0000 30.1600 1.4000 1
503.8000 23.5600 1.3000 1
852.6000 26.4000 0.4000 1
923.4000 27.5200 3.6800 1
289.0000 24.1000 0.0000 1
770.8000 25.7400 2.1200 1
684.2000 26.4400 2.5600 1
846.7000 30.7400 0.4000 1
829.7000 27.3200 0.1200 1
726.0000 28.3300 1.0200 1
387.2000 23.4000 0.0000 1
703.5000 28.0500 0.0000 1
579.5000 24.4000 0.4500 1
855.5000 27.2600 1.2600 1
308.0000 22.7000 0.0000 1
705.6000 26.9400 0.0000 1
758.8000 26.3000 3.2500 1
642.8000 24.9200 2.1600 1
308.0000 28.9000 0.4000 1
763.8000 28.8200 2.3800 1
674.0000 22.0000 0.4000 1
693.8000 25.6400 2.0200 1
771.0000 27.3500 1.3000 1
374.2000 22.3000 0.0000 1
336.2000 22.9800 0.1200 1
966.0000 26.5500 1.9300 1
517.4000 27.3800 0.9000 1
746.0000 27.9000 2.7000 1
1040.0000 28.5600 1.3000 1
674.9000 27.6100 2.2500 1
878.5000 27.7500 1.1000 1
908.0000 27.4200 0.0000 1
704.0000 28.1500 1.3000 1
373.0000 25.3600 0.4000 1
944.6000 26.7200 2.0600 1
857.0000 25.7400 1.2100 1
536.4000 24.7400 0.0000 1
364.1000 27.3900 0.4500 1
857.0000 26.8000 1.3000 1
371.7000 21.7900 0.8500 1
1028.0000 24.4400 2.0200 1
322.4000 23.9100 0.0000 1
429.0000 24.3500 0.0000 1
751.2000 26.7000 1.1200 1
614.8000 26.3800 0.2400 1
653.8000 28.4200 1.0600 1
920.5000 29.7500 3.1000 1
879.0000 28.7800 2.7000 1
799.7000 27.0900 0.2800 1
338.0000 23.0000 0.0000 1
468.1000 21.9500 0.0000 1
790.0000 26.2000 0.9000 1
748.0000 26.3000 0.7200 1
812.6000 27.1100 3.1000 1
781.5000 26.7000 0.9000 1
544.4000 21.9000 0.0000 1
517.2000 27.7900 0.4500 1
600.0000 30.2000 0.9000 1
550.0000 25.5200 0.3600 1
930.5000 28.5700 4.7700 1
600.4000 27.9000 1.3000 1
594.0000 24.6000 0.2000 1
354.0000 23.1200 0.0000 1
781.4000 28.8200 0.0000 1
808.6000 28.4400 2.9100 1
745.8000 26.2800 1.6000 1
620.4000 23.0400 0.0000 1
910.1000 25.7800 0.9000 1
330.4000 23.1800 0.0000 1
539.3000 27.5800 1.3000 1
599.0000 25.2000 0.4000 1
665.0000 27.3500 1.3000 1
392.4000 23.7300 0.0000 1
773.8000 28.1900 1.7500 1
550.8000 23.6400 0.4000 1
548.7000 27.1600 1.3000 1
575.0000 27.4000 0.0000 1
699.1000 28.5200 1.4500 1
469.8000 28.1400 0.7000 1
905.3000 28.6100 2.2900 1
705.6000 26.6000 0.9000 1
288.0000 21.8600 0.0000 1
421.2000 25.7400 0.0800 1
733.4000 28.3900 0.3600 1
372.4000 23.4000 0.0000 1
711.4000 29.5200 0.8000 1
504.8000 26.0800 0.0000 1
504.4000 27.0800 0.3200 1
240.0000 21.9000 0.0000 1
874.2000 27.7600 2.1200 1
777.2000 28.1300 1.3000 1
766.5000 25.4500 0.4000 1
644.5000 27.5000 0.6500 1
954.5000 30.9500 0.4000 1
709.6000 29.4900 0.9900 1
251.2000 24.1000 0.0000 1
911.8000 27.1800 3.1000 1
594.9000 23.7900 0.0000 1
452.7000 21.0600 0.4000 1
629.0000 26.6000 0.6500 1
664.8000 26.6800 2.4000 1
931.8000 27.0800 0.9000 1
470.7000 24.5800 0.0000 1
836.0000 25.3500 0.0000 1
355.4000 23.3300 0.0000 1
719.8000 27.0200 0.0000 1
851.0000 25.8500 0.0000 1
749.4000 26.0800 1.3000 1
559.4000 25.5000 0.8000 1
884.4000 27.0200 2.2000 1
567.4000 24.1400 0.0000 1
792.0000 27.8000 2.7000 1
677.8000 27.0400 0.5000 1
423.0000 22.8000 0.4000 1
498.2000 22.7800 0.9000 1
880.8000 27.1000 1.6600 1
905.0000 27.6000 0.0000 1
839.4000 28.3200 0.5800 1
350.5000 23.0700 0.0000 1
613.0000 26.2000 0.4000 1
857.3000 27.4900 0.0000 1
992.2000 28.3200 1.7100 1
897.0000 29.4600 1.6800 1
692.4000 25.4800 0.9000 1
494.0000 28.2800 1.4000 1
715.4000 25.8000 2.7000 1
787.0000 27.1000 2.1600 1
562.4000 22.7200 0.0000 1
680.3000 27.5400 0.0000 1
513.0000 26.2600 1.7000 1
635.4000 25.6600 1.2600 1
700.9000 23.7900 0.0000 1
564.1000 22.9000 0.0000 1
333.0000 22.4000 0.0000 1
280.0000 24.2300 0.0000 1
912.2000 28.4600 1.2900 1
738.1000 27.3300 1.1700 1
650.4000 25.1800 1.1200 1
290.8000 22.7200 0.0000 1
286.5000 27.8000 0.0000 1
568.7000 23.6100 0.0000 1
1096.0000 28.3000 2.2000 1
768.5000 24.8000 0.2000 1
251.0000 25.1800 0.0000 1
823.8000 28.9400 2.1200 1
709.6000 26.6700 0.9000 1
247.3000 23.8000 0.0000 1
575.2000 25.3900 0.4500 1
722.2000 27.7600 0.0400 1
754.4000 26.4800 0.0000 1
798.8000 26.8200 1.8800 1
815.6000 27.1400 2.6000 1
455.2000 27.6600 1.2200 1
687.5000 25.5200 0.3600 1
628.2000 24.1600 0.0900 1
577.0000 25.8400 0.4000 1
572.7000 24.0500 0.4000 1
594.4000 24.7400 0.2400 1
709.0000 24.9000 0.0000 1
645.0000 29.2100 1.3500 1
756.4000 27.1600 1.8000 1
961.4000 27.1400 2.7800 1
493.8000 28.2200 1.0600 1
792.8000 25.1800 3.3000 1
1055.2000 28.3000 1.4000 1
553.8000 26.9000 0.7500 1
835.0000 24.7000 0.0000 1
536.8000 26.8200 0.0000 1
787.0000 29.2400 2.5000 1
498.0000 24.6200 0.5000 1
451.0000 25.5400 0.0000 1
686.9000 27.3900 0.0000 1
274.3000 22.0900 0.4000 1
639.2000 24.8600 1.9600 1
877.4000 27.5200 3.6800 1
565.0000 24.2200 0.7000 1
824.8000 29.1000 1.1600 1
449.4000 21.2800 0.0000 1
214.2000 22.1000 0.0000 1
819.0000 22.9000 0.9000 1
224.8000 21.6900 0.0000 1
623.0000 21.9300 0.0000 1
555.4000 25.6600 1.3000 1
687.5000 25.7400 0.0000 1
467.6000 24.0400 0.0000 1
864.2000 27.2800 1.5300 1
840.0000 25.7500 2.6500 1
408.8000 23.8800 0.0000 1
681.7000 25.1300 2.8200 1
808.0000 29.0800 1.1400 1
853.0000 25.2100 0.0000 1
686.0000 28.3000 1.3000 1
544.5000 28.8500 0.9000 1
723.0000 23.7000 0.8000 1
456.6000 25.0500 0.9000 1
750.2000 28.2600 0.9000 1
573.0000 24.3200 0.0000 1
614.0000 26.5000 1.3000 1
748.6000 29.2400 0.0000 1
271.4000 27.2200 0.4000 1
787.5000 26.3200 0.4000 1
209.8000 22.0000 0.0000 1
190.7000 22.5100 0.0000 1
372.9000 22.6700 0.0000 1
810.6000 24.9200 0.6000 1
423.7000 25.3100 0.8500 1
911.2000 27.9800 0.0000 1
751.2000 25.2800 1.3000 1
413.6000 21.6400 0.0000 1
261.9000 24.6200 0.0400 1
378.1000 22.1200 0.8100 1
649.4000 26.4000 0.6000 1
218.9000 26.6100 0.0000 1
752.0000 28.2200 1.1400 1
761.4000 25.7400 0.0000 1
918.6000 27.8000 3.0100 1
668.0000 24.3000 0.0000 1
790.3000 25.1900 0.0000 1
410.4000 23.6800 0.9000 1
712.5000 26.9600 1.2600 1
985.4000 26.3000 0.1600 1
729.2000 25.8600 0.0000 1
361.7000 23.0000 0.4000 1
741.2000 25.0300 0.4000 1
232.8000 22.2500 0.0000 1
539.6000 25.2000 0.5000 1
752.5000 27.1300 2.2000 1
1066.5000 28.2000 2.6500 1
986.4000 28.3600 2.3800 1
391.5000 23.4200 0.0000 1
734.9000 30.4500 0.0000 1
935.6000 27.8600 2.2000 1
426.8000 22.6000 0.0000 1
413.4000 23.4800 0.0000 1
586.4000 27.0200 0.9400 1
828.6000 27.0600 2.4700 1
449.5000 24.5100 0.0000 1
844.7000 25.6600 0.0000 1
607.4000 27.5600 1.4400 1
392.2000 22.6600 0.0000 1
403.2000 20.9800 0.5000 1
722.5000 23.7500 0.9000 1
466.4000 24.0500 0.0000 1
774.6000 26.6300 0.9400 1
422.5000 21.1500 0.6500 1
303.0000 27.1000 0.0000 1
885.2000 28.7800 1.4200 1
271.0000 22.6200 0.0000 1
947.0000 27.6000 1.8000 1
766.8000 26.2800 1.3000 1
236.0000 26.3500 0.0000 1
986.0000 28.7000 2.2000 1
215.0000 25.2000 0.0000 1
386.5000 24.6100 0.4500 1
648.1000 28.8800 0.0000 1
753.0000 27.7900 1.8400 1
679.4000 26.2500 0.9000 1
783.0000 26.5000 2.7000 1
898.0000 27.2000 1.3000 1
738.0000 27.9400 0.0000 1
728.8000 27.7600 0.0000 1
878.8000 28.5200 1.7000 1
621.2000 26.1600 0.0000 1
771.0000 26.9000 2.2000 1
562.0000 26.0400 0.0800 1
931.2000 28.4600 1.0400 1
663.6000 24.6700 0.0000 1
667.7000 25.6200 0.0000 1
813.1000 29.6700 3.1900 1
297.0000 23.4000 0.0000 1
228.7000 21.7600 0.0000 1
678.3000 26.0700 0.9000 1
570.1000 25.5700 1.1800 1
807.0000 29.0500 2.0000 1
739.4000 25.2800 2.3000 1
692.6000 27.9200 1.8000 1
770.8000 29.1600 1.8000 1
721.2000 25.6100 0.4000 1
681.0000 27.9000 2.4500 1
831.0000 27.6000 1.0800 1
750.0000 24.6000 0.9000 1
584.6000 23.2000 0.1200 1
797.6000 26.5800 0.6300 1
458.4000 22.7100 0.4000 1
538.6000 23.4800 0.4000 1
675.4000 24.9000 0.0000 1
738.0000 26.1000 2.2000 1
1066.9000 27.8300 2.6500 1
637.4000 25.5900 0.0000 1
272.9000 26.8900 0.0000 1
447.8000 25.6000 0.0000 1
722.8000 26.6200 2.5600 1
485.5000 24.5900 0.0000 1
