Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[1, 3]	[[-136.4, -120.21880096982116], [-0.76, 1.71]]	0	0.1	1.0	1	4.9509631999999995	55	55	0.5	4.9509631999999995	0	0	0	0	1
[3, 2, 1]	[[1.814, 4.334], [23.0045, 19.29], [-17.060000000000002, 433.06]]	0	0.1	1.0	1	33.862642272090405	431	431	0.75	33.862642272090405	0	0	0	0	1
[0]	[[0.5890629999999999, 0.29931]]	0	0.1	1.0	1	61.412724437180785	648	648	0.25	61.412724437180785	0	0	0	0	1
[1, 2, 3, 0]	[[-135.07999999999998, 220.79795651881986], [22.93976974925338, 26.0875], [-0.76, 1.178], [0.6043525000000001, 0.29931]]	0	0.1	1.0	1	67.54995304449082	755	755	1.0	67.54995304449082	0	0	0	0	1
[1]	[[-136.4, 170.5]]	0	1.0	1.0	10	793.5938070998081	209969	11764	0.25	7797.422588747602	68866	68866	12816	12816	1
[0]	[[0.534456, 0.771144]]	0	0.9765205855765957	0.9765205855765957	1	761.3900629962538	209997	12396	0.25	739.4875787453174	83181	85181	15500	15872	1
[1]	[[-119.6, 170.5]]	0	1.0	1.0	2	793.5938070998081	209969	27197	0.25	1559.4845177495204	63545	63545	12816	12816	1
[1]	[[-136.4, -136.4]]	0	0.1	1.0	5	735.5030043741236	38043	38043	0.25	3677.515021870618	0	0	0	0	1
[1]	[[-136.4, 119.39384229024702]]	0	1.0	1.0	2	805.0862953816702	209969	54439	0.25	1588.2157384541756	42328	42328	10040	10040	1
[1]	[[-136.4, 135.60814886066245]]	0	1.0	1.0	3	796.5472108057174	209969	54932	0.25	2350.30204052144	45801	45801	10897	10897	1
[1]	[[-123.8048562859221, 170.5]]	0	1.0	1.0	2	793.5938070998081	209969	66728	0.25	1559.4845177495204	49747	49747	12816	12816	1
[0]	[[0.55418, 0.7514200000000001]]	0	0.9813367007743876	0.9813367007743876	4	761.5417876379361	209997	72103	0.25	2958.7089381896803	52844	53849	14070	14336	1
[1]	[[5.6808832025529625, 136.13942219321905]]	0	1.0	1.0	4	799.2376346092378	209946	72167	0.25	3147.188173046189	32876	32876	8802	8802	1
[3]	[[-0.76, 0.988]]	0	0.9405831265508685	0.9405831265508685	3	711.3055122176705	209969	78081	0.25	2159.6456708162646	75811	80600	21212	22536	1
[0]	[[0.5041905, 0.7458095]]	0	0.9699457083764219	0.9699457083764219	3	760.0083794765104	209997	82906	0.25	2213.281423036914	60028	61888	17383	17920	1
[3]	[[3.5320000000000005, 6.268000000000001]]	0	0.9797950219619327	0.9797950219619327	1	635.9068821905582	209997	98778	0.25	635.9068821905582	3346	3415	1098	1121	1
[2]	[[25.2885, 29.311500000000002]]	0	0.9260505548211353	0.9260505548211353	1	646.1858818934418	209985	101802	0.25	646.1858818934418	46234	49926	15762	17019	1
[1]	[[-52.30648010834355, 101.81309961112942]]	0	1.0	1.0	2	805.1072216341039	209969	102761	0.25	1588.2680540852598	26176	26176	9026	9026	1
[1]	[[-87.70000000000002, 135.60814886066245]]	0	1.0	1.0	2	796.5472108057174	209969	102942	0.25	1566.8680270142936	31597	31597	10897	10897	1
[1]	[[910.0107145591232, 1057.96]]	1	0.27927927927927926	0.27927927927927926	2	676.5569580124568	209963	103115	0.25	1353.1139160249136	744	2664	252	915	1
[0]	[[0.5749799999999999, 0.7455959999999999]]	0	0.987320396130288	0.987320396130288	1	774.8617245255747	209997	109834	0.25	756.3271556569683	34495	34938	12641	12800	1
[0]	[[0.615504, 0.7450995]]	0	0.9959615021702208	0.9959615021702208	3	794.5829991947388	209969	110112	0.25	2342.936246980271	26388	26495	9691	9728	1
[1]	[[-119.6, 119.39384229024702]]	0	1.0	1.0	1	805.0862953816702	209969	111015	0.25	794.1078692270878	26896	26896	10040	10040	1
[1]	[[-2.7248355755701823, 170.5]]	0	1.0	1.0	2	793.5938070998081	209969	111227	0.25	1559.4845177495204	34279	34279	12816	12816	1
[0]	[[0.45291149999999997, 0.7614955]]	0	0.9608793491431539	0.9608793491431539	3	731.3847339246882	209997	111392	0.25	2105.942752217581	55510	57770	20666	21504	1
[2]	[[20.462999999999997, 24.337]]	0	0.9650685734380494	0.9650685734380494	2	738.6257728419662	209969	113987	0.25	1439.080540131144	32932	34124	12653	13106	1
[1]	[[-136.4, 252.96]]	0	0.999579552998451	0.999579552998451	1	777.0949393643061	209997	114157	0.25	759.1186742053827	45171	45190	17389	17397	1
