Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[0, 1]	[[839.1949999999999, 911.673187078479], [26.04, 19.9]]	0	0.08000000000000002	0.8	1	9.8	189	189	0.6666666666666666	9.8	0	0	0	0	1
[0]	[[-124.9, 262.28999999999996]]	0	0.9939800412104561	0.9939800412104561	11	600.325381718586	199998	190	0.3333333333333333	6603.579198904446	98408	99004	21278	21405	1
[0, 2, 1]	[[839.1949999999999, 1201.405], [0.8104999999999998, 4.2895], [23.24, 19.9]]	0	0.1	1.0	1	14.0	211	211	1.0	14.0	0	0	0	0	1
[0, 1]	[[-124.9, 659.88], [26.26, 19.9]]	0	0.09597989949748745	0.9597989949748744	1	22.075400385169083	308	308	0.6666666666666666	22.075400385169083	0	0	0	0	1
[1]	[[25.98, 19.9]]	0	0.1	1.0	1	18.304000000000002	326	326	0.3333333333333333	18.304000000000002	0	0	0	0	1
[0]	[[-124.9, 168.615]]	0	1.0	1.0	4	602.2380449865548	199998	18192	0.3333333333333333	2408.952179946219	65572	65572	15594	15594	1
[0]	[[-124.9, 166.225]]	0	1.0	1.0	1	602.2380449865548	199998	30312	0.3333333333333333	602.2380449865548	60669	60669	15446	15446	1
[0]	[[43.539999999999964, 166.225]]	0	1.0	1.0	1	627.5372626199996	199998	30586	0.3333333333333333	627.5372626199996	33031	33031	8423	8423	1
[0]	[[35.55000000000001, 265.25458835245615]]	0	0.9914007061208795	0.9914007061208795	11	607.2246994937451	199998	37427	0.3333333333333333	6679.471694431196	56722	57214	15057	15187	1
[0]	[[-8.430000000000007, 128.5007530098058]]	0	1.0	1.0	1	602.1392901291435	199998	59333	0.3333333333333333	602.1392901291435	42114	42114	12953	12953	1
[0]	[[-124.9, -124.9]]	0	0.1	1.0	6	521.3677441100776	75458	75458	0.3333333333333333	3128.206464660466	0	0	0	0	1
[0]	[[-124.9, 148.69198813038005]]	0	1.0	1.0	3	602.2378732865852	199998	75866	0.3333333333333333	1806.7136198597557	41160	41160	14335	14335	1
[0]	[[-35.15999999999997, 46.22891357813374]]	0	1.0	1.0	1	591.4886567680112	199963	85384	0.3333333333333333	591.4886567680112	19113	19113	7216	7216	1
