InstanceID	R_0	R_1	R_2	R_3	Class
29891	495.6841418961489	13575.081208642216	1642.7604872086135	1423.7015554639972	0
136	1887.2596225587763	16311.130802266402	1581.7258832731818	1606.5130396419556	0
23824	1887.265894323018	14707.746619701735	1410.427908709228	1612.4576490867428	0
92	466.007002287157	16294.416708412835	1988.2054092295423	1428.7752035186634	0
14147	929.0989000752179	9384.71643931502	760.6890023549271	1784.8046497866476	0
5397	1734.0153742286652	15229.434053936795	1625.0044173019908	1427.897925779417	0
27858	1848.0768701563434	16252.487069840943	1582.982472205973	1481.0236563299577	0
20660	1797.630272037551	15715.799312625775	2074.9951921619418	1426.858994569842	0
19724	1797.6353099054961	15813.032904338947	1956.7455406176457	1427.8805543260282	0
4716	1018.1792481772239	12132.638942950594	1675.9803679346676	1803.4944908161383	0
24432	478.18587245042994	8603.573952710694	1140.1195893702295	1784.9342465355005	0
6447	1235.9067009291118	10859.22747613478	1524.6230061903611	1593.5254280062798	0
9345	1880.2624729798538	13051.30454106879	1881.880605979331	1742.8602692952559	0
10351	1889.4570848754922	16102.530987090568	1954.102174231439	1616.2401220489305	0
12238	1690.3191547312292	15299.870227314235	2096.15479652921	1614.341330261704	0
12866	1729.7704480675782	11400.460535763048	1738.3110025374374	1734.9545403037755	0
19638	1852.78490544166	15244.057321707018	898.4324020534445	1822.7072419886256	0
25962	1359.2936656320726	13057.276662024242	1446.851512944948	1714.690062503133	0
29398	463.5396227243313	9015.782223493741	1960.3663192694619	1788.1172658964422	0
9791	1638.843061293596	15236.13429451898	1912.2979819926527	1430.1336591062884	0
35316	1016.4776916135959	14833.0842802923	2099.981338026634	1484.127549135964	0
7367	479.27914675123725	13689.141939965131	1292.8135959683273	1426.042949962207	0
34976	1876.7117868624978	15850.887088041827	2009.2293827218855	1804.0773332109811	0
11228	1797.6869049826637	15526.998856200224	2092.5260026040487	1427.197160991956	0
30221	1860.9147744224365	9122.415346247106	2027.1014542980658	1701.148565825785	0
9699	1775.4499907981342	15715.799256298062	1530.3627298419144	1807.1141401495788	0
25043	1984.707934564879	10995.535248508928	1881.134829110393	1700.9689595958396	0
12941	35.07820256875741	821.6475019858908	167.61402317790566	209.4600515440255	1
29073	1882.7097325039563	12162.970204552643	1743.6051937163807	1601.458306610767	0
25518	679.9621664767625	11076.035391222353	1435.2798354255117	1604.9909197574966	0
20117	286.14988599080044	2038.868127703863	576.1194252847907	743.7059940430589	1
6692	1797.255185113022	15226.07080770613	2065.6744842959642	1428.5100176024646	0
9180	1012.7784734352596	7222.743457824179	1964.1284636615792	1418.5712020175163	0
7212	237.60255806623	2014.1070710091496	613.9567656576222	780.7808291643854	1
31463	1640.4653727762295	15238.300709172283	2074.6126235833376	1746.5575969979202	0
33906	1845.7474353008427	15227.516409846792	1967.229449442958	1431.4414844394066	0
27896	803.8065177411185	4921.12215001291	1028.7998195584587	1700.3012610421856	0
27356	1799.2846580603175	16021.951728882583	1960.1004572148172	1566.0963473857923	0
19583	1639.496392189466	15475.736138661483	2063.959339800071	1613.8119469456187	0
