InstanceID	R_0	R_1	R_2	R_3	Class
29891	490.04207320904356	13206.83076965671	1612.2362373062263	1398.3442091433526	0
136	1832.4087567833599	15878.94356176173	1558.381539415053	1579.8622959720165	0
23824	1832.4149377739589	14315.759039769297	1389.9265511188687	1585.8067507125784	0
92	463.2739002172939	15863.171440985821	1959.1457264461274	1403.4176219356896	0
14147	912.8285221954085	9113.98095773623	750.4747762593545	1754.7480437121671	0
5397	1682.1621102839251	14830.508327086874	1594.479773693673	1402.540065732021	0
27858	1793.225694978983	15830.65614451798	1559.637538010638	1455.9741367712707	0
20660	1742.7790063965845	15305.224608672157	2038.2837479342866	1401.5009804197166	0
19724	1742.7839538971207	15398.584117638982	1929.5920166614924	1402.5224011276164	0
4716	999.9715725250364	11809.36382703751	1651.7139391824273	1770.583333965918	0
24432	475.45267358523324	8353.101924005641	1125.2168085831875	1754.8768974259533	0
6447	1212.8379847269896	10558.970740763074	1501.3047188262537	1566.873889021393	0
9345	1832.4109447461256	12704.715482651396	1853.8379966969949	1713.6703761913313	0
10351	1841.6054665050503	15685.309172914318	1915.2428334916976	1589.0105030176226	0
12238	1638.4652680089823	14898.996339993922	2057.4804132649674	1587.1115652868696	0
12866	1690.8886005063391	11089.733383603598	1713.1055016433054	1705.764258152049	0
19638	1806.929096575499	14843.595520639534	887.2886895260297	1789.795123568684	0
25962	1329.380011752712	12710.673812264122	1425.4150317976782	1689.154364247229	0
29398	460.8063271765758	8753.58934011292	1930.383512974116	1758.0589434936355	0
9791	1586.988857727602	14837.198962477323	1874.4377682862585	1404.7742176430795	0
35316	998.2695478029738	14440.583767430116	2061.30599352904	1459.077429602887	0
7367	476.54577922277707	13316.249839375814	1275.1275624996151	1400.6833553078022	0
34976	1828.8596338968093	15435.427915520475	1970.483024219799	1774.0185603659404	0
11228	1742.8346624849423	15120.308108482444	2053.8501157187106	1401.8372899268143	0
30221	1817.0521100105318	8860.50527629646	1993.3088928498632	1675.612366378185	0
9699	1734.5820011917049	15305.176963479	1503.5292233574924	1777.0550100695534	0
25043	1928.8554273783204	10692.403710316074	1853.090124064042	1675.4325592452205	0
12941	35.07820256875741	801.0414779346598	166.85790158188854	208.41973485383497	1
29073	1834.9123931696665	11838.194759022568	1718.4004730344132	1574.806636337918	0
25518	671.3984684338375	10769.48096331687	1413.8440501690477	1577.7617752089425	0
20117	285.8349813076249	1997.8603260395946	575.5237667721424	741.2719168713021	1
6692	1742.4564043042449	14827.147448589198	2028.939110695255	1403.153651287	0
9180	994.5717187622826	7008.949228868553	1935.0689473776742	1393.2146969379553	0
7212	237.49965310992243	1977.7200757713408	612.9978819883647	778.399431680786	1
31463	1588.6624447940635	14838.382434946432	2036.9037789088475	1717.371316756476	0
33906	1790.9448990409037	14828.597338868889	1929.4328752025467	1406.0867832507897	0
27896	790.4307367619404	4771.487586548883	1015.7810209259547	1674.7673882083186	0
27356	1744.4804298497595	15605.695289307108	1932.9496984213852	1540.2835288656272	0
19583	1587.688443872024	15070.002381111603	2026.2498145387253	1586.586359236345	0
3119	473.00091393114207	10309.787174457893	2034.0985109506832	1396.5356957295717	0
35127	1851.0254060497186	14830.039448455303	1947.5860012160024	1405.6929096136728	0
6504	472.09868488418755	10031.485981108954	1502.3064424530025	1392.7985294438922	0
17718	440.6766757805092	15315.730500881846	1313.4504802863728	1407.7650096182776	0
33508	592.7084258745377	8707.63030232442	1847.5942866056932	1674.4718377201357	0
23841	478.82490109560774	14882.984831748749	1764.6872715511897	1405.7984996628093	0
13847	472.1412231511073	9482.116103390288	1854.0022108061685	1393.9872582578528	0
7740	996.7662472975136	9275.769507602625	1241.154005661668	1395.0297584747925	0
29385	477.8660223612411	14522.149345702119	1410.805302547688	1722.9182562429935	0
10182	672.7339878322543	11897.386882593566	2016.5431489287441	1709.7877061174866	0
31353	108.45562714198121	1351.7217146704645	232.0063640218007	158.5473805052497	1
20581	1892.4356060897464	15690.792447679689	2050.6246155037597	1591.0112790352948	0
29288	1826.3936320659054	15833.158954980669	1855.8127802671354	1719.6372790368714	0
36416	1826.4070714937284	15306.376556791187	2032.3569254308488	1775.8435048668582	0
22785	825.6129065348017	10327.928766830066	1300.1137042448386	1397.908883550941	0
28006	1640.1519560855443	15107.92320412594	2016.1648248602387	1783.9446979653458	0
20378	406.99074225730686	15794.533071499221	1438.5639360013338	1410.1148092630224	0
30110	459.5433257986144	15864.530208385395	1055.3126916252786	1785.9383033910722	0
15088	1208.4312495487488	7721.196859516281	1021.270063983301	1674.8809267842976	0
33836	1741.4845812383917	14827.772296569161	1662.6788801561088	1408.38132251387	0
8026	233.28126178819227	1824.1606276780194	460.42952646401966	629.09484884443	1
3646	1529.1447203265252	15783.083911258864	2033.6881429111513	1405.9973642247082	0
34819	1401.8238985223695	14115.867211924642	1937.428327198658	1718.048218857854	0
5464	1830.0663336860812	15030.42256109997	1793.065317149864	1407.4365170060098	0
26404	1770.3010838643966	14116.708204821269	2040.2895855996198	1692.7992625077827	0
35045	1811.4235949220247	15551.601418027665	2027.5215660557394	1722.479671966174	0
29714	1686.4709379881888	9781.923987611814	1923.5217305835467	1563.4489620165525	0
4357	1028.5023744281805	4382.220755566091	1414.7075377957713	1763.7076420027054	0
34412	1742.4500644636132	14825.851753054209	2044.888669014204	1771.7797328965883	0
9372	474.2589892416349	14790.486719899845	1538.1953716071362	1409.7338288864842	0
34346	404.0031445106364	12758.645598058107	1931.315580662074	1583.8527360377852	0
30509	1808.4949974862548	15835.639815296714	1462.9310470164558	1578.247613131945	0
22118	459.53424709713363	15394.427420476099	1313.7339476311956	1411.904066185047	0
2921	1276.5655624387975	10480.014754149926	1690.4372002981681	1672.3166683341506	0
31692	472.3427324852084	15893.571037741995	1576.522398969508	1596.1606603085809	0
21272	786.0442953160848	15906.561657184611	1948.8325451742578	1409.995875300966	0
