Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[1]	[[-136.4, 170.5]]	0	1.0	1.0	3	913.2717755540723	1249976	11764	0.25	2708.0168300999203	430210	430210	12816	12816	1
[1]	[[-136.4, -136.4]]	0	0.1	1.0	8	856.7988759503576	239891	239891	0.25	6854.391007602861	0	0	0	0	1
[0]	[[0.6466625, 0.7699375]]	0	1.0	1.0	4	922.6287621762682	1249976	473555	0.25	3616.1716418508186	151223	151223	7168	7168	1
[1]	[[1030.747477059674, 1036.8720493729943]]	1	0.40924092409240925	0.40924092409240925	4	604.9948117043257	1247961	598987	0.25	2419.9792468173027	124	303	1	1	1
[0]	[[0.6081075, 0.7450995]]	0	0.9946676445657466	0.9946676445657466	2	917.0436161318609	1249976	651992	0.25	1754.8217175661161	165456	166343	10186	10240	1
[1]	[[-136.4, 171.46857452208735]]	0	1.0	1.0	5	913.2716032129186	1249976	667730	0.25	4513.35624733325	203080	203080	12866	12866	1
[0]	[[0.480032, 0.7635645]]	0	0.9647550111358575	0.9647550111358575	4	866.2408186380321	1249976	672493	0.25	3358.797931251679	294559	305320	18770	19456	1
[1]	[[1010.0748952414732, 1034.2456450135205]]	1	0.40242844752818735	0.40242844752818735	5	622.1963348742272	1249634	707033	0.25	3110.9816743711363	464	1153	32	79	1
[0]	[[0.5418525000000001, 0.7637475]]	0	0.9797670106777465	0.9797670106777465	4	888.0454139358301	1249976	806190	0.25	3408.4555983492746	175441	179064	14549	14848	1
[3]	[[3.398, 5.602]]	0	0.9791407222914073	0.9791407222914073	2	753.2867992224021	1249890	828222	0.25	1491.2169980560054	12580	12848	1097	1120	1
[3]	[[2.898, 4.632]]	0	0.9746753770465361	0.9746753770465361	4	758.2321694264886	1249890	859555	0.25	3007.1608471324425	24170	24798	2280	2340	1
[3]	[[2.422, 4.702]]	0	0.9674636703457123	0.9674636703457123	4	807.0809889445827	1249976	861431	0.25	3251.4049447229136	43740	45211	4151	4292	1
[1]	[[-136.4, 160.86302351849062]]	0	1.0	1.0	5	913.2747523905168	1249976	865076	0.25	4513.4501001392855	127724	127724	12238	12238	1
[0]	[[0.6466625, 0.7728995000000001]]	0	1.0	1.0	7	922.6287621762682	1249976	888450	0.25	6328.3003732389325	70404	70404	7168	7168	1
[0]	[[0.541356, 0.778044]]	0	0.9784414757839002	0.9784414757839002	6	877.1565981886083	1249976	896195	0.25	5074.271205056926	144507	147691	15028	15360	1
[1]	[[953.96, 974.4995824740495]]	1	0.3222361809045226	0.3222361809045226	3	648.6731600224063	1248885	898340	0.25	1946.0194800672189	513	1592	54	166	1
[3]	[[2.574, 4.702]]	0	0.9675093244923332	0.9675093244923332	1	807.0809889445827	1249976	938680	0.25	812.8512361807284	35019	36195	4151	4292	1
[1]	[[-76.26524097300636, 171.46857452208735]]	0	1.0	1.0	5	913.2716032129186	1249976	1012955	0.25	4513.35624733325	82692	82692	12866	12866	1
[0]	[[0.49364899999999995, 0.7921575000000001]]	0	0.968541759460616	0.968541759460616	5	866.545963955783	1249976	1021263	0.25	4216.259209249578	110899	114501	17851	18432	1
[1]	[[1010.0748952414732, 1053.2485634451084]]	1	0.34839476813317477	0.34839476813317477	3	614.3169348613494	1249634	1021773	0.25	1842.9508045840482	293	841	48	138	1
[0]	[[0.43783550000000004, 0.7697849999999999]]	0	0.9583632087647346	0.9583632087647346	6	865.5362499363379	1249976	1022092	0.25	4988.983341583369	133661	139468	21589	22528	1
[2]	[[18.7455, 24.8545]]	0	0.9644416238773823	0.9644416238773823	1	850.3868136362292	1249993	1024364	0.25	769.1203523110551	100300	103998	16391	16993	1
[0]	[[0.5175940000000001, 0.787723]]	0	0.9740118692060045	0.9740118692060045	4	877.1320077838891	1249976	1025320	0.25	3381.931406076593	100444	103124	16457	16896	1
[2]	[[20.0395, 24.3605]]	0	0.9670998164212952	0.9670998164212952	2	802.024911664382	1249993	1028283	0.25	1505.7535611889919	80601	83343	13401	13854	1
[2]	[[18.163, 21.837]]	0	0.9974177505738332	0.9974177505738332	3	735.5260915340139	1249851	1029675	0.25	2206.5782746020413	31287	31368	5234	5247	1
[2]	[[17.345499999999998, 23.4545]]	0	0.9800012460282849	0.9800012460282849	3	813.1522158315513	1249931	1031068	0.25	2240.213511710397	62920	64204	10599	10815	1
[0]	[[0.6031765, 0.75832]]	0	0.9929358218626041	0.9929358218626041	2	914.1018904312316	1249976	1033678	0.25	1726.7672351000936	62830	63277	10677	10752	1
[2]	[[16.310000000000002, 25.1915]]	0	0.9624256814145625	0.9624256814145625	1	849.7557912685843	1249993	1042595	0.25	766.7131930106518	99715	103608	17738	18429	1
[1]	[[-46.24000000000001, 167.14961850197315]]	0	1.0	1.0	1	913.271775524211	1249976	1045322	0.25	902.6722765219865	70196	70196	12653	12653	1
[0]	[[0.480032, 0.7921575000000001]]	0	0.9647499902110498	0.9647499902110498	2	866.2408186380321	1249976	1056725	0.25	1679.3989656258395	98555	102156	18770	19456	1
[0]	[[0.6299005, 0.7450995]]	0	0.9982027003331579	0.9982027003331579	3	916.4206291121486	1249976	1056975	0.25	2623.3206755468645	45542	45624	8689	8704	1
[0]	[[0.5689730000000001, 0.75832]]	0	0.9854488535899592	0.9854488535899592	3	912.2261348555205	1249976	1059355	0.25	2563.317953903969	67994	68998	13119	13312	1
[1]	[[-136.4, 160.22061325109786]]	0	1.0	1.0	3	913.2747523905168	1249976	1059708	0.25	2708.0700600835717	63157	63157	12238	12238	1
[0]	[[0.6081075, 0.75832]]	0	0.9946429938011785	0.9946429938011785	3	917.0436161318609	1249976	1062204	0.25	2632.2325763491745	51988	52268	10186	10240	1
[3]	[[2.036, 4.164]]	0	0.9610250616880222	0.9610250616880222	2	815.8234253374583	1249976	1068193	0.25	1647.5585633436458	32326	33637	6554	6823	1
[1]	[[-136.4, 172.67382319645552]]	0	1.0	1.0	1	913.2716032129186	1249976	1072018	0.25	902.6712494666501	62428	62428	12930	12930	1
[0]	[[0.586911, 0.7450995]]	0	0.9902616070145177	0.9902616070145177	4	914.1015437204651	1249976	1076157	0.25	3453.527857217122	55114	55656	11663	11776	1
[1]	[[-32.15246893053059, 160.86302351849062]]	0	1.0	1.0	2	913.2747523905168	1249976	1077011	0.25	1805.3800400557143	57357	57357	12238	12238	1
[2]	[[17.873, 24.727]]	0	0.9657649538098583	0.9657649538098583	2	850.507538812552	1249993	1081237	0.25	1539.1617646221307	72866	75449	15924	16485	1
[3]	[[3.17, 6.648000000000001]]	0	0.9788829682257746	0.9788829682257746	1	755.8867618739217	1249890	1083243	0.25	748.8584523424022	4960	5067	1099	1122	1
[0]	[[0.43250800000000006, 0.7697849999999999]]	0	0.9564070592748897	0.9564070592748897	3	862.933547302694	1249976	1083516	0.25	2403.593331377048	99715	104260	22036	23040	1
[0]	[[0.5126630000000001, 0.743344]]	0	0.9726163994784076	0.9726163994784076	6	876.9863560955365	1249976	1084635	0.25	5064.758186791271	76080	78222	16929	17408	1
[1, 2, 3]	[[1100.3120070471277, 1120.5524163497832], [20.770999999999997, 27.029], [-0.76, 0.6971316386086734]]	1	0.0	0.0	1	447.605163008	1092949	1092949	0.75	447.605163008	0	13	0	3	1
[0]	[[0.548356, 0.785044]]	0	0.9798868435731931	0.9798868435731931	5	888.0454139358301	1249976	1094596	0.25	4260.5694979365935	61483	62745	14549	14848	1
[0]	[[0.4716425, 0.74513]]	0	0.9626877857609406	0.9626877857609406	7	865.7374918328654	1249976	1095977	0.25	5836.879913285117	82537	85736	19714	20480	1
[1]	[[-136.4, 153.5977545174242]]	0	1.0	1.0	2	913.2971524345318	1249976	1096328	0.25	1805.6470693890058	49563	49563	11890	11890	1
[1]	[[-95.27044373462735, 170.54415328342066]]	0	1.0	1.0	2	913.2717755540723	1249976	1097624	0.25	1805.344553399947	52929	52929	12816	12816	1
[1]	[[383.41999999999996, 437.22004839822404]]	0	0.9599645255289497	0.9599645255289497	2	707.3295990271084	1249917	1099474	0.25	1414.6591980542169	7577	7893	1872	1948	1
[2]	[[23.714, 27.886000000000003]]	0	0.9328105463771107	0.9328105463771107	1	828.7211440253043	1249993	1101297	0.25	781.994801190033	76844	82379	19055	20417	1
[1]	[[-136.4, 354.72]]	0	0.9976863551107966	0.9976863551107966	1	867.3153137342242	1249976	1102367	0.25	826.0852051803857	88831	89037	22167	22219	1
[3]	[[1.9280000000000002, 5.272]]	0	0.9613192631540244	0.9613192631540244	4	815.8233931830702	1249976	1105938	0.25	3295.1169659153506	26145	27197	6685	6958	1
[1]	[[1010.0748952414732, 1033.948412093561]]	1	0.3902439024390244	0.3902439024390244	1	622.1963049879273	1249634	1107033	0.25	622.1963049879273	112	287	29	74	1
[1]	[[702.0999999999999, 1315.9]]	1	0.22489733925859257	0.22489733925859257	1	689.0695597881411	1249983	1112868	0.25	689.0695597881411	3998	17777	1074	4795	1
[1]	[[-73.41999999999999, 167.14961850197315]]	0	1.0	1.0	4	913.271775524211	1249976	1116737	0.25	3610.689106087946	45688	45688	12653	12653	1
[1]	[[1120.5524163497832, 1231.0110096132935]]	1	0.1	0.1	1	453.17337112063365	1235275	1118953	0.25	453.17337112063365	22	220	7	61	1
[1]	[[507.02, 972.6296574326002]]	1	0.18527877668707682	0.18527877668707682	1	722.7468068563151	1249985	1121641	0.25	713.9429821412403	5719	30867	1638	8879	1
[0]	[[0.5319905, 0.7736095000000001]]	0	0.9765450280914199	0.9765450280914199	6	877.1321772223697	1249976	1122555	0.25	5072.906577227804	53709	54999	15500	15872	1
[1]	[[-114.14491332318771, 171.46857452208735]]	0	1.0	1.0	3	913.2716032129186	1249976	1126327	0.25	2708.0137483999506	43152	43152	12866	12866	1
[2]	[[16.310000000000002, 24.223]]	0	0.9708112930979542	0.9708112930979542	3	801.6933881230565	1249993	1127036	0.25	2256.6878210335344	45699	47073	13717	14127	1
[3]	[[3.020975867206245, 4.55]]	0	0.9748330765279918	0.9748330765279918	1	758.2321694264886	1249890	1127396	0.25	751.7902117831106	7592	7788	2280	2340	1
