InstanceID	R_0	R_1	R_2	R_3	Class
29891	546.565527752739	15397.888621617858	1828.6627305374946	1554.6394560534425	0
136	2165.079885089587	18500.403452871382	1727.0854280094145	1764.3223934704195	0
23824	2165.0877659130306	16678.959626962955	1545.375986090224	1770.2689964535173	0
92	502.7380047147797	18483.037857275423	2186.5447069376405	1559.714879069058	0
14147	1020.987135620911	10785.259086619733	855.4892857752657	1955.217176745091	0
5397	1986.3974444121848	17276.65342333953	1809.9625183357302	1558.8398115436612	0
27858	2123.066612171879	18430.724636988856	1728.3505819037696	1653.4200463052064	0
20660	2063.9118638971827	17849.703187206112	2290.068321951611	1557.8021102177204	0
19724	2063.9179390968134	17957.487859543617	2144.3378033406457	1558.8247707466444	0
4716	1123.612572244321	13760.030282219372	1831.8175571407178	1966.453053663729	0
24432	513.9546592453589	9903.37161134772	1260.0829976199507	1955.3537894276878	0
6447	1381.605884294944	12388.340642574503	1666.2217536399019	1751.3444993107435	0
9345	2134.8905357541034	14809.554847440866	2071.122796768604	1902.3377442140757	0
10351	2146.803016329417	18265.610434687565	2169.640268754032	1766.9000952837102	0
12238	1942.708517634425	17362.75107605638	2322.5469735963084	1765.0026083903235	0
12866	1970.5533617783576	12950.181726310007	1901.7280976562129	1894.435700479989	0
19638	2109.0017100411633	17279.969182461544	1001.6054085429777	1985.6761997016654	0
25962	1530.5056541505517	14815.633451770895	1583.7217202987601	1871.7688665569342	0
29398	498.3587330151981	10366.91364775943	2151.757072476217	1958.54691152868	0
9791	1886.4578300070345	17284.43991558418	2122.049019981012	1561.0876043428725	0
35316	1120.949762450871	16826.47593140666	2326.3845371102725	1656.5345583284343	0
7367	513.1643550321791	15516.93347885283	1416.5695634185681	1556.9981075583903	0
34976	2132.218397045055	17994.389744662163	2231.5085285548394	1974.5112351194796	0
11228	2063.979821201836	17630.996875683333	2310.1806809134177	1558.15448525564	0
30221	2116.9786002546575	10489.248570531778	2218.9594379579335	1858.2341929953382	0
9699	2028.2553074523498	17851.830743541424	1708.194000698598	1978.5517722953139	0
25043	2265.4387079078333	12527.23492796777	2069.486279424503	1859.0575457550915	0
12941	35.25009511082405	929.9774634602464	170.9683746968939	217.3190774708938	1
29073	2137.300087652399	13797.168341265544	1906.0848474585155	1760.022032090062	0
25518	743.9015246320783	12612.008487863646	1571.2186423147464	1755.6453100710635	0
20117	288.7801002553555	2242.9972595163717	580.913854565288	748.4272414680437	1
6692	2063.493939833688	17274.24647919523	2279.1484658378336	1559.436930799744	0
9180	1117.214409932261	8331.182103437126	2156.4406803869556	1549.4992161395182	0
7212	241.3605934588729	2220.8315718472004	621.2279525723897	791.5957529262039	1
31463	1888.0398190062256	17287.42133095628	2288.7118538261943	1906.8004597843644	0
33906	2120.697457210106	17276.646002877453	2180.3532247463345	1562.3533296232679	0
