Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[1]	[[-136.4, 170.5]]	0	1.0	1.0	6	835.6010177415053	1199998	11764	0.25	5013.606106449031	412844	412844	12816	12816	1
[1]	[[-136.4, -136.4]]	0	0.1	1.0	6	856.7988759503576	239891	239891	0.25	5140.793255702145	0	0	0	0	1
[0]	[[0.6466625, 0.7699375]]	0	1.0	1.0	8	908.2132373256716	1199931	473555	0.25	7265.705898605373	141430	141430	7168	7168	1
[1]	[[-136.4, 170.54415328342066]]	0	1.0	1.0	6	835.6010177415053	1199998	535659	0.25	5013.606106449031	230812	230812	12816	12816	1
[1]	[[1030.747477059674, 1036.8720493729943]]	1	0.4107142857142857	0.4107142857142857	4	534.4677055802439	1199248	598987	0.25	2137.8708223209755	115	280	1	1	1
[0]	[[0.6081075, 0.7450995]]	0	0.9946834346325006	0.9946834346325006	5	883.6990559417875	1199987	651992	0.25	4418.495279708937	151544	152354	10186	10240	1
[1]	[[-136.4, 171.46857452208735]]	0	1.0	1.0	4	835.6010177415177	1199998	667730	0.25	3342.404070966071	185641	185641	12866	12866	1
[0]	[[0.480032, 0.7635645]]	0	0.964750361392194	0.964750361392194	4	865.1166423589632	1199987	672493	0.25	3460.4665694358528	268956	278783	18770	19456	1
[1]	[[1010.0748952414732, 1034.2456450135205]]	1	0.4026717557251908	0.4026717557251908	5	540.5322334705118	1199248	707033	0.25	2702.6611673525586	422	1048	32	79	1
[0]	[[0.5418525000000001, 0.7637475]]	0	0.979789518765076	0.979789518765076	4	873.5867859632646	1199987	806190	0.25	3494.3471438530582	155570	158779	14549	14848	1
[0]	[[0.586911, 0.75832]]	0	0.9903873662527893	0.9903873662527893	8	883.2038132710326	1199987	817281	0.25	7065.630506168261	121163	122339	11663	11776	1
[3]	[[3.398, 5.602]]	0	0.9791408873961464	0.9791408873961464	8	745.3371733564142	1199936	828222	0.25	5962.697386851313	11078	11314	1097	1120	1
[3]	[[2.898, 4.632]]	0	0.974564121537252	0.974564121537252	6	789.6402474857377	1199936	859555	0.25	4737.8414849144265	21073	21623	2280	2340	1
[3]	[[2.422, 4.702]]	0	0.9673662039739133	0.9673662039739133	4	788.2086198614257	1199936	861431	0.25	3152.834479445703	38121	39407	4151	4292	1
[1]	[[-136.4, 160.86302351849062]]	0	1.0	1.0	4	835.6107532672329	1199998	865076	0.25	3342.4430130689316	111137	111137	12238	12238	1
[0]	[[0.5610799999999999, 0.7635645]]	0	0.9829961566076784	0.9829961566076784	5	876.8967371799454	1199987	884597	0.25	4384.483685899727	116372	118385	13590	13824	1
[0]	[[0.6466625, 0.7728995000000001]]	0	1.0	1.0	8	908.2132373256716	1199931	888450	0.25	7265.705898605373	60611	60611	7168	7168	1
[0]	[[0.541356, 0.778044]]	0	0.9784789248143442	0.9784789248143442	1	873.4325332539656	1199987	896195	0.25	873.4325332539656	123986	126713	15028	15360	1
[1]	[[953.96, 974.4995824740495]]	1	0.32279411764705884	0.32279411764705884	6	619.212377908624	1199119	898340	0.25	52038.895533460825	439	1360	54	166	1
[0]	[[0.42550800000000005, 0.7841815]]	0	0.9543504640153133	0.9543504640153133	2	823.3494331414984	1199987	925457	0.25	1720.373582853746	167520	175533	22477	23552	1
[1]	[[-136.32, 167.14961850197315]]	0	1.0	1.0	1	835.6010177415053	1199998	934496	0.25	835.6010177415053	91058	91058	12653	12653	1
[0]	[[0.44926999999999995, 0.74513]]	0	0.9598741298750835	0.9598741298750835	12	862.9007579173542	1199987	936883	0.25	10354.809095008251	150993	157305	21135	22016	1
[3]	[[2.574, 4.702]]	0	0.9673916620051989	0.9673916620051989	1	788.2086198614257	1199936	938680	0.25	788.2086198614257	29400	30391	4151	4292	1
[2]	[[26.163, 30.037000000000003]]	0	0.9218245756211921	0.9218245756211921	2	770.3078424797247	1199987	1001045	0.25	1587.7696061993117	63699	69101	11798	12797	1
[1]	[[-98.01186647236396, 171.46857452208735]]	0	1.0	1.0	2	835.6010177415177	1199998	1002414	0.25	1671.2020354830354	68911	68911	12866	12866	1
[1]	[[-76.26524097300636, 171.46857452208735]]	0	1.0	1.0	1	835.6010177415177	1199998	1012955	0.25	835.6010177415177	65253	65253	12866	12866	1
[0]	[[0.49364899999999995, 0.7921575000000001]]	0	0.9685856257134543	0.9685856257134543	8	865.118000915833	1199987	1021263	0.25	6920.944007326664	86547	89354	17851	18432	1
[1]	[[1010.0748952414732, 1053.2485634451084]]	1	0.3493975903614458	0.3493975903614458	1	521.782123169881	1199248	1021773	0.25	521.782123169881	232	664	48	138	1
[0]	[[0.43783550000000004, 0.7697849999999999]]	0	0.9583827572572711	0.9583827572572711	2	862.8337158256621	1199987	1022092	0.25	1725.6674316513243	104227	108753	21589	22528	1
[2]	[[18.7455, 24.8545]]	0	0.9644652495584403	0.9644652495584403	4	741.9098628388535	1199998	1024364	0.25	2967.639451355414	78086	80963	16391	16993	1
[0]	[[0.5175940000000001, 0.787723]]	0	0.9740704195446086	0.9740704195446086	4	872.7067077560095	1199987	1025320	0.25	3490.826831024038	77987	80063	16457	16896	1
[2]	[[20.0395, 24.3605]]	0	0.9670681860407506	0.9670681860407506	1	725.5345027163679	1199998	1028283	0.25	725.5345027163679	62461	64588	13401	13854	1
[3]	[[-0.76, 1.026]]	0	0.9408480111867751	0.9408480111867751	2	682.9473866470594	1199998	1029209	0.25	1365.8947732941187	98233	104409	21212	22536	1
[2]	[[18.163, 21.837]]	0	0.9974435098136236	0.9974435098136236	1	705.3996791758038	1199998	1029675	0.25	705.3996791758038	24190	24252	5234	5247	1
[2]	[[17.345499999999998, 23.4545]]	0	0.98002542218994	0.98002542218994	1	695.3867543510809	1199998	1031068	0.25	695.3867543510809	48573	49563	10599	10815	1
[0]	[[0.6031765, 0.75832]]	0	0.9929823839315114	0.9929823839315114	6	883.6837998404546	1199987	1033678	0.25	5302.102799042728	48251	48592	10677	10752	1
[2]	[[16.310000000000002, 25.1915]]	0	0.9624303913341978	0.9624303913341978	1	741.9098430379132	1199998	1042595	0.25	741.9098430379132	75699	78654	17738	18429	1
[1]	[[428.03999999999996, 809.96]]	0	0.8573000076747934	0.8573000076747934	1	721.3939545545875	1199960	1044407	0.25	732.7424431932343	33511	39089	7954	9272	1
[1]	[[-46.24000000000001, 167.14961850197315]]	0	1.0	1.0	3	835.6010177415053	1199998	1045322	0.25	2506.8030532245157	53055	53055	12653	12653	1
[3]	[[-0.76, 0.988]]	0	0.9410209760273973	0.9410209760273973	1	682.9473866470594	1199998	1047133	0.25	682.9473866470594	87929	93440	21212	22536	1
[2]	[[18.7985, 25.8015]]	0	0.95799515716784	0.95799515716784	2	735.8438939375469	1199998	1051301	0.25	1471.6877878750938	85457	89204	21189	22116	1
[1]	[[-71.82, 160.86302351849062]]	0	1.0	1.0	1	835.6107532672329	1199998	1054882	0.25	835.6107532672329	48163	48163	12238	12238	1
[0]	[[0.480032, 0.7921575000000001]]	0	0.9647310861026991	0.9647310861026991	7	865.1166423589632	1199987	1056725	0.25	6055.816496512743	72952	75619	18770	19456	1
[1]	[[-136.4, 686.3]]	0	0.9703208751287312	0.9703208751287312	2	730.950649273798	1199998	1056744	0.25	1489.3766231844952	119659	123319	30799	31738	1
[0]	[[0.6299005, 0.7450995]]	0	0.9982517482517482	0.9982517482517482	2	893.763787964507	1199931	1056975	0.25	1787.527575929014	33689	33748	8689	8704	1
[0]	[[0.5689730000000001, 0.736627]]	0	0.9850184969444274	0.9850184969444274	6	875.7798378335649	1199987	1059155	0.25	5254.67902700139	48194	48927	12607	12800	1
[0]	[[0.5689730000000001, 0.75832]]	0	0.985593387128518	0.985593387128518	10	876.8967371800007	1199987	1059355	0.25	8768.967371800007	50078	50810	13119	13312	1
[1]	[[-80.73547323656209, 157.0904056917994]]	0	1.0	1.0	2	835.610762507027	1199998	1059562	0.25	1671.221525014054	46045	46045	12087	12087	1
[1]	[[-136.4, 160.22061325109786]]	0	1.0	1.0	2	835.6107532672329	1199998	1059708	0.25	1671.2215065344658	46570	46570	12238	12238	1
