InstanceID	R_0	R_1	R_2	Class
42864	396.6457252652574	168.6898675956733	199.37929761878425	0
37469	422.7333212803843	90.7835261603855	116.149566543705	0
41930	187.31102523641843	131.83839393574507	130.30052930785848	0
7815	417.3886678512055	81.46048789816952	147.46258368603839	0
43050	467.5128141377064	149.52036095975583	196.20107486751724	0
11440	404.63207513015675	128.51309179643798	131.1744453276348	0
8397	373.2756814517333	142.11201459095338	166.4312637141262	0
15549	492.4346932819755	139.8082650229303	186.22043616676413	0
12898	428.2181689348471	138.45351214367065	168.7367759562263	0
40400	428.8869555570564	40.03264221838722	126.46830005571871	0
10129	266.2100131749368	130.61360950348896	129.18579762193647	0
12679	463.2583617854926	181.11788314468225	212.04553214144448	0
6167	400.7933744122911	148.79258246723657	163.28428993001936	0
24501	413.47678106305887	80.48330919541083	131.42436706368787	0
18605	450.6369599558778	135.88763034764588	172.86189293762425	0
4141	262.75654997220033	144.32193165152867	106.47332026071462	0
12458	69.90874914490905	45.02036829916672	50.54227904602681	1
39639	261.31502867537864	123.30654912014775	112.0131314136221	0
40371	412.3111275596369	39.02948276661017	125.44653116398825	0
38251	463.99093291339057	95.95986018721872	139.1748923080433	0
11132	84.53039981557421	93.69007097795644	137.77246649502857	0
8889	160.19201496138422	141.604891448805	149.55884946737856	0
17696	213.19629260531573	137.2062119537587	145.55128853880058	0
40192	397.59857412105276	130.3061006879959	151.51291236866354	0
19862	456.41566839050734	137.7410358263992	146.56080026208687	0
40097	491.98412829941634	180.33797085858345	208.04127927906023	0
23993	350.6795823113575	128.61600310743998	166.64771245841138	0
18539	507.9696948948963	176.93794134255515	213.3429543855208	0
475	473.0242373843082	134.20966976489638	163.97484033959836	0
25480	177.59191607787133	142.61376108524794	127.4916771681333	0
38654	491.1056282988658	176.06400388921304	208.7405753584919	0
40113	510.92157270646203	178.93772972952888	214.55637489903967	0
39863	256.8686124471696	188.97692445708964	213.10160396949334	0
22323	431.2447893811853	118.3368091252994	134.12629991430046	0
21737	221.0546243613327	137.8366858201428	155.48528888913464	0
2237	220.77009232718757	129.93167466577793	127.95686295402788	0
15573	471.050292508946	127.15292795637862	230.75257871228555	0
35709	436.187875426711	145.1997715779999	172.7104525317618	0
37678	473.5874887873821	153.18546365148032	200.93611657018798	0
624	406.6991516180224	107.09824973530671	162.62878877870665	0
21652	446.0496708393047	112.12082975491957	159.11018227031337	0
