InstanceID	R_0	R_1	R_2	R_3	Class
29891	285.21420954421205	5642.804208976826	898.0186191863169	780.6269442625388	0
136	755.439199590907	6891.420104398772	885.8828037536849	865.969925334745	0
23824	751.4431287615419	6160.117289304178	799.8183080326354	868.9207793602723	0
92	285.47282342216096	6874.386942537933	1129.134025240222	786.6594868500075	0
14147	442.17904082830603	3601.536877228345	414.43009878403234	989.5101214346905	0
5397	664.7130674175371	6401.085182393959	889.3398367074327	784.7023448554016	0
27858	726.7484049362217	6885.027128889336	889.0714791382295	774.3617769912937	0
20660	689.9888012704204	6650.952612692111	1170.0410708396566	784.7190260677024	0
19724	689.9917052476013	6686.593697307421	1116.8628282021589	785.7328608993884	0
4716	474.64344065565217	4921.705624450319	938.8236884271546	1006.3808430649976	0
24432	289.6929134089217	3292.245970543161	632.5859021262816	989.5958855988486	0
6447	563.9782506886927	4290.305936547034	858.1176446639874	860.9841596957184	0
9345	796.1247356901474	5362.007337292021	1069.5806522252112	973.5886837893495	0
10351	802.905852886452	6842.982124096567	1070.1076818294569	889.5325114165418	0
12238	644.3673696655364	6445.825142714305	1176.5287982372374	885.5608793795562	0
12866	763.4787445997131	4564.460481015492	979.9615617636344	968.6581271353529	0
19638	803.7251337270932	6429.541081081921	497.8669899226555	1017.5624142687808	0
25962	609.5994221906852	5369.4303672863625	819.1360481912656	948.8636602923856	0
29398	281.34834748060155	3457.7360917128362	1113.904144632257	991.715739514125	0
9791	615.207138899644	6405.392373122145	1044.0076567982046	786.8501140152763	0
35316	473.8104426198026	6247.516916173848	1180.4974222780158	773.4954356740293	0
7367	288.8737375124266	5659.154520602823	723.3576348317523	782.8426560438126	0
34976	792.7738963334345	6710.235475339764	1129.6676330932028	1005.7143309156218	0
11228	690.0214415719072	6560.027520008258	1167.7385717965676	786.8907484337842	0
30221	810.5802847675617	3509.8219624229987	1146.4889350857177	938.814187025244	0
9699	782.5613490123652	6656.344618372983	820.2074453293394	1007.7549604609358	0
25043	797.8920959790679	4356.447192047725	1067.7019265782483	942.0628989651825	0
12941	30.361423111439592	347.78115787603815	129.27358255356936	153.4790665146853	1
