Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[1]	[[-136.4, -136.4]]	0	0.1	1.0	11	856.7988759503576	239891	239891	0.25	9424.787635453933	0	0	0	0	1
[1]	[[-136.4, 171.46857452208735]]	0	1.0	1.0	5	793.6017478812133	1599991	667730	0.25	3939.237600420358	325173	325173	12866	12866	1
[1]	[[1010.0748952414732, 1034.2456450135205]]	1	0.40252897787144365	0.40252897787144365	4	631.4979025264729	1599248	707033	0.25	2525.9916101058916	764	1898	32	79	1
[1]	[[-136.4, 160.86302351849062]]	0	1.0	1.0	3	793.6121607523222	1599991	865076	0.25	2364.1107873184437	243843	243843	12238	12238	1
[0]	[[0.6466625, 0.7728995000000001]]	0	1.0	1.0	1	857.8672655607252	1599991	888450	0.25	851.406806758524	138477	138477	7168	7168	1
[1]	[[953.96, 974.4995824740495]]	1	0.3227329974811083	0.3227329974811083	3	670.6994722794591	1599119	898340	0.25	1914.3730210479716	1025	3176	54	166	1
[0]	[[0.49364899999999995, 0.7921575000000001]]	0	0.9684642689428469	0.9684642689428469	9	827.082708789052	1599991	1021263	0.25	7175.243174292755	280475	289608	17851	18432	1
[1]	[[1010.0748952414732, 1053.2485634451084]]	1	0.3467289719626168	0.3467289719626168	4	609.3136426981919	1599248	1021773	0.25	2437.2545707927675	742	2140	48	138	1
[0]	[[0.480032, 0.7921575000000001]]	0	0.964728837476699	0.964728837476699	6	827.0816464060075	1599991	1056725	0.25	4783.053143734653	276882	287005	18770	19456	1
[3]	[[2.898, 5.602]]	0	0.9744462798772882	0.9744462798772882	6	777.7412936187144	1599981	1138639	0.25	4562.850835303607	28905	29663	2306	2367	1
[0]	[[0.233604, 0.332934]]	0	0.9799009384775809	0.9799009384775809	3	665.4368622840005	1599907	1138731	0.25	2003.6608690338207	75178	76720	6022	6144	1
[0]	[[0.6556314999999999, 0.7280545]]	0	1.0	1.0	6	858.7051509839978	1599991	1145619	0.25	5138.804278271444	63120	63120	5120	5120	1
[3]	[[3.913334161103772, 4.632]]	0	0.9834642414220752	0.9834642414220752	6	800.7597674271362	1599981	1176044	0.25	4852.198255703523	4758	4838	276	280	1
[0]	[[0.6081075, 0.7699375]]	0	0.9947082460807063	0.9947082460807063	11	842.9192772948661	1599991	1218605	0.25	9199.156627147584	105453	106014	10186	10240	1
[0]	[[0.47106299999999995, 0.7635645]]	0	0.9625566215711793	0.9625566215711793	3	827.0816462137827	1599991	1243511	0.25	2391.526531852487	190823	198246	19714	20480	1
[1]	[[-136.4, 171.26728306754478]]	0	1.0	1.0	2	793.6017478812133	1599991	1247345	0.25	1575.6950401681431	123012	123012	12866	12866	1
[1]	[[-136.4, 170.54415328342066]]	0	1.0	1.0	1	793.6017478811971	1599991	1248809	0.25	787.8475200837747	122001	122001	12816	12816	1
[1]	[[953.96, 980.7330051046242]]	1	0.30275229357798167	0.30275229357798167	1	671.3825755891733	1599119	1261347	0.25	638.9782194864665	561	1853	61	201	1
[1]	[[993.1512911674007, 1037.402555390865]]	1	0.30241187384044527	0.30241187384044527	4	643.4657149707335	1599248	1261574	0.25	2573.862859882934	489	1617	53	177	1
[0]	[[0.6466625, 0.7887685]]	0	1.0	1.0	4	857.8672655607252	1599991	1326312	0.25	3405.627227034096	53262	53262	7168	7168	1
[0]	[[0.20069, 0.332934]]	0	0.9799833011074003	0.9799833011074003	8	665.4368622840005	1599907	1326495	0.25	5343.095650756855	44601	45512	6022	6144	1
[3]	[[2.898, 4.93]]	0	0.9744245524296675	0.9744245524296675	3	777.7412936187144	1599981	1338058	0.25	2281.4254176518034	16383	16813	2303	2364	1
[0]	[[0.541356, 0.7637475]]	0	0.9783120951421681	0.9783120951421681	1	835.1570034674864	1599991	1340661	0.25	820.6625894504982	105870	108217	15028	15360	1
[0]	[[0.5175940000000001, 0.75832]]	0	0.9740510497775933	0.9740510497775933	7	834.5514239652844	1599991	1358395	0.25	5594.03658547825	107957	110833	16457	16896	1
[0]	[[0.601704, 0.759496]]	0	0.9929667149059335	0.9929667149059335	3	842.9107505581725	1599991	1363390	0.25	2508.488657264348	68614	69100	10607	10681	1
[0]	[[0.541356, 0.7455959999999999]]	0	0.978485648404161	0.978485648404161	9	835.1570034674864	1599991	1370276	0.25	7385.9633050544835	93781	95843	12130	12384	1
[1]	[[-136.4, 153.63977007934335]]	0	1.0	1.0	1	805.4528178407642	1599991	1370310	0.25	788.0371750387737	74040	74040	9568	9568	1
[3]	[[2.46, 4.93]]	0	0.9674368946846641	0.9674368946846641	4	771.7896194293105	1599981	1375710	0.25	3045.3884800615006	25372	26226	2722	2807	1
[0]	[[0.5319905, 0.7455959999999999]]	0	0.9764793727832742	0.9764793727832742	3	835.1570034606095	1599991	1376433	0.25	2461.987767618535	94158	96426	9944	10186	1
[0]	[[0.45577349999999994, 0.7664265]]	0	0.9610156172376728	0.9610156172376728	8	825.019527137981	1599991	1410209	0.25	6190.779296034985	106395	110711	20666	21504	1
[1]	[[-127.96000000000001, 171.26728306754478]]	0	1.0	1.0	1	793.6017478812133	1599991	1412717	0.25	787.8475200840716	65334	65334	12866	12866	1
[1]	[[679.76, 1116.24]]	0	0.7785661664921872	0.7785661664921872	1	725.1691682893221	1599961	1417382	0.25	718.0143254520658	20080	25791	4054	5205	1
[0]	[[0.20069, 0.337865]]	0	0.9757141527868243	0.9757141527868243	4	666.9085341664659	1599961	1421228	0.25	2680.5781346909034	31458	32241	6495	6656	1
[1]	[[-93.3318478281972, 171.46857452208735]]	0	1.0	1.0	3	793.6017478812133	1599991	1422122	0.25	2363.5425602522146	62068	62068	12866	12866	1
[3]	[[3.398, 4.93]]	0	0.9796375864001494	0.9796375864001494	3	759.0851749936718	1599981	1423556	0.25	2274.7742577828367	5244	5353	1094	1117	1
[3]	[[-0.76, 0.988]]	0	0.9411237465688197	0.9411237465688197	5	656.8366495634649	1599961	1424852	0.25	3526.3447164611707	100800	107106	21212	22536	1
[1]	[[-136.4, 172.25861794011848]]	0	1.0	1.0	3	793.6017478827507	1599991	1427529	0.25	2363.54256033611	60497	60497	12930	12930	1
[1]	[[1207.4128295888054, 1284.34]]	1	0.09090909090909091	0.09090909090909091	1	373.7831658698843	1580407	1427766	0.25	373.7831658698843	5	55	1	12	1
[1]	[[-136.4, 429.66]]	0	0.9948875167321559	0.9948875167321559	1	733.2363444287784	1599991	1429395	0.25	746.0245060808738	115203	115795	24901	25029	1
[0]	[[0.480032, 0.74513]]	0	0.9646439289977797	0.9646439289977797	3	827.0816464060075	1599991	1430222	0.25	2391.5265718673263	86462	89631	18770	19456	1
[2]	[[18.817999999999998, 24.182000000000002]]	0	0.9720085012438836	0.9720085012438836	4	684.4585617986006	1599946	1434497	0.25	2941.727292690127	58998	60697	13144	13520	1
[0]	[[0.430439, 0.7361610000000001]]	0	0.9532955212204185	0.9532955212204185	4	782.1684438829645	1599991	1436581	0.25	3053.863077024249	97484	102260	21965	23040	1
[0]	[[0.6466625, 0.7699375]]	0	1.0	1.0	6	857.8672655607252	1599991	1439561	0.25	5108.440840551144	31211	31211	7168	7168	1
[1]	[[-136.4, 296.34000000000003]]	0	0.998977048255103	0.998977048255103	1	756.9485587445131	1599991	1439962	0.25	767.1653737690856	84961	85048	19582	19602	1
[1]	[[-136.4, 878.2878508814649]]	0	0.9519108966929898	0.9519108966929898	1	697.9955849675524	1599991	1445227	0.25	728.4359935200872	141275	148412	33660	35355	1
[2]	[[18.796499999999998, 24.2605]]	0	0.970554082393109	0.970554082393109	3	701.1905620246778	1599991	1448784	0.25	2243.0558301301885	56000	57699	13654	14064	1
[1]	[[-136.4, 409.2]]	0	0.9961166811240443	0.9961166811240443	2	733.580409649814	1599991	1449759	0.25	1490.7522833753017	98757	99142	24230	24324	1
[1]	[[-136.4, 172.67382319645552]]	0	1.0	1.0	3	793.6017478827507	1599991	1449996	0.25	2363.54256033611	52592	52592	12930	12930	1
[1, 2, 3]	[[1030.4812317740407, 1095.370224712445], [23.471494410197803, 25.7115], [-0.76, 1.216]]	1	0.8	0.8	2	573.9959517443326	1599248	1451792	0.75	1147.9919034886652	16	20	4	5	1
[0]	[[0.5175940000000001, 0.7455959999999999]]	0	0.9740625092055263	0.9740625092055263	3	834.5514239652844	1599991	1451857	0.25	2397.4442509192504	66133	67894	16457	16896	1
[1]	[[-136.4, 613.58]]	0	0.9784048468752593	0.9784048468752593	1	734.2101428938001	1599991	1452233	0.25	748.7822161533843	117888	120490	29410	30059	1
[0]	[[0.5418525000000001, 0.7699375]]	0	0.979884709263074	0.979884709263074	8	835.2421878579119	1599991	1456556	0.25	6589.511575530763	56605	57767	14549	14848	1
[3]	[[2.308, 4.93]]	0	0.9673958898330621	0.9673958898330621	2	771.7896194293105	1599981	1458218	0.25	1522.6942400307503	16052	16593	4174	4316	1
[1]	[[1010.0351300543757, 1053.2485634451084]]	1	0.3510436432637571	0.3510436432637571	3	609.3136426981919	1599248	1458487	0.25	1827.9409280945756	185	527	48	138	1
[3]	[[3.17, 5.1290157508034335]]	0	0.9796978281397545	0.9796978281397545	4	759.0851749936718	1599981	1460420	0.25	3033.032343710449	4150	4236	1094	1117	1
[0]	[[0.43783550000000004, 0.7921575000000001]]	0	0.9583690734974444	0.9583690734974444	5	824.2450771173329	1599991	1460778	0.25	3828.3590414116925	81562	85105	21589	22528	1
[1]	[[-136.4, 1032.480471074683]]	0	0.9448535820115043	0.9448535820115043	1	699.0745736494193	1599991	1461286	0.25	728.4360014612604	130095	137688	34573	36591	1
[1]	[[-0.19893832023188907, 110.49290766011762]]	0	1.0	1.0	2	780.2940790156867	1599991	1461543	0.25	1567.6747730017958	35809	35809	9547	9547	1
[2]	[[20.716, 25.484]]	0	0.9551278204512722	0.9551278204512722	1	712.5351890138917	1599991	1463473	0.25	759.2029478335077	63665	66656	17199	18002	1
[3]	[[0.546, 3.0540000000000003]]	0	0.938706338075202	0.938706338075202	1	743.2242583613903	1599991	1463635	0.25	743.2561568965402	56221	59892	15209	16206	1
[1]	[[535.1800000000001, 1230.82]]	0	0.8073019144882726	0.8073019144882726	1	685.3401437168102	1599961	1464169	0.25	707.9161976501857	25849	32019	7005	8679	1
[1]	[[635.46, 1484.5185185904038]]	1	0.21285382431386046	0.21285382431386046	1	702.2864049250877	1599901	1464573	0.25	708.09766827414	4948	23246	1347	6328	1
[0]	[[0.5665075, 0.743344]]	0	0.9853858345511805	0.9853858345511805	1	836.9799010401762	1599991	1465538	0.25	823.6889806042209	47873	48583	13119	13312	1
[1]	[[-136.4, 397.18]]	0	0.9964311123033321	0.9964311123033321	1	733.5807257984947	1599991	1467732	0.25	745.5068977173219	85435	85741	23813	23898	1
[1]	[[489.4, 912.3125547571244]]	1	0.1737249328912048	0.1737249328912048	1	687.8953454664697	1599901	1468264	0.25	719.9543984721649	5501	31665	1535	8855	1
[1]	[[-136.4, 137.03013183981807]]	0	1.0	1.0	1	805.1471352244597	1599991	1469582	0.25	783.5889075195255	38888	38888	11006	11006	1
[0]	[[0.601704, 0.7455959999999999]]	0	0.9929704016913319	0.9929704016913319	5	842.9107505581725	1599991	1470542	0.25	4180.814428773914	37574	37840	10677	10752	1
[0]	[[0.586911, 0.7505269999999999]]	0	0.9904563005415382	0.9904563005415382	9	842.5477036011453	1599991	1471315	0.25	7477.918714909853	40786	41179	11663	11776	1
[0]	[[0.5052665000000001, 0.7635645]]	0	0.9701011590810715	0.9701011590810715	3	831.8983233185221	1599991	1471828	0.25	2394.7543886245885	60512	62377	17383	17920	1
[2]	[[21.833999999999996, 31.966]]	0	0.9347549535532879	0.9347549535532879	1	714.2111603648116	1599991	1472513	0.25	734.5901155794829	102136	109265	29547	31603	1
[2]	[[18.62, 24.580000000000002]]	0	0.9673589946194078	0.9673589946194078	3	698.6422241288741	1599991	1472622	0.25	2175.9974125596036	51419	53154	14885	15382	1
[1]	[[5.120354109774837, 167.14961850197315]]	0	1.0	1.0	1	783.5131705734416	1599991	1473042	0.25	787.7969994321654	36172	36172	10506	10506	1
[1]	[[855.98910108433, 136.4]]	1	0.02482638888888889	0.2482638888888889	1	614.6128762234466	1473552	1473552	0.25	614.6128762234466	0	0	0	0	1
[0]	[[0.45577349999999994, 0.7921575000000001]]	0	0.9609597730155915	0.9609597730155915	5	825.019527137981	1599991	1474527	0.25	3869.2370600218655	70447	73309	20666	21504	1
[2]	[[20.9475, 27.6525]]	0	0.9452976721758846	0.9452976721758846	1	700.3553858022681	1599991	1474954	0.25	751.6705065948188	92141	97473	27166	28729	1
[1]	[[511.14, 136.4]]	1	0.03028237585199611	0.3028237585199611	1	615.6008968989148	1476004	1476004	0.25	615.6008968989148	0	0	0	0	1
[0]	[[0.5082285, 0.7635645]]	0	0.9725890769019122	0.9725890769019122	3	831.9185130095418	1599991	1476919	0.25	2397.444195804191	56558	58152	16929	17408	1
[1]	[[890.4321289064976, 974.4995824740495]]	1	0.27276051188299816	0.27276051188299816	2	685.2800616877132	1599821	1477784	0.25	1312.700154219283	746	2735	222	820	1
[0]	[[0.5175940000000001, 0.743344]]	0	0.974087982832618	0.974087982832618	5	834.5514239652844	1599991	1478063	0.25	3995.7404181987504	54471	55920	16457	16896	1
[1]	[[-136.4, 198.14000000000001]]	0	0.9998724571137045	0.9998724571137045	1	792.7167582302374	1599991	1479204	0.25	786.2469584513485	47037	47043	14366	14368	1
[1]	[[800.94, 1251.06]]	0	0.7631249288235964	0.7631249288235964	1	716.4380152162765	1599936	1483110	0.25	704.3718987754321	6701	8781	2115	2770	1
[0]	[[0.582873, 0.7435269999999999]]	0	0.9891200660014954	0.9891200660014954	3	840.6252068090664	1599991	1483663	0.25	2492.6394257515076	38365	38787	12154	12288	1
[1]	[[423.48, 914.52]]	0	0.8461070911722142	0.8461070911722142	1	685.4197256404293	1599981	1483683	0.25	720.7808175715002	29233	34550	9277	10957	1
[1]	[[387.41999999999996, 1328.58]]	0	0.8501361096518458	0.8501361096518458	1	687.938141752624	1599981	1484255	0.25	709.6147877609362	35602	41878	11344	13338	1
[1]	[[-136.4, 276.7161066919705]]	0	0.9991898088293599	0.9991898088293599	1	755.3105540084995	1599991	1485213	0.25	770.0049999877936	57964	58011	18618	18633	1
