Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[1]	[[-136.4, 170.5]]	0	1.0	1.0	6	867.7762989139204	1049986	11764	0.25	5195.133340141312	360721	360721	12816	12816	1
[1]	[[-136.4, -136.4]]	0	0.1	1.0	10	856.7988759503576	239891	239891	0.25	8567.988759503576	0	0	0	0	1
[1]	[[-136.4, 171.26728306754478]]	0	1.0	1.0	2	867.7760992189118	1049986	344948	0.25	1731.7087328304265	245926	245926	12866	12866	1
[0]	[[0.6031765, 0.7450995]]	0	0.9929464280946813	0.9929464280946813	4	867.9896184467921	1049986	408910	0.25	3275.831528602449	185960	187281	10677	10752	1
[0]	[[0.6466625, 0.7699375]]	0	1.0	1.0	5	874.5146239225062	1049986	473555	0.25	4250.357664168027	112290	112290	7168	7168	1
[1]	[[-136.4, 170.54415328342066]]	0	1.0	1.0	5	867.7762989139204	1049986	535659	0.25	4329.2777834510935	178689	178689	12816	12816	1
[0]	[[0.6466625, 0.7471685]]	0	1.0	1.0	4	874.5146239225062	1049986	568215	0.25	3400.286131334422	93831	93831	6172	6172	1
[1]	[[1030.747477059674, 1036.8720493729943]]	1	0.4095238095238095	0.4095238095238095	3	567.6834367379377	1047961	598987	0.25	1703.050310213813	86	210	1	1	1
[0]	[[0.6081075, 0.7450995]]	0	0.9946712427745664	0.9946712427745664	5	870.0660941981101	1049986	651992	0.25	4144.296450569868	110130	110720	10186	10240	1
[2]	[[17.962999999999997, 21.837]]	0	0.9974361732644865	0.9974361732644865	3	701.4850723817317	1049900	658108	0.25	2104.455217145195	55633	55776	5235	5248	1
[1]	[[-136.4, 171.46857452208735]]	0	1.0	1.0	6	867.7760992189118	1049986	667730	0.25	5195.12619849128	133314	133314	12866	12866	1
[0]	[[0.480032, 0.7635645]]	0	0.9647692947346802	0.9647692947346802	1	815.9431291252743	1049986	672493	0.25	792.854351716049	192594	199627	18770	19456	1
