Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[1, 3]	[[-136.4, -120.21880096982116], [-0.76, 1.71]]	0	0.1	1.0	1	4.9509631999999995	55	55	0.5	4.9509631999999995	0	0	0	0	1
[3, 2, 1]	[[1.814, 4.334], [23.0045, 19.29], [-17.060000000000002, 433.06]]	0	0.1	1.0	1	33.862642272090405	431	431	0.75	33.862642272090405	0	0	0	0	1
[1, 2, 3, 0]	[[-135.07999999999998, 220.79795651881986], [22.93976974925338, 26.0875], [-0.76, 1.178], [0.6043525000000001, 0.29931]]	0	0.1	1.0	1	67.54995304449082	755	755	1.0	67.54995304449082	0	0	0	0	1
[1]	[[-136.4, 170.5]]	0	1.0	1.0	8	849.9193389357165	249997	11764	0.25	6757.193389357165	82765	82765	12816	12816	1
[0]	[[0.534456, 0.771144]]	0	0.976569135693993	0.976569135693993	2	802.8480719399683	249997	12396	0.25	1582.5252248124011	100029	102429	15500	15872	1
[1]	[[-136.4, 135.60814886066245]]	0	1.0	1.0	4	854.8114396978124	249997	54932	0.25	3403.0571984890616	57620	57620	10897	10897	1
[0]	[[0.55418, 0.7514200000000001]]	0	0.9813899891969752	0.9813899891969752	4	811.3260209780764	249997	72103	0.25	3218.0376311129776	68133	69425	14070	14336	1
[3]	[[-0.76, 0.988]]	0	0.9406170571268099	0.9406170571268099	1	765.4782368455473	249997	78081	0.25	765.847796056934	98809	105047	21212	22536	1
[0]	[[0.5041905, 0.7458095]]	0	0.9700977078596448	0.9700977078596448	4	802.6917752271635	249997	82906	0.25	3164.0735951697716	78932	81365	17383	17920	1
[3]	[[3.5320000000000005, 6.268000000000001]]	0	0.979636048526863	0.979636048526863	1	618.6429833598229	249963	98778	0.25	618.6429833598229	4522	4616	1098	1121	1
[1]	[[910.0107145591232, 1057.96]]	1	0.2781872781872782	0.2781872781872782	2	631.0499699196669	249634	103115	0.25	1262.0999398393337	1019	3663	252	915	1
[0]	[[0.615504, 0.7450995]]	0	0.9960377358490566	0.9960377358490566	6	844.9295151962515	249997	110112	0.25	5030.471363971887	36953	37100	9691	9728	1
[1]	[[-119.6, 119.39384229024702]]	0	1.0	1.0	2	853.7633482487809	249997	111015	0.25	1698.9083706219521	37790	37790	10040	10040	1
[3]	[[-0.76, 1.14]]	0	0.9404829977492548	0.9404829977492548	3	765.4782368455473	249997	115445	0.25	2297.5433881708022	77303	82195	21212	22536	1
[1]	[[-136.4, 90.8491301100641]]	0	1.0	1.0	3	852.2922057215704	249997	128159	0.25	2542.845771455889	27657	27657	8376	8376	1
[3]	[[3.105197450741059, 4.632]]	0	0.9800980674935102	0.9800980674935102	3	618.6758113678651	249963	133343	0.25	1856.0274341035952	3398	3467	1071	1093	1
[2]	[[24.9905, 29.6095]]	0	0.926578769679093	0.926578769679093	1	756.036697597362	249997	139007	0.25	754.0458719967025	52146	56278	17329	18701	1
[3]	[[-0.76, 1.5959999999999999]]	0	0.939013223452102	0.939013223452102	1	778.8570715755799	249997	146549	0.25	753.7766743368436	69733	74262	24880	26474	1
[1]	[[-18.819743494442875, 157.77784413728705]]	0	1.0	1.0	3	849.973749338657	249997	151165	0.25	2534.1515600199637	32349	32349	12087	12087	1
[1]	[[-136.4, 446.48]]	0	0.9935472517158445	0.9935472517158445	1	803.5541323200165	249997	151926	0.25	792.3658317500257	67748	68188	25460	25622	1
[0]	[[0.639266, 0.7773340000000001]]	0	0.9996974586526826	0.9996974586526826	2	844.5107088703505	249997	155325	0.25	1675.7767721758762	19826	19832	7678	7680	1
[1]	[[-87.70000000000002, 170.5]]	0	1.0	1.0	1	849.9193389357165	249997	157372	0.25	844.6491736696456	32151	32151	12816	12816	1
[0]	[[0.49836650000000005, 0.780823]]	0	0.9684505674040712	0.9684505674040712	1	795.5259067083012	249997	159669	0.25	779.8217292317206	43865	45294	17851	18432	1
[3]	[[-0.5059999999999999, 2.306]]	0	0.9404673050892485	0.9404673050892485	1	793.1286645260702	249997	160443	0.25	776.0760383219847	74343	79049	30613	32540	1
[2]	[[17.5025, 25.6975]]	0	0.9589809931336452	0.9589809931336452	1	799.6955455678467	249957	161783	0.25	781.8694319598084	48184	50245	20158	21015	1
[1, 3, 2]	[[617.1796971178845, 939.7], [-0.76, 2.698], [27.0415, 31.9585]]	1	0.21803889118742242	0.21803889118742242	1	688.083671313643	249983	164419	0.75	688.083671313643	1054	4834	439	2007	1
[1]	[[-66.87479515162397, 54.660412037151616]]	0	1.0	1.0	4	827.3989720648328	249997	164895	0.25	3309.5958882593313	14212	14212	5862	5862	1
