Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[1]	[[-136.4, 170.5]]	0	1.0	1.0	5	835.9957981171542	1209961	11764	0.25	4163.723738232214	416311	416311	12816	12816	1
[1]	[[-136.4, -136.4]]	0	0.1	1.0	9	856.7988759503576	239891	239891	0.25	7711.189883553218	0	0	0	0	1
[0]	[[0.6466625, 0.7699375]]	0	1.0	1.0	8	870.1101380783441	1209961	473555	0.25	6960.881104626753	143422	143422	7168	7168	1
[1]	[[-136.4, 170.54415328342066]]	0	1.0	1.0	3	835.9957981171542	1209961	535659	0.25	2498.2342429393284	234279	234279	12816	12816	1
[1]	[[1030.747477059674, 1036.8720493729943]]	1	0.4070175438596491	0.4070175438596491	4	558.8601377645343	1206188	598987	0.25	2235.4405510581373	116	285	1	1	1
[0]	[[0.6081075, 0.7450995]]	0	0.9946643640089443	0.9946643640089443	5	854.3271420297904	1209961	651992	0.25	4295.368297107738	154355	155183	10186	10240	1
[1]	[[-136.4, 171.46857452208735]]	0	1.0	1.0	7	835.9957981171542	1209961	667730	0.25	5829.213233525099	189124	189124	12866	12866	1
[0]	[[0.480032, 0.7635645]]	0	0.9647226904358903	0.9647226904358903	4	813.3157148730822	1209961	672493	0.25	3179.9732179567636	274152	284177	18770	19456	1
[1]	[[1010.0748952414732, 1034.2456450135205]]	1	0.40187793427230045	0.40187793427230045	4	555.1876757788816	1207951	707033	0.25	2220.7507031155264	428	1065	32	79	1
[0]	[[0.5418525000000001, 0.7637475]]	0	0.9797390194200977	0.9797390194200977	4	832.1172049693538	1209961	806190	0.25	3297.482531058461	159623	162924	14549	14848	1
[0]	[[0.586911, 0.75832]]	0	0.9903338561862525	0.9903338561862525	3	846.7266251764046	1209961	817281	0.25	2541.5935555143965	124379	125593	11663	11776	1
[3]	[[3.398, 5.602]]	0	0.9791380494505495	0.9791380494505495	8	749.101197127468	1209869	828222	0.25	5807.01197127468	11405	11648	1097	1120	1
[3]	[[2.898, 4.632]]	0	0.9747170828094126	0.9747170828094126	6	741.5948683078011	1209996	859555	0.25	4298.961512308508	21705	22268	2280	2340	1
[3]	[[2.422, 4.702]]	0	0.9674333752434484	0.9674333752434484	4	749.1704426894137	1209996	861431	0.25	2903.8522134470686	39242	40563	4151	4292	1
[1]	[[-136.4, 160.86302351849062]]	0	1.0	1.0	5	839.7043636463613	1209961	865076	0.25	4186.902272789758	114448	114448	12238	12238	1
[0]	[[0.5610799999999999, 0.7635645]]	0	0.9829182892110344	0.9829182892110344	2	840.7591936606156	1209961	884597	0.25	1675.7474801894236	120148	122236	13590	13824	1
[0]	[[0.6466625, 0.7728995000000001]]	0	1.0	1.0	9	870.1101380783441	1209961	888450	0.25	7830.991242705097	62603	62603	7168	7168	1
[0]	[[0.541356, 0.778044]]	0	0.978419023626856	0.978419023626856	1	831.8759135918122	1209961	896195	0.25	823.9936149872065	128168	130995	15028	15360	1
[1]	[[953.96, 974.4995824740495]]	1	0.32287954383464007	0.32287954383464007	6	582.8861770489206	1209963	898340	0.25	48292.80332749369	453	1403	54	166	1
[0]	[[0.42550800000000005, 0.7841815]]	0	0.9543436940351803	0.9543436940351803	2	790.5282647424845	1209996	925457	0.25	1518.775827320264	173723	182034	22477	23552	1
[0]	[[0.44926999999999995, 0.74513]]	0	0.9598416185749343	0.9598416185749343	6	795.9914584437003	1209996	936883	0.25	4607.54492290969	156841	163403	21135	22016	1
[3]	[[2.574, 4.702]]	0	0.9674770976638032	0.9674770976638032	3	749.1704426894137	1209996	938680	0.25	2177.8891600853012	30521	31547	4151	4292	1
[2]	[[26.163, 30.037000000000003]]	0	0.9218063342930747	0.9218063342930747	3	675.941831797664	1209996	1001045	0.25	2027.825495392992	66913	72589	11798	12797	1
[1]	[[-98.01186647236396, 171.46857452208735]]	0	1.0	1.0	3	835.9957981171542	1209961	1002414	0.25	2498.2342429393284	72394	72394	12866	12866	1
[1]	[[-76.26524097300636, 171.46857452208735]]	0	1.0	1.0	1	835.9957981171542	1209961	1012955	0.25	832.7447476464428	68736	68736	12866	12866	1
[0]	[[0.49364899999999995, 0.7921575000000001]]	0	0.968432084519865	0.968432084519865	6	813.9089758592653	1209961	1021263	0.25	4775.521648680613	91481	94463	17851	18432	1
[1]	[[1010.0748952414732, 1053.2485634451084]]	1	0.34876989869753977	0.34876989869753977	3	551.7195748644425	1207951	1021773	0.25	1655.1587245933274	241	691	48	138	1
[0]	[[0.43783550000000004, 0.7697849999999999]]	0	0.9583304341775675	0.9583304341775675	3	795.3318456117464	1209996	1022092	0.25	2300.680526305061	110185	114976	21589	22528	1
[2]	[[18.7455, 24.8545]]	0	0.9644159304445379	0.9644159304445379	2	778.7370843574255	1209961	1024364	0.25	1530.1604857711932	82527	85572	16391	16993	1
[0]	[[0.5175940000000001, 0.787723]]	0	0.9739164287568128	0.9739164287568128	4	820.9647181309899	1209961	1025320	0.25	3227.7794883186866	82555	84766	16457	16896	1
[2]	[[20.0395, 24.3605]]	0	0.9670340930715969	0.9670340930715969	2	770.8842954494158	1209961	1028283	0.25	1536.3884232794244	66061	68313	13401	13854	1
[3]	[[-0.76, 1.026]]	0	0.9407021259265292	0.9407021259265292	1	704.9899372191079	1209940	1029209	0.25	710.2374215238849	103941	110493	21212	22536	1
[2]	[[18.163, 21.837]]	0	0.9973518186774671	0.9973518186774671	2	701.8092514437546	1209961	1029675	0.25	1403.6185028875093	25610	25678	5234	5247	1
[2]	[[17.345499999999998, 23.4545]]	0	0.9799633964997903	0.9799633964997903	1	728.984918792479	1209961	1031068	0.25	702.7264356132484	51403	52454	10599	10815	1
[0]	[[0.6031765, 0.75832]]	0	0.9929207315890534	0.9929207315890534	3	854.2380369843863	1209961	1033678	0.25	2576.803298364311	51194	51559	10677	10752	1
[2]	[[16.310000000000002, 25.1915]]	0	0.9623988235434775	0.9623988235434775	2	778.7386703878503	1209961	1042595	0.25	1530.16668120254	80496	83641	17738	18429	1
[1]	[[-46.24000000000001, 167.14961850197315]]	0	1.0	1.0	2	839.7043636464439	1209961	1045322	0.25	1674.7609091161098	56473	56473	12653	12653	1
[2]	[[18.7985, 25.8015]]	0	0.9579222744035049	0.9579222744035049	1	779.029425915606	1209961	1051301	0.25	765.6512224914179	91176	95181	21189	22116	1
[0]	[[0.480032, 0.7921575000000001]]	0	0.9646353054448051	0.9646353054448051	4	813.3157148730822	1209961	1056725	0.25	3179.9732179567636	78148	81013	18770	19456	1
[1]	[[-136.4, 686.3]]	0	0.9702175708753609	0.9702175708753609	2	770.5114819564357	1209982	1056744	0.25	1498.0292263923268	128027	131957	30799	31738	1
[0]	[[0.6299005, 0.7450995]]	0	0.9981738697360412	0.9981738697360412	2	859.4678972813898	1209961	1056975	0.25	1718.9357945627796	36076	36142	8689	8704	1
[0]	[[0.5689730000000001, 0.736627]]	0	0.9848360733812127	0.9848360733812127	1	841.8358565984953	1209961	1059155	0.25	839.5560259351489	51697	52493	12607	12800	1
[0]	[[0.5689730000000001, 0.75832]]	0	0.9854176602223119	0.9854176602223119	5	841.6548297888382	1209961	1059355	0.25	4196.365857725299	53723	54518	13119	13312	1
[1]	[[-80.73547323656209, 157.0904056917994]]	0	1.0	1.0	2	839.7043676352039	1209961	1059562	0.25	1674.7609190880096	49314	49314	12087	12087	1
[1]	[[-136.4, 160.22061325109786]]	0	1.0	1.0	1	839.7043636463613	1209961	1059708	0.25	837.3804545579517	49881	49881	12238	12238	1
[3]	[[-0.76, 1.292]]	0	0.9409191577509173	0.9409191577509173	2	704.9899372191079	1209940	1061538	0.25	1420.4748430477698	85395	90757	21212	22536	1
[0]	[[0.6081075, 0.75832]]	0	0.9946239174856476	0.9946239174856476	7	854.3271420297904	1209961	1062204	0.25	6013.515615950832	40887	41108	10186	10240	1
[1]	[[-136.4, 354.64]]	0	0.9976999512797562	0.9976999512797562	2	790.9220267406608	1209982	1063726	0.25	1520.006333564565	88056	88259	22167	22219	1
[3]	[[1.6360000000000001, 3.7640000000000002]]	0	0.9530948028205798	0.9530948028205798	1	764.8869588648648	1209996	1068045	0.25	743.8586985810811	36494	38290	9471	9938	1
[3]	[[2.036, 4.164]]	0	0.9611557961346395	0.9611557961346395	6	770.1770870668668	1209996	1068193	0.25	4513.328153001501	25214	26233	6554	6823	1
[2]	[[18.163, 22.286]]	0	0.9947734474669739	0.9947734474669739	2	694.5629628408905	1209961	1068949	0.25	1389.125925681781	24172	24299	6320	6353	1
[0]	[[0.5041905, 0.780823]]	0	0.9699227047439226	0.9699227047439226	3	813.9089758709296	1209961	1070901	0.25	2387.7608243949826	65753	67792	17383	17920	1
[3]	[[0.812, 2.7880000000000003]]	0	0.9387265375891654	0.9387265375891654	1	745.1262040260665	1209960	1071431	0.25	727.947193790729	57114	60842	15209	16206	1
[1]	[[-136.4, 172.67382319645552]]	0	1.0	1.0	6	835.9957981171542	1209961	1072018	0.25	4996.468485878657	48401	48401	12930	12930	1
[1]	[[324.44, 510.5854116263871]]	0	0.9560864433681983	0.9560864433681983	1	676.7839711189475	1209927	1072269	0.25	676.7839711189475	23492	24571	6289	6569	1
[1]	[[938.94, 1389.06]]	0	0.7559181062060141	0.7559181062060141	1	561.6737509831438	1209936	1072295	0.25	561.6737509831438	2363	3126	628	833	1
[0]	[[0.586911, 0.7450995]]	0	0.9901729651502066	0.9901729651502066	2	846.7266251764046	1209961	1076157	0.25	1694.3957036762642	42420	42841	11663	11776	1
[1]	[[-32.15246893053059, 160.86302351849062]]	0	1.0	1.0	3	839.7043636463613	1209961	1077011	0.25	2512.1413636738553	44081	44081	12238	12238	1
