Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[1]	[[-136.4, 170.5]]	0	1.0	1.0	3	800.2771612432136	899965	11764	0.25	2536.2917083243183	308585	308585	12816	12816	1
[1]	[[-136.4, -136.4]]	0	0.1	1.0	9	856.7988759503576	239891	239891	0.25	7711.189883553218	0	0	0	0	1
[1]	[[-136.4, 171.26728306754478]]	0	1.0	1.0	5	800.0919583148623	899965	344948	0.25	4224.892069273222	193578	193578	12866	12866	1
[0]	[[0.6031765, 0.7450995]]	0	0.9929569607542328	0.9929569607542328	6	817.413939902502	899965	408910	0.25	4976.755686585957	142394	143404	10677	10752	1
[0]	[[0.6466625, 0.7699375]]	0	1.0	1.0	8	851.2288196745006	899965	473555	0.25	6809.830557396005	83063	83063	7168	7168	1
[1]	[[-136.4, 170.54415328342066]]	0	1.0	1.0	2	800.2771612432136	899965	535659	0.25	1690.8611388828788	126553	126553	12816	12816	1
[0]	[[0.6466625, 0.7471685]]	0	1.0	1.0	6	851.2288196745006	899965	568215	0.25	5107.372918047004	64604	64604	6172	6172	1
[1]	[[1030.747477059674, 1036.8720493729943]]	1	0.41007194244604317	0.41007194244604317	7	535.0232902111605	897901	598987	0.25	46212.463612276006	57	139	1	1	1
[0]	[[0.5308145, 0.7329855000000001]]	0	0.9749044686875087	0.9749044686875087	1	768.9646191168675	899965	649425	0.25	807.1440896407898	98479	101014	14476	14848	1
[0]	[[0.6081075, 0.7450995]]	0	0.9947056946418729	0.9947056946418729	8	817.4144608036801	899965	651992	0.25	6635.680760046001	68577	68942	10186	10240	1
[0]	[[0.5492490000000001, 0.75832]]	0	0.9814423228657093	0.9814423228657093	1	798.9600402729128	899965	655802	0.25	829.1250786580329	93291	95055	14070	14336	1
[2]	[[17.962999999999997, 21.837]]	0	0.9974706361204791	0.9974706361204791	2	715.7052701177587	899931	658108	0.25	1457.3799613974948	34309	34396	5235	5248	1
[0]	[[0.45843593512332304, 0.787723]]	0	0.9620591039084843	0.9620591039084843	4	709.6872959852903	899975	660778	0.25	3070.3940426881854	131196	136370	20194	20992	1
[0]	[[0.49364899999999995, 0.787723]]	0	0.9685156164888669	0.9685156164888669	6	750.770016609334	899965	661588	0.25	4852.208800219739	115572	119329	17851	18432	1
[1]	[[-136.4, 171.46857452208735]]	0	1.0	1.0	4	800.0919583148623	899965	667730	0.25	3379.9136554185775	80966	80966	12866	12866	1
[0]	[[0.519663, 0.7635645]]	0	0.9740147208653508	0.9740147208653508	3	769.6025602741332	899965	671287	0.25	2426.104689507812	102292	105021	16457	16896	1
[0]	[[0.480032, 0.7635645]]	0	0.9648211555082774	0.9648211555082774	12	739.0248297128626	899975	672493	0.25	9274.296009992526	116095	120328	18770	19456	1
[0]	[[0.6299005, 0.7728995000000001]]	0	0.9982690858737043	0.9982690858737043	4	829.259820545092	899965	692119	0.25	3394.29910272546	49022	49107	8689	8704	1
[1]	[[1010.0748952414732, 1034.2456450135205]]	1	0.39853300733496333	0.39853300733496333	4	549.1811583689805	898542	707033	0.25	2196.724633475922	163	409	32	79	1
[1]	[[-8.811563718507202, 171.26728306754478]]	0	1.0	1.0	2	800.0919583148623	899965	708939	0.25	1689.9568277092887	66648	66648	12866	12866	1
[0]	[[0.42550800000000005, 0.787723]]	0	0.9542811587421253	0.9542811587421253	5	687.3829537641534	899975	719579	0.25	3763.0882446911805	110125	115401	22477	23552	1
[1]	[[-80.27744453135102, 170.5]]	0	1.0	1.0	1	800.2771612432136	899965	733484	0.25	845.4305694414394	57830	57830	12816	12816	1
[1]	[[761.94, 1212.06]]	0	0.7667366011825291	0.7667366011825291	1	651.2449062835451	899975	735961	0.25	654.2576660680392	12060	15729	2706	3530	1
[3]	[[2.042, 5.158]]	0	0.9611066559743384	0.9611066559743384	3	688.3249196626765	899941	741697	0.25	2122.3885764619044	28764	29928	6685	6958	1
[1]	[[-52.309415993936156, 170.54415328342066]]	0	1.0	1.0	2	800.2771612432136	899965	742856	0.25	1690.8611388828788	54534	54534	12816	12816	1
[3]	[[2.3840000000000003, 4.816]]	0	0.9670154185022026	0.9670154185022026	1	665.029594359057	899941	744440	0.25	682.4628768531663	17561	18160	4151	4292	1
[1]	[[974.2217260218112, 1438.6140821343524]]	1	0.2169811320754717	0.2169811320754717	1	512.0450836491639	898837	755251	0.25	512.0450836491639	460	2120	118	539	1
[1]	[[-19.182245200997308, 95.64917389353238]]	0	1.0	1.0	3	810.4047597719134	899965	762461	0.25	2537.4598114308437	32281	32281	8649	8649	1
[0]	[[0.5126630000000001, 0.787723]]	0	0.9724976882114729	0.9724976882114729	1	769.6025602441609	899965	767410	0.25	808.701563096096	60997	62722	14956	15376	1
[0]	[[0.5610799999999999, 0.75832]]	0	0.9830353700359179	0.9830353700359179	1	799.0003530009241	899965	768827	0.25	829.2038144549299	48443	49279	11516	11710	1
[1]	[[-121.32, 144.47919341655762]]	0	1.0	1.0	3	802.2878250347592	899965	769912	0.25	2551.018249766302	40171	40171	9294	9294	1
[1]	[[-136.4, 421.2]]	0	0.9953416149068323	0.9953416149068323	1	699.2023847215346	899989	776307	0.25	770.309744163739	82689	83076	15831	15903	1
[1]	[[-118.25083807109652, 281.22568827258806]]	0	0.9991318211235813	0.9991318211235813	2	732.4994966179098	899965	776329	0.25	1543.3955289641356	63296	63351	12122	12133	1
[1]	[[-136.4, 445.1267769906793]]	0	0.9935808334807551	0.9935808334807551	1	699.2018709330262	899989	786068	0.25	770.3049591353745	78630	79138	9622	9693	1
[2]	[[17.222, 23.778]]	0	0.9765756184932274	0.9765756184932274	2	710.8171817715206	899965	789280	0.25	1519.3294785859416	34895	35732	3389	3467	1
[3]	[[3.6829155417145865, 4.632]]	0	0.9830508474576272	0.9830508474576272	6	706.5297302717993	899941	790328	0.25	4239.178381630796	1218	1239	105	106	1
[1]	[[910.6231613898715, 1026.3206036272613]]	1	0.2729861676159479	0.2729861676159479	2	616.1072262360095	898825	790380	0.25	1232.214452472019	671	2458	69	236	1
[1]	[[-9.700000000000017, 134.0317012262356]]	0	1.0	1.0	1	802.6281159650554	899965	790708	0.25	851.1702049928108	32107	32107	2712	2712	1
[3]	[[1.314, 4.886]]	0	0.9539935682877206	0.9539935682877206	1	670.6137295269369	899941	791834	0.25	711.9509749826009	29072	30474	2193	2300	1
[1]	[[-107.32, 247.32]]	0	0.9995586839956752	0.9995586839956752	1	755.1680550110491	899965	802373	0.25	784.3292694428989	45299	45319	17132	17139	1
[1]	[[-119.01638471172296, 44.6120007525804]]	0	1.0	1.0	3	837.198865041146	899908	802578	0.25	2511.596595123438	14561	14561	5513	5513	1
[1]	[[-136.4, 625.0225936520321]]	0	0.9772046192619713	0.9772046192619713	1	676.1192095465623	899989	803102	0.25	766.2912547579331	77935	79753	29644	30332	1
[0]	[[0.5308145, 0.778937]]	0	0.9764790419161676	0.9764790419161676	1	769.8882080336065	899965	803114	0.25	809.3989453945471	40768	41750	15500	15872	1
[1]	[[597.72, 1334.28]]	0	0.7934042553191489	0.7934042553191489	1	668.0270709720539	899975	803175	0.25	677.4585906129576	14916	18800	5700	7173	1
[1, 2, 3]	[[945.3199999999999, 949.6207473652012], [21.612499999999997, 32.7875], [-0.5619999999999998, 3.162]]	1	0.29473684210526313	0.29473684210526313	1	609.9532628093476	894689	804737	0.75	609.9532628093476	28	95	12	38	1
[1]	[[-136.4, 97.33250136781714]]	0	1.0	1.0	2	810.4047597719134	899965	804823	0.25	1691.6398742872293	22647	22647	8770	8770	1
[0]	[[0.5418525000000001, 0.7637475]]	0	0.9797867555626107	0.9797867555626107	4	777.3081930692454	899965	806190	0.25	3310.0565729418495	37033	37797	14549	14848	1
[3]	[[-0.76, 2.242]]	0	0.9406782827465096	0.9406782827465096	2	685.2807509925135	899989	809008	0.25	1501.2726322038293	75528	80291	30613	32540	1
[1]	[[-136.32, 170.54415328342066]]	0	1.0	1.0	1	800.2771612432136	899965	809794	0.25	845.4305694414394	31320	31320	12816	12816	1
[3]	[[-0.76, 2.052]]	0	0.9398892549239504	0.9398892549239504	2	684.5452645516262	899989	811928	0.25	1501.8469207846515	67047	71335	28102	29898	1
[1, 3]	[[592.3266413716674, 697.86], [-0.76, 1.71]]	1	0.2148930687967019	0.2148930687967019	1	728.1953734684909	899978	811981	0.5	728.1953734684909	834	3881	349	1631	1
[2, 3]	[[24.065, 28.535], [-0.76, 0.95]]	1	0.08941531436027074	0.08941531436027074	1	704.8141921170106	899978	812482	0.5	758.635437458079	2193	24526	931	10355	1
[1]	[[495.46, 1136.54]]	0	0.8158988337280486	0.8158988337280486	1	665.9830091153311	899975	815103	0.25	679.4509877880284	18259	22379	7935	9725	1
[3]	[[-0.76, 1.5959999999999999]]	0	0.940103439783269	0.940103439783269	3	691.7145118535941	899989	815132	0.25	2262.3329535364455	57257	60905	24880	26474	1
[1]	[[-136.4, 213.6]]	0	0.9998564950347282	0.9998564950347282	2	784.8568043265774	899965	815377	0.25	1615.5664273758662	34837	34842	15190	15192	1
[1]	[[-136.4, 601.4000000000001]]	0	0.9797944302907845	0.9797944302907845	3	677.9895078553354	899989	815477	0.25	2298.8737559745687	66918	68298	29178	29786	1
[1]	[[804.86, 1173.14]]	0	0.7614890462856202	0.7614890462856202	1	624.3683426983664	899975	815903	0.25	630.2104283729581	4623	6071	2027	2665	1
[1]	[[129.326046212302, 313.6653575929737]]	0	0.9973918517852325	0.9973918517852325	1	697.1674542795901	899941	816588	0.25	700.0221051747803	22180	22238	9816	9842	1
[1]	[[489.03999999999996, 870.96]]	1	0.169957310565635	0.169957310565635	1	671.1422859807263	899978	816962	0.25	710.2026742740052	3185	18740	1407	8324	1
[0]	[[0.586911, 0.75832]]	0	0.990540336007265	0.990540336007265	8	817.2608802874621	899965	817281	0.25	6633.761003593276	26178	26428	11663	11776	1
[2]	[[23.5395, 27.8605]]	0	0.933884124660113	0.933884124660113	2	680.1885015999029	899941	817329	0.25	1479.7054790805632	44649	47810	19897	21307	1
[1]	[[-110.24000000000001, 326.24]]	0	0.9983996244452031	0.9983996244452031	2	715.1797079883854	899965	817692	0.25	1542.6815928028275	46789	46864	20977	21011	1
[1]	[[874.9928336479384, 1097.6399999999999]]	1	0.25471698113207547	0.25471698113207547	1	618.7797519954356	899947	817872	0.25	618.7797519954356	837	3286	377	1472	1
[1]	[[575.22, 970.78]]	0	0.7975288198203936	0.7975288198203936	1	667.986098293022	899975	818346	0.25	677.3335519196224	12522	15701	5651	7078	1
[1]	[[1014.6335278662257, 1075.3777002012548]]	1	0.31297709923664124	0.31297709923664124	1	529.4105696287572	898542	819453	0.25	529.4105696287572	123	393	55	179	1
[1]	[[541.06, 1454.94]]	1	0.19494215765402206	0.19494215765402206	1	666.873860260697	899978	819659	0.25	676.1623697688947	3623	18585	1656	8529	1
[2]	[[19.5885, 23.611500000000003]]	0	0.9766838311019568	0.9766838311019568	3	714.8703144104584	899965	819710	0.25	2278.2532793734745	23709	24275	10906	11162	1
[1]	[[-136.4, 160.22061325109786]]	0	1.0	1.0	1	802.281838030308	899965	819727	0.25	850.3247998786817	26634	26634	12238	12238	1
[1, 2, 3]	[[507.02, 930.5], [21.4885, 23.07711211314203], [-0.76, 1.7679999999999998]]	1	0.282	0.282	2	724.5531846073585	899420	819779	0.75	1449.106369214717	141	500	63	228	1
[2]	[[17.277, 25.323]]	0	0.9608922706113093	0.9608922706113093	2	697.6403075434562	899965	820363	0.25	1552.7838786060358	40664	42319	18818	19586	1
[1]	[[-136.4, 106.90683345471976]]	0	1.0	1.0	1	797.1179240009393	899965	820854	0.25	845.8240703143346	20040	20040	9326	9326	1
[3]	[[-0.76, 1.292]]	0	0.9415806120525335	0.9415806120525335	3	691.1906717035034	899989	821850	0.25	2237.4477304571546	44952	47741	21212	22536	1
[2]	[[16.386999999999997, 27.413]]	0	0.9508756743388002	0.9508756743388002	1	680.7945610080824	899965	822226	0.25	751.463211076557	61515	64693	29161	30675	1
[1]	[[-136.4, 735.04]]	0	0.9655909289140864	0.9655909289140864	1	674.7926311382247	899989	822581	0.25	753.435782688782	66423	68790	31631	32761	1
[0]	[[0.405235, 0.553165]]	0	0.9043043131697812	0.9043043131697812	1	651.7064339981273	899989	822662	0.25	664.4126687173489	20421	22582	9720	10752	1
[3]	[[-0.76, 2.2039999999999997]]	0	0.9409292655233938	0.9409292655233938	1	685.2807509925135	899989	823131	0.25	750.6363161019146	63811	67817	30613	32540	1
[2]	[[19.8025, 27.9975]]	0	0.9479187156712917	0.9479187156712917	1	681.3655596155683	899965	824194	0.25	751.463303898681	62647	66089	30469	32151	1
[0]	[[0.5610799999999999, 0.778937]]	0	0.9833509327701514	0.9833509327701514	5	799.0003530009241	899965	824203	0.25	4146.019072274649	27937	28410	13590	13824	1
[1]	[[235.83999999999997, 754.1600000000001]]	0	0.9286611184114469	0.9286611184114469	1	656.0288211390641	899989	824329	0.25	691.470697893233	31802	34245	15481	16680	1
[1]	[[168.38, 727.62]]	0	0.945432715867882	0.945432715867882	1	656.348307428407	899989	824389	0.25	698.7349750793921	38585	40812	18791	19884	1
[1, 3]	[[910.6231613898715, 1026.3206036272613], [0.4900000000000002, 3.91]]	1	0.29142381348875934	0.29142381348875934	2	637.9177301275099	898825	824483	0.5	1275.8354602550198	350	1201	173	592	1
[1]	[[-8.976136588509206, 170.5]]	0	1.0	1.0	3	800.2771612432136	899965	824524	0.25	2536.2917083243183	26210	26210	12816	12816	1
[1]	[[-118.25083807109652, 171.46857452208735]]	0	1.0	1.0	2	800.0919583148623	899965	824716	0.25	1689.9568277092887	26239	26239	12866	12866	1
[3]	[[-0.76, 2.584]]	0	0.940992104152854	0.940992104152854	1	685.2807509925135	899989	824786	0.25	750.6363161019146	62448	66364	30613	32540	1
[1]	[[571.1800000000001, 1266.82]]	0	0.7981773305486994	0.7981773305486994	2	667.9220963592234	899975	824889	0.25	1354.2764670362753	12612	15801	6190	7760	1
[1]	[[-136.4, 435.1]]	0	0.9943067321425078	0.9943067321425078	1	699.2018709330329	899989	825367	0.25	770.3049591354354	50822	51113	25103	25247	1
[1]	[[-119.01638471172296, 72.52066783807054]]	0	1.0	1.0	2	819.0598555419479	899965	825404	0.25	1682.1496388548696	14772	14772	7299	7299	1
[1]	[[744.374116927302, 930.5]]	1	0.22840119165839126	0.22840119165839126	1	665.271164201605	899947	825679	0.25	654.7171175812598	1380	6042	683	2992	1
[1]	[[237.22000000000003, 450.40298395275903]]	0	0.982443743885205	0.982443743885205	1	654.1181993115706	899989	825746	0.25	668.6960117781473	18075	18398	8966	9127	1
[3]	[[2.974, 5.026]]	0	0.9742398648648649	0.9742398648648649	2	680.2532793217672	899941	826091	0.25	1406.7081223506534	4614	4736	2303	2364	1
[3]	[[0.49600000000000044, 4.904]]	0	0.9430539856827601	0.9430539856827601	1	684.4934460353691	899965	826236	0.25	739.1329574004646	35042	37158	17512	18570	1
[1]	[[-121.32, 167.14961850197315]]	0	1.0	1.0	1	802.0913949943058	899965	826335	0.25	849.8598510603172	25289	25289	12653	12653	1
[1]	[[-71.82, 171.46857452208735]]	0	1.0	1.0	4	800.0919583148623	899965	826483	0.25	3379.9136554185775	25663	25663	12866	12866	1
[3]	[[2.898, 5.026]]	0	0.9742114236999148	0.9742114236999148	2	680.2532793217672	899941	826839	0.25	1406.7081223506534	4571	4692	2303	2364	1
[3]	[[2.498, 4.702]]	0	0.9670161385322181	0.9670161385322181	1	665.029594359057	899941	827066	0.25	682.4628768531663	8209	8489	4151	4292	1
[1, 2]	[[1034.2456450135205, 1249.3928389264884], [24.304499999999997, 33.0955]]	1	0.1786407766990291	0.1786407766990291	1	451.1767268902455	898837	827299	0.5	451.1767268902455	92	515	47	262	1
[1]	[[745.9011791064614, 1026.3206036272613]]	1	0.23479249573621375	0.23479249573621375	1	665.1792879952757	899947	827577	0.25	654.5376718657727	1652	7036	842	3579	1
[1]	[[857.76, 1172.2189525717133]]	1	0.24971264367816093	0.24971264367816093	1	620.4978161591664	899947	827657	0.25	620.4978161591664	869	3480	445	1774	1
[1]	[[876.5, 1342.0394458708608]]	0	0.7510887772194305	0.7510887772194305	1	620.2615521006688	899975	828088	0.25	620.2615521006688	2242	2985	1154	1538	1
[1]	[[217.98000000000002, 1050.02]]	0	0.9040572561535858	0.9040572561535858	1	655.7076117914651	899989	828158	0.25	681.9503359370385	37390	41358	19183	21213	1
