InstanceID	R_0	R_1	R_2	R_3	Class
29891	389.16182473042676	8886.41809727908	1229.2535994062634	1069.7218214651443	0
136	1223.3985801535935	10828.6587381053	1208.611947315738	1205.2493987252642	0
23824	1219.403622645326	9729.993844894074	1081.6966218992761	1212.1886217639503	0
92	378.9770937361937	10806.82440654413	1534.6298023704278	1075.759890134319	0
14147	668.6398329211518	5963.967452641791	579.4898056275937	1339.7056362608555	0
5397	1117.3593993549032	10115.718793735006	1212.193138856325	1075.8092647097426	0
27858	1189.939422326235	10835.83989893972	1210.8372051393321	1100.2913054140786	0
20660	1150.2856772114553	10487.660188429996	1587.153525807314	1073.8294232159558	0
19724	1150.289642738393	10537.650715653179	1512.5202153088615	1074.8464779625438	0
4716	727.5804969319938	7863.779454985818	1287.9685574024195	1354.2279414946577	0
24432	382.05377859150866	5449.122571029674	867.6014158392942	1339.8100378604477	0
6447	869.1055477806885	6986.329448325309	1168.6069416354114	1193.2887204854308	0
9345	1258.6816788084748	8519.359996791089	1445.0752651602993	1314.6045498341973	0
10351	1265.1746965842153	10743.905327670096	1472.1072246170754	1212.4376069339196	0
12238	1075.5978086615144	10171.337844433627	1586.9671856228067	1211.4695637737007	0
12866	1182.131552647481	7351.623023791195	1336.0702965262078	1308.6569050726332	0
19638	1259.6669853160602	10072.519559909297	690.2870747159621	1372.4068315210484	0
25962	930.4771982834667	8527.911645267548	1105.8400059094597	1294.6222269152545	0
29398	375.69700299186894	5721.169566676349	1513.2883332851864	1341.9573320043135	0
9791	1037.7892200403228	10122.19393426643	1436.8049429594203	1077.9933614438064	0
35316	724.9230780569213	9830.494663447902	1589.8949915438861	1103.4283477431368	0
7367	384.0535011098098	8958.196080905136	986.6008601070247	1071.9892150734242	0
34976	1253.2011650129846	10570.422748056746	1530.8778298430705	1355.9667903434156	0
11228	1150.3304950680465	10351.916598629634	1582.7723882710206	1076.0434141844364	0
30221	1269.908308008747	5792.140273582155	1551.4572988527466	1280.3676063119583	0
