InstanceID	R_0	R_1	R_2	R_3	Class
29891	453.08091138355593	11356.890104102073	1454.0125377175016	1254.228505158862	0
136	1581.0954098496236	13736.90824134345	1423.7765239766143	1431.530573415494	0
23824	1582.10117506226	12370.308829533828	1277.1328706610643	1436.47366725465	0
92	429.3676318816751	13712.177751767274	1782.3501463493026	1259.298094016573	0
14147	801.1489812496235	7795.271927245151	690.8627286752053	1575.918095758181	0
5397	1445.658693178781	12824.86386189362	1434.2189336061028	1259.352357743225	0
27858	1542.791661803804	13708.37500957797	1425.0240873080888	1316.3873600054378	0
20660	1494.2783838716523	13259.717663238385	1848.7028766884384	1257.3751930152932	0
19724	1494.2829914274052	13340.689566278046	1760.4650031144186	1258.394667245652	0
4716	879.5705052700139	10177.502478418099	1512.5322814589165	1582.1494369671636	0
24432	434.13175936948943	7129.056270669999	1035.815065225527	1576.0360496426335	0
6447	1061.2602845429146	9104.515237403055	1375.3084624481846	1418.5296432062253	0
9345	1604.805617042099	10937.051346095905	1691.7299039632485	1536.3157972285835	0
10351	1612.1420621533052	13590.695540075592	1728.402191943917	1424.175624137185	0
12238	1401.959434582043	12891.299982693046	1864.2418094535296	1423.2102659618579	0
12866	1481.8528320169946	9557.513466665327	1571.0647337744201	1529.4025484688839	0
19638	1587.5886797264088	12825.547155442524	819.3143251704596	1600.3462267941102	0
25962	1155.7714501589376	10943.827771903761	1305.0108874778232	1532.228070960535	0
29398	424.12665262826073	7476.3772396484455	1754.7415916629652	1578.2021004263604	0
9791	1353.414621056219	12832.442824613887	1688.4692742984298	1261.563486688635	0
35316	877.8644055550762	12470.093571357607	1869.0913464385615	1318.4816564062621	0
7367	436.15771299450097	11443.437013410896	1171.712681981928	1256.5346682818688	0
34976	1599.3312829650442	13375.500271250712	1790.0906617685346	1592.219561837122	0
11228	1494.3301792010905	13097.04324021315	1858.8935259884997	1259.6207252867598	0
30221	1599.7039300527335	7573.012221340329	1812.7106814619576	1519.674651870779	0
9699	1521.4904571642269	13264.463295257367	1350.5487580146282	1595.25022271188	0
25043	1660.942361487726	9230.25519760743	1688.9579488140903	1519.4908651736464	0
12941	34.65976946116279	697.4885724511395	163.24318611868637	205.05733195346556	1
29073	1607.3182469888848	10200.53851779413	1576.4319123460405	1424.5370468407432	0
25518	598.2397419285195	9283.80790943408	1294.4976830968521	1413.0002287533896	0
20117	284.0926360900953	1813.7786272842936	572.7212463950993	736.3754921393609	1
6692	1493.9653277036382	12827.486736274457	1846.721350963466	1259.9865790023637	0
9180	874.2198749614593	5981.224416490116	1760.7098069553163	1251.0457292723215	0
7212	235.36892968009343	1793.4426960085652	603.5373285912941	764.6047732016638	1
31463	1355.099793242728	12840.758241746023	1849.3533668836646	1543.1830013534955	0
33906	1540.5199021722901	12827.966573702974	1746.612393186214	1262.443858615906	0
27896	690.4113644955603	4050.4168644660253	934.1560811211039	1519.0593414078326	0
27356	1495.9880962284442	13526.92965133505	1763.8593869546967	1398.1504571369164	0
19583	1354.1247283766145	13057.768015852764	1839.6832177355222	1424.1667757966998	0
3119	433.62110880737794	8879.957312173095	1848.2930213515592	1252.6413627656498	0
35127	1598.736173774563	12829.384973039112	1769.0956566167727	1262.6823864675775	0
6504	430.8555706659232	8616.591194136712	1376.4450887993169	1250.752791087639	0
17718	405.59705196518337	13269.83941386816	1183.115162262181	1263.7578848313447	0
33508	528.4491653606354	7440.212986271721	1685.5210734944503	1519.6713225717679	0
23841	442.81400024971794	12854.930011449951	1594.5505400358918	1261.770248629765	0
13847	432.74720081749524	8141.943172772398	1691.926065971349	1251.8789724853152	0
7740	876.4308528287055	7945.608303460317	1140.662178054185	1252.9085171363176	0
29385	441.848480469057	12548.527128905956	1273.9617695753334	1546.675315303156	0
10182	598.7110546064191	10250.112503522741	1837.1808602022402	1533.5369377837048	0
31353	107.12660043661727	1178.9365976245053	229.56772201786654	158.19522159963165	1
20581	1629.3211760030772	13595.401356081939	1861.8267026000417	1426.4133555359087	0
29288	1596.8831228714755	13697.292317754525	1674.5198334807685	1544.4223150879309	0
36416	1596.8960551894456	13264.981812186574	1848.1591632915251	1594.2770179304107	0
22785	725.6007248066446	8889.990695660204	1195.9440265602973	1253.8250057933028	0
28006	1403.6562306375713	13091.682668949872	1838.2435346989703	1597.6365719623564	0
20378	372.8390751823878	13632.31410348602	1299.7768062315386	1266.017150762209	0
30110	432.7665166262919	13742.95541204721	948.0278353359886	1597.67684986117	0
15088	1056.9427812131098	6602.636398380042	938.6644855528924	1520.0713273697693	0
33836	1492.9917587692207	12829.049702308641	1498.7889017944074	1265.2067299517578	0
8026	231.06166931226792	1637.8506429147017	455.15363694166814	619.6207859592286	1
