Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[1]	[[-136.4, 170.5]]	0	1.0	1.0	12	826.6071349402906	699994	11764	0.25	10285.633780130447	239096	239096	12816	12816	1
[1]	[[-136.4, -136.4]]	0	0.1	1.0	10	856.7988759503576	239891	239891	0.25	8567.988759503576	0	0	0	0	1
[0]	[[0.589773, 0.7450995]]	0	0.9903486181162938	0.9903486181162938	3	843.205377123202	699968	320000	0.25	2529.6161313696057	120364	121537	11663	11776	1
[1]	[[-136.4, 171.26728306754478]]	0	1.0	1.0	5	826.3776431193567	699994	344948	0.25	4283.887836869974	123812	123812	12866	12866	1
[0]	[[0.6031765, 0.7450995]]	0	0.9929634641407307	0.9929634641407307	3	843.5216487722989	699968	408910	0.25	2530.5649463168966	84387	84985	10677	10752	1
[3]	[[3.363228979359332, 4.632]]	0	0.9794442869294018	0.9794442869294018	7	712.1386478048482	699941	462362	0.25	4984.970534633938	6909	7054	1071	1093	1
[0]	[[0.6466625, 0.7699375]]	0	1.0	1.0	4	881.5904255614062	699968	473555	0.25	3526.3617022456247	44130	44130	7168	7168	1
[1]	[[-136.4, 99.22130750035689]]	0	1.0	1.0	1	821.0170022484579	699994	498099	0.25	848.4015660132155	48699	48699	8899	8899	1
[3]	[[2.898, 4.854]]	0	0.9744393915634311	0.9744393915634311	7	684.7152050531365	699941	499314	0.25	4893.385055268682	12428	12754	2280	2340	1
[3]	[[2.074, 4.126]]	0	0.9607589129085364	0.9607589129085364	2	699.9851025282668	699968	499895	0.25	1445.8284454008337	35599	37053	6554	6823	1
[1]	[[910.6231613898715, 1030.747477059674]]	1	0.27162258756254465	0.27162258756254465	3	600.5088443920533	698825	514881	0.25	1801.52653317616	1140	4197	226	833	1
[1]	[[-52.30648010834355, 170.54415328342066]]	0	1.0	1.0	3	826.6071349402906	699994	522560	0.25	2571.408445032612	61590	61590	12816	12816	1
[0]	[[0.5175940000000001, 0.7635645]]	0	0.9740692094620076	0.9740692094620076	6	792.3240396171071	699968	532424	0.25	4983.41287141038	74903	76897	16457	16896	1
[1]	[[-136.4, 170.54415328342066]]	0	1.0	1.0	6	826.6071349402906	699994	535659	0.25	5142.816890065224	57064	57064	12816	12816	1
[2]	[[24.516, 29.284]]	0	0.9274311087008101	0.9274311087008101	3	670.9217792496611	699994	540639	0.25	2078.386723674711	82086	88509	18983	20462	1
[1]	[[-15.372022144774895, 170.5]]	0	1.0	1.0	1	826.6071349402906	699994	546918	0.25	857.136148344204	53151	53151	12816	12816	1
[1]	[[-119.01638471172296, 171.26728306754478]]	0	1.0	1.0	1	826.3776431193567	699994	552520	0.25	856.7775673739949	51396	51396	12866	12866	1
[1]	[[-43.29226825840372, 167.14961850197315]]	0	1.0	1.0	1	828.6193273779838	699994	555319	0.25	860.2801990280998	49565	49565	12653	12653	1
