Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[1, 3]	[[-136.4, -120.21880096982116], [-0.76, 1.71]]	0	0.1	1.0	1	4.9509631999999995	55	55	0.5	4.9509631999999995	0	0	0	0	1
[1]	[[-136.4, 170.5]]	0	1.0	1.0	6	749.4603230489782	499997	11764	0.25	4649.815528584171	169607	169607	12816	12816	1
[0]	[[0.615504, 0.7450995]]	0	0.9961201586855097	0.9961201586855097	8	775.1759846355183	499967	110112	0.25	6201.407877084146	102697	103097	9691	9728	1
[0]	[[0.5749799999999999, 0.7450995]]	0	0.9875631456588998	0.9875631456588998	1	774.1901613907925	499967	170941	0.25	774.1901613907925	112995	114418	9980	10099	1
[1]	[[-136.4, 156.71066494249848]]	0	1.0	1.0	5	751.2166762180711	499997	200323	0.25	3888.5677829536808	97753	97753	12037	12037	1
[1]	[[-136.4, -136.4]]	0	0.1	1.0	3	856.7988759503576	239891	239891	0.25	2570.3966278510725	0	0	0	0	1
[0]	[[0.480032, 0.7635645]]	0	0.9647976705987755	0.9647976705987755	5	724.55623303176	499984	246552	0.25	3611.5330705606257	129225	133940	18770	19456	1
[3]	[[3.5320000000000005, 4.632]]	0	0.9795255577520474	0.9795255577520474	2	670.3802443931106	499984	261595	0.25	1340.7604887862212	6937	7082	1071	1093	1
[1]	[[-136.4, 153.48712316178168]]	0	1.0	1.0	2	751.1984844139736	499997	264016	0.25	1555.3702637936672	76075	76075	11890	11890	1
[1]	[[-52.30648010834355, 156.71066494249848]]	0	1.0	1.0	1	751.2166762180711	499997	283399	0.25	777.7135565907362	70650	70650	12037	12037	1
[1]	[[-136.4, 158.1429332732804]]	0	1.0	1.0	3	751.216676218066	499997	294402	0.25	2333.140669772184	67651	67651	12141	12141	1
[1]	[[-136.4, 167.3538626501357]]	0	1.0	1.0	5	751.1119587152807	499997	298927	0.25	3887.7496774631304	68931	68931	12653	12653	1
[0]	[[0.5492490000000001, 0.771144]]	0	0.9813679032112284	0.9813679032112284	2	770.9202455930939	499967	301122	0.25	1548.3006139827348	76004	77447	14070	14336	1
[1]	[[-121.77999999999997, 144.47919341655762]]	0	1.0	1.0	3	751.1903245614815	499997	314198	0.25	2333.0171463819447	57364	57364	11397	11397	1
[0]	[[0.20069, 0.34436849999999997]]	0	0.9723166585721223	0.9723166585721223	1	650.0042732624563	499997	319761	0.25	649.0691769725879	34034	35003	6970	7168	1
[0]	[[0.589773, 0.7450995]]	0	0.9903610691397905	0.9903610691397905	8	774.199574599735	499967	320000	0.25	6193.59659679788	57024	57579	11663	11776	1
[1]	[[-4.0734117700902885, 156.71066494249848]]	0	1.0	1.0	4	751.2166762180711	499997	325678	0.25	3110.8542263629447	56857	56857	12037	12037	1
[3]	[[2.898, 4.632]]	0	0.9745157043445551	0.9745157043445551	7	663.5603905992427	499984	332844	0.25	4669.879272179218	10363	10634	2280	2340	1
[1]	[[2.3526113727984637, 170.5]]	0	1.0	1.0	1	748.8092486151874	499997	338537	0.25	773.9519509612302	47674	47674	10902	10902	1
[0]	[[0.4656355, 0.7565645]]	0	0.9625769406928293	0.9625769406928293	4	713.1343802954405	499984	339125	0.25	2885.5498460581284	86167	89517	19714	20480	1
[1]	[[513.48, 1004.52]]	0	0.8126134066048006	0.8126134066048006	1	691.2699944813722	499964	340437	0.25	695.3629546247256	31349	38578	7251	8913	1
[1]	[[-136.4, 171.26728306754478]]	0	1.0	1.0	4	749.3381573552813	499997	344948	0.25	3099.113483470508	54046	54046	12866	12866	1
[2]	[[21.1395, 25.4605]]	0	0.9527434544716699	0.9527434544716699	1	708.8585441279786	499967	345293	0.25	728.6530156249183	68084	71461	16248	17051	1
[1]	[[-128.96, 135.5437445298062]]	0	1.0	1.0	2	751.3850091887163	499997	362285	0.25	1555.9531537147382	40655	40655	10897	10897	1
[0]	[[0.563149, 0.7450995]]	0	0.9854857118246226	0.9854857118246226	2	770.9519781502064	499967	371659	0.25	1548.379945375516	45763	46437	10110	10256	1
[3]	[[2.536, 4.664]]	0	0.9673338242184886	0.9673338242184886	1	659.2905378398655	499984	371951	0.25	664.3174567184872	14451	14939	3155	3254	1
[1, 2]	[[639.0, 136.4], [28.1905, 32.8095]]	1	0.1	1.0	1	293.0	372565	372565	0.5	293.0	0	0	0	0	1
[3]	[[3.5320000000000005, 4.664]]	0	0.9790450928381963	0.9790450928381963	2	670.3802443931106	499984	373119	0.25	1340.7604887862212	3691	3770	779	794	1
[1]	[[-136.4, 420.08]]	0	0.9954602682678805	0.9954602682678805	1	685.3088026267717	499997	376794	0.25	715.5285744734637	82229	82604	15476	15545	1
[0]	[[0.5175940000000001, 0.7477785]]	0	0.9739637305699482	0.9739637305699482	4	751.4963920463915	499967	382554	0.25	3057.6024502899472	52633	54040	7879	8089	1
[1]	[[-136.4, 144.47919341655762]]	0	1.0	1.0	2	751.1903245614815	499997	390462	0.25	1555.3447642546298	33798	33798	2921	2921	1
[1]	[[359.7991030517546, 397.6501530254759]]	0	0.9796796557494621	0.9796796557494621	7	667.603093998145	499953	395254	0.25	4673.2216579870155	4098	4183	172	175	1
[1]	[[628.86, 1036.38]]	1	0.21380211426535217	0.21380211426535217	1	713.0884236572211	499978	400139	0.25	702.9111905693876	3600	16838	1326	6228	1
[3]	[[-0.76, 1.064]]	0	0.941066016602978	0.941066016602978	2	692.6080759116818	499997	400597	0.25	1372.7790471267958	57134	60712	21212	22536	1
[2]	[[19.025999999999996, 26.774]]	0	0.9538571049729926	0.9538571049729926	1	685.8895399381753	499997	401625	0.25	710.2533526027138	68341	71647	25630	26863	1
[1]	[[-124.14000000000001, 729.3360202340036]]	0	0.9661256175017643	0.9661256175017643	1	674.2482890154259	499997	402351	0.25	690.0558668617439	83509	86437	31527	32625	1
[0]	[[0.20069, 0.314103]]	0	0.9850433742147772	0.9850433742147772	2	658.5859431234306	499997	403665	0.25	1324.9560722607207	13172	13372	5047	5120	1
[3]	[[-0.76, 1.3679999999999999]]	0	0.9396261654536561	0.9396261654536561	1	695.8833941443207	499997	406007	0.25	690.7406825453112	63390	67463	24880	26474	1
[1]	[[911.2165836346489, 1457.4220051819593]]	1	0.2524202223019003	0.2524202223019003	1	580.3963736368593	498825	406146	0.25	580.3963736368593	704	2789	279	1099	1
[0]	[[0.6031765, 0.7450995]]	0	0.9929985696002409	0.9929985696002409	4	774.3156579333373	499967	408910	0.25	3097.2626317333493	26380	26566	10677	10752	1
