Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[1]	[[-136.4, 170.5]]	0	1.0	1.0	6	826.9604156996942	1299994	11764	0.25	5325.920151850989	447563	447563	12816	12816	1
[1]	[[-136.4, -136.4]]	0	0.1	1.0	9	856.7988759503576	239891	239891	0.25	7711.189883553218	0	0	0	0	1
[0]	[[0.6466625, 0.7699375]]	0	1.0	1.0	7	904.7520819956941	1299928	473555	0.25	6333.264573969858	160929	160929	7168	7168	1
[1]	[[1030.747477059674, 1036.8720493729943]]	1	0.40923076923076923	0.40923076923076923	5	565.4195036960866	1297901	598987	0.25	2827.097518480433	133	325	1	1	1
[0]	[[0.6081075, 0.7450995]]	0	0.9946777809843053	0.9946777809843053	3	863.6335610965021	1299973	651992	0.25	2617.2823176398533	179229	180188	10186	10240	1
[1]	[[-136.4, 171.46857452208735]]	0	1.0	1.0	9	826.8696039849892	1299994	667730	0.25	7986.884853185798	220498	220498	12866	12866	1
[0]	[[0.480032, 0.7635645]]	0	0.964761812887005	0.964761812887005	9	786.5760518450934	1299973	672493	0.25	7289.8871661555195	320025	331714	18770	19456	1
[1]	[[1010.0748952414732, 1034.2456450135205]]	1	0.4011119936457506	0.4011119936457506	4	568.5388434302438	1298542	707033	0.25	2274.155373720975	505	1259	32	79	1
[0]	[[0.5418525000000001, 0.7637475]]	0	0.9797653178552241	0.9797653178552241	5	825.7406469438668	1299973	806190	0.25	4353.533287888998	195133	199163	14549	14848	1
[3]	[[3.398, 5.602]]	0	0.9789766794291681	0.9789766794291681	3	765.325086649948	1299941	828222	0.25	2335.969074937305	14063	14365	1097	1120	1
[3]	[[2.898, 4.632]]	0	0.9744212632180623	0.9744212632180623	4	734.1016174616291	1299941	859555	0.25	3053.4813864189773	27276	27992	2280	2340	1
