InstanceID	R_0	R_1	R_2	R_3	Class
29891	522.9258108871476	14310.368019869808	1718.1941005521144	1483.0437353954412	0
136	1991.9675397747199	17202.959071140038	1654.5380794868981	1678.7769963203953	0
23824	1991.9747995642874	15506.345281557955	1473.8063230306577	1684.722675229014	0
92	488.0644308683555	17187.32631671756	2084.0066643765717	1488.118276530691	0
14147	972.4491742887681	9925.335635953787	800.7152781625322	1860.13669163356	0
5397	1829.868790502526	16056.384855220569	1700.4396836064	1487.2420125303652	0
27858	1951.8536635011694	17132.328861319667	1655.799958334274	1551.1541360218348	0
20660	1900.4327620551826	16585.52330630251	2178.609385820011	1486.2036551953245	0
19724	1900.4382703625483	16685.585066833057	2044.8807694738557	1487.2257200048523	0
4716	1066.3779196139274	12777.896452523362	1752.592568162433	1875.1053736318106	0
24432	497.41009775865535	9103.2159157946	1193.1897873475964	1860.2693294467517	0
6447	1296.0893640136296	11459.279562575219	1594.6000589985613	1665.7944470213515	0
9345	1978.8067140568774	13768.10534938881	1972.785668614088	1816.4992232581064	0
10351	1989.7955432156523	16983.51270437873	2049.363228419321	1683.1021697502592	0
12238	1786.1758518457227	16137.494964238518	2201.121173789021	1681.20399546924	0
12866	1824.707048028196	12009.214575668722	1820.5939044579259	1808.595262401201	0
19638	1951.0673935439486	16073.749357246123	943.1043988128347	1894.3230117954165	0
25962	1430.2338843262223	13774.122382223371	1513.0736349078788	1785.6846259616295	0
29398	484.63916560171714	9541.894719622194	2055.9897680348618	1863.4567507442875	0
9791	1732.7832600417942	16064.115551299496	2003.6325758277426	1489.483295440198	0
35316	1063.7117648114313	15634.678384845518	2204.954334072193	1554.2629237705205	0
7367	499.44451591288004	14429.38361325876	1349.6592672938596	1485.3931524459042	0
34976	1975.2073215732319	16725.43599093548	2112.6053893551943	1879.418666771374	0
11228	1900.4944799463008	16381.212441485108	2194.5700902687204	1486.548358699527	0
30221	1958.1236225421596	9656.630996950133	2121.8900938982133	1772.1462405326788	0
9699	1872.4725020591143	16588.564121002837	1598.4725607755795	1883.4570910636373	0
25043	2091.3485429711686	11600.201261029135	1972.0588425472715	1772.9680086462088	0
12941	35.15785974042366	862.1896338991534	168.99584696398722	211.54676283527272	1
29073	1981.238349960455	12810.588983036541	1825.8732940799025	1674.4739263490678	0
25518	711.7556229757961	11679.009633282569	1501.4932563050993	1671.8506347712857	0
20117	287.99387668513714	2121.7814862232995	578.673859076939	745.1240824819023	1
6692	1900.0402480898952	16053.988163049191	2164.6657987720846	1487.8477586837785	0
9180	1059.9915288493255	7646.407430951237	2059.7225188304656	1477.9094473186499	0
7212	239.73724230206955	2093.282719425647	617.2886945667259	783.6414367268881	1
31463	1734.394454274306	16066.175054391932	2178.1917819118826	1820.9793562341765	0
33906	1949.5081697759008	16055.395165108726	2063.0830182311834	1490.7724559629391	0
27896	843.24775023345	5211.5497316129695	1079.0348320653318	1772.112823769728	0
27356	1902.0714625242315	16892.26379000921	2048.196399766385	1636.6833758388589	0
19583	1733.4261471327493	16327.94286538803	2166.5875265074988	1680.6549562482562	0
3119	495.8837104423645	11198.211926316015	2170.7351260871887	1481.2231307293046	0
35127	2011.5072730877523	16056.855970979474	2085.748877845686	1490.3809893832192	0
6504	494.047124639889	10903.604964648091	1595.5671552917427	1477.4872532271656	0
17718	468.12051546430524	16597.911133723203	1392.3496434504211	1492.4543766621287	0
33508	626.3505967604267	9489.505070601364	1966.5012772169296	1771.862526717371	0
23841	508.99275828342115	16127.697168897981	1887.5222212399765	1490.4887935144488	0
13847	495.0277833330569	10311.760532588738	1972.942674230758	1478.6781936519315	0
7740	1062.1917107786358	10088.0106920009	1314.7046620080182	1479.7213346673627	0
29385	508.03483630747724	15718.385652193887	1497.1894812196902	1826.6228340803257	0
10182	713.0814814294355	12877.850958669833	2152.301066670804	1813.5044705495	0
31353	110.11366906469092	1464.8633473769667	233.38812211035744	159.44634301965644	1
20581	2053.9105440899143	16983.896572815942	2187.262013671293	1685.0819548468612	0
29288	1972.6625035336504	17157.057707335294	1986.204285157957	1823.2735954614536	0
36416	1972.6780814057818	16586.61082241932	2168.070882765596	1882.0635358893849	0
22785	878.4229657510566	11223.015800008501	1375.5403761481593	1482.6006405315402	0
28006	1787.8028519708264	16367.785493548603	2149.7539762833912	1889.299638601582	0
20378	431.67707192749367	17134.867511886652	1530.7717022213828	1494.8078018847937	0
30110	482.64314219780795	17177.74972721271	1118.0303398318622	1891.3044616781135	0
15088	1291.6600777355522	8416.151545445637	1084.522463293028	1772.2603964136079	0
33836	1899.0827531238745	16053.615553560858	1773.3057394624734	1493.0758307752353	0
8026	235.55218073026128	1941.7730633736455	465.3405494569257	633.7000520928942	1
3646	1641.0161806986844	17120.384669713552	2170.322415888546	1490.6824852485722	0
34819	1508.5239696201354	15298.924941839728	2062.1990442476667	1821.733177876909	0
5464	1989.560286495439	16286.378304933589	1918.6360859164638	1492.122692928347	0
26404	1914.0855395197011	15298.060959286146	2181.5092897779364	1790.1909706093875	0
35045	1952.4159541847873	16858.39085604708	2166.864970741872	1826.179469300455	0
29714	1819.2767202578773	10634.715324970839	2039.6931938233677	1663.244678619753	0
4357	1103.6183345207323	4785.218436362271	1501.3934759163726	1869.1095064632639	0
34412	1900.049140344828	16052.684949128989	2181.5347126994034	1878.061819813732	0
9372	501.2584690372649	16017.599146999617	1632.1414392144181	1494.4228110299134	0
34346	428.69055683070053	13833.830971481812	2069.4956171656777	1677.9244329772987	0
30509	1949.4923477500079	17150.936931057568	1558.0377323512712	1678.0592996897433	0
22118	482.63487227861026	16683.389499141966	1392.6432036382682	1496.5945546516984	0
2921	1365.652326698862	11375.309978621699	1793.1494846339922	1769.7424985623752	0
31692	499.343804798352	17231.41867471336	1678.2258378006386	1690.2344939638133	0
21272	838.8500846010328	17243.208703974047	2071.7751157828866	1494.6879130895918	0
12869	1955.1661854752153	14283.701089156	1937.1955577416354	1826.685668816661	0
14965	2058.9703898451075	17175.99344857917	2174.66088290473	1829.823908874333	0
34805	657.0740618630272	15156.919644290821	1888.1579306784306	1639.1115716096701	0
11325	480.7576098863911	9482.60889262322	2140.3491017865176	1480.8951999881851	0
23918	485.72832033668845	15896.418367938428	1473.9514288355897	1686.3824695483459	0
11148	2075.998764196043	16762.47898900462	2196.9331430660295	1492.8509532709097	0
2708	1547.8325052797436	13658.652137844356	2173.8995847819883	1677.349673337115	0
4224	1748.6954736887424	16055.611858792736	1846.9076166742416	1493.9939148070441	0
5945	1361.5880208711712	17146.237106421253	2074.39863894578	1894.635839638965	0
17038	1645.1122898733881	16080.364107989048	1410.3380581201059	1897.5851754979237	0
11089	421.5718342883011	16412.3965903966	1674.4407770512478	1496.0700305650537	0
16258	2059.3285842743776	14648.104277592842	1803.2116397891862	1875.7326350042827	0
14273	478.77345415227745	16751.87661747037	1602.8100394191358	1497.1254663779184	0
31723	1512.560345968863	11600.708910026615	2087.3653394486055	1545.3808340829398	0
27131	2097.10029626437	16151.831533767489	1804.8314961805277	1798.345174224378	0
35901	1591.0012258275115	14071.672639852812	1610.5847392823691	1682.361549253888	0
1225	421.5985561794041	16348.982000397455	1412.7752928979407	1494.248110462824	0
21215	1715.28180686839	8302.261156446975	1650.308045657714	1865.9594846969044	0
28544	847.7019098766585	14299.17470284015	2089.9874126022273	1827.1141649069766	0
26431	487.53926584360744	17162.718021867357	1504.8740384060093	1497.2361651635508	0
467	969.7438984865785	15572.691507207015	2090.2227875701874	1489.2218514928225	0
1853	1958.265950621192	12178.183153437298	2070.9579876840135	1880.0704730467014	0
13542	469.4010674235076	17172.45217556003	1505.9129875135625	1499.30769455207	0
36156	497.32851164645837	10346.220719433071	1650.0750042782458	1669.12414091527	0
4896	411.563735391631	17203.23680516148	1678.6835771104638	1499.3573681962569	0
9277	2058.1083816735513	15944.506362797369	2169.690308647607	1900.1484088133877	0
22591	1986.6062852523005	16109.39832804391	2044.965871411421	1494.3706239690787	0
27340	1921.0997781552705	15341.135476456588	1516.5139800244815	1688.448112766014	0
20964	500.45236624814663	11523.031417404489	2080.353163719029	1484.4536019158484	0
11781	1597.2016158774138	9311.245849591154	1241.8693286352554	1868.2259516589706	0
5683	1925.3922949919413	16070.807862115847	2197.9133836788624	1494.5584031613191	0
15613	2057.1315245974906	15580.041214956518	1795.6606950020232	1879.2498134636003	0
14125	491.46228411817424	15814.873051009241	2074.587038399648	1493.4807338660212	0
