InstanceID	R_0	R_1	R_2	R_3	Class
29891	340.4576598713986	7555.492382478427	1092.309984976864	953.8932093502798	0
136	1037.0507438891188	9230.920886213526	1082.7898627296238	1077.7116866656436	0
23824	1033.0553921997932	8289.335079694745	970.1408290396572	1080.6655964704364	0
92	332.24699044708757	9208.094956386087	1374.86008673537	959.9281405412893	0
14147	574.5559973153837	4959.537624195259	507.1563961054401	1202.2782449711142	0
5397	937.6193607300933	8610.944599567198	1081.8131632347047	959.9740931395623	0
27858	1005.4537470516701	9226.083031545413	1085.9987915244435	975.1574953352052	0
20660	965.7996194245893	8936.10630475006	1426.8146823712661	957.9924736059625	0
19724	965.8032026873001	8975.409147908566	1355.6982818007853	959.0078466504536	0
4716	625.5400681933829	6636.7393916453375	1153.640301289561	1215.5586598243128	0
24432	338.22361922897755	4533.0586790137595	771.921610026123	1202.37388608875	0
6447	741.4200337576416	5858.382026910887	1047.4999920987457	1065.7412439028294	0
9345	1071.0447088776086	7221.0897607882425	1295.9744959215475	1181.3947056050747	0
10351	1075.6800391529748	9167.15436595291	1308.9279583974665	1082.5290494195383	0
12238	903.6430373138265	8664.560965475119	1426.1556998650003	1081.5593034552664	0
12866	1003.9315116634659	6180.989761345122	1193.9962688247772	1175.4423252439337	0
19638	1072.3270228110198	8592.010476168847	605.7653504588599	1233.7262736374523	0
25962	785.8465817076591	7230.546844412208	993.2954033341632	1150.4924005209866	0
29398	328.0702501635497	4766.43225864669	1357.6373137885842	1204.5094248695277	0
9791	866.8048134365955	8615.349495177523	1280.1576375901598	962.1394237212035	0
35316	624.7196655706846	8376.61226886607	1429.1392957308274	974.3053302095841	0
7367	337.41316618371053	7618.622387877906	881.5526151115946	956.1336237017523	0
34976	1063.7017082662876	9003.120278591106	1370.542511938597	1218.5138665954194	0
11228	965.8400266598771	8815.798350149784	1422.0319148767494	960.1847095446026	0
30221	1080.694917092446	4826.405111764981	1395.3418287221216	1139.427499176481	0
9699	1029.2562467355679	8941.625858608477	1001.7461339043846	1221.5331046956587	0
25043	1087.9135894904211	5938.601093788268	1294.9793508677947	1141.708756767661	0
12941	34.115164627679974	469.7274767883911	149.9284332373515	183.2541893179434	1
29073	1073.6383031176479	6667.414871452965	1198.5740681240939	1068.7121722368433	0
25518	438.47618778793407	5989.832433308519	982.8405361401077	1071.3719005819378	0
20117	276.955815664928	1376.6964853916884	554.8407120536184	700.9953712589657	1
6692	965.5457447795981	8611.870270780371	1405.0916572283254	960.6625567668092	0
9180	622.1173118110564	3755.3917926768654	1357.9457517007488	951.7176277970603	0
7212	223.4605563864768	1343.3813434115211	565.9228610794397	698.8538130035099	1
31463	868.553284976319	8621.197988584385	1425.1431027125548	1191.3404905601144	0
33906	1003.2391152571184	8611.378984237543	1306.949489740625	963.1746622054212	0
27896	497.7074157508883	2510.3690556232996	684.828608630293	1140.628137053015	0
27356	967.5630204989674	9116.23964989677	1357.6143982566189	1036.6428317455463	0
19583	867.5739164201344	8789.645160252217	1419.207986854757	1082.659652156595	0
3119	335.86077847160766	5706.558399898018	1407.983164163143	953.3606669755776	0
35127	1052.8213867768006	8612.70500260351	1349.6274958332122	963.3975685807319	0
6504	334.97767290600274	5531.625349765594	1046.928110621584	951.4638695367894	0
17718	303.627165225067	8943.863823753467	877.8498922452045	964.4648777809529	0
33508	386.43991312453625	4745.3682614527315	1292.2034814157412	1139.530619885447	0
23841	334.63530764460546	8635.984773784332	1205.637804216738	961.4979486710705	0
13847	334.9593725998834	5181.24105038987	1301.1200933568	952.575408790204	0
7740	622.4332551673173	5044.25257695028	854.4163571518394	953.6009336557837	0
29385	333.66018292871854	8417.643532332257	941.2005115495461	1191.831601462621	0
10182	438.0736457776798	6699.037724721162	1394.5918284214777	1178.688155487583	0
31353	102.32917587361383	783.1181731856176	222.81219874617028	152.61838899547521	1
20581	1072.812274983419	9172.103987026227	1418.5378370564274	1084.8788778003243	0
29288	1061.376999252379	9199.210767393535	1275.774662780747	1192.569536604241	0
36416	1061.387249168917	8938.571489749615	1406.6514124760731	1220.711843912218	0
22785	519.4534693921701	5706.72586456623	900.4833735293672	954.5071585481367	0
28006	905.411265174859	8817.490916763354	1420.8596413604998	1236.100008324592	0
20378	277.2506096352586	9117.870364862187	963.2869748506424	966.6917531878584	0
30110	334.8638769605572	9242.973266635026	701.0101067039333	1236.1316901734815	0
15088	739.7915280001727	4177.316199272565	689.2347390024571	1139.970872385508	0
33836	964.5782218976746	8614.119765320698	1126.9878255275642	965.8151233823519	0
8026	222.83328508738452	1202.17753543209	436.05481426683775	571.4670334971037	1
3646	903.1301030921243	9108.527924062291	1404.89857005143	962.9605202715541	0
34819	819.4019091323125	8152.675492613245	1356.3954564301864	1187.2169939086273	0
5464	1034.8018667096976	8772.254404358735	1228.7017358269402	965.1864956027906	0
26404	1034.2028740540575	8156.34408911658	1423.6714784128674	1155.514853594533	0
35045	1078.9723218297547	9003.182617869372	1418.6483076368156	1195.4711612605815	0
29714	999.8315132254355	5370.405967888738	1350.4161413506856	1061.8520733252014	0
4357	635.6818661305958	2288.25654825633	980.9774071207912	1215.935251170241	0
34412	965.5557333255249	8615.123784994077	1412.8147538187202	1217.6124705629977	0
9372	342.45046313767295	8558.769240765287	1023.3649009978146	964.4260487482688	0
34346	275.26183640537073	7276.883836108094	1334.236117854184	1074.8399908557406	0
30509	1075.0325893270285	9227.867590969718	979.1138519229544	1075.2577768516323	0
22118	334.8706322305502	8975.312325695551	878.0802076637784	967.5292505125558	0
2921	770.9438096826954	5802.210990845749	1179.4392502059472	1138.8450925494963	0
31692	340.516126476666	9239.009997088113	1051.2162872133938	1088.937613675427	0
21272	493.361232572937	9243.4316464922	1367.7962277935098	965.5878826843575	0
12869	1079.8267920991564	7535.9764984760295	1279.9823763601194	1188.8203440943441	0
14965	1077.8557522535416	9168.261364251239	1433.1538955073443	1196.897899932148	0
34805	408.1392942230638	8106.516310585189	1239.9290372193889	1034.205677780049	0
11325	325.1662456831904	4742.822183140075	1412.0750663269403	953.7003046593682	0
23918	337.93086928311135	8515.305282174422	926.4069444310347	1084.0470075789226	0
11148	1084.2996454055133	8968.907440059676	1420.7982160392849	963.6992276316801	0
2708	863.8442793127194	7159.808173031188	1404.4170298826195	1074.1190022384105	0
4224	959.6946991810348	8614.702696716762	1179.5904541497573	965.7582351329509	0
5945	769.4887956750215	9130.703552045994	1336.83075112915	1237.2643127656152	0
17038	908.1084973347814	8583.853060725229	930.3932667443042	1235.242400556811	0
11089	268.0464487396418	8851.176043476098	1052.3515785416605	966.8717592814659	0
16258	1095.1399430172796	7727.337370629004	1181.4071374378668	1212.108361225123	0
14273	333.61711524883697	9032.06100083967	1001.1309336869334	967.9098227144757	0
31723	821.5040756931114	5932.222859100698	1382.1158297903673	968.6772967441749	0
27131	1092.8451284173188	8636.636064519273	1185.6445994249132	1164.284220740296	0
35901	878.1089605434672	7401.023213776245	1057.0992910203865	1074.3944596135586	0
1225	268.0687961181782	8804.796837914058	891.6409973447709	966.9504442735347	0
21215	947.5674363580493	4110.610392465602	1078.6091849241752	1205.1911902380446	0
