R_0 R_1 R_2 Class
303.4000 22.4800 0.4000 1
305.7000 22.5400 0.4000 0
308.0000 22.6000 0.4000 0
311.1000 22.6400 0.4900 0
314.2000 22.6800 0.5800 0
317.3000 22.7200 0.6700 0
320.4000 22.7600 0.7600 0
323.5000 22.8000 0.8500 0
326.6000 22.8400 0.9400 0
329.7000 22.8800 1.0300 0
332.8000 22.9200 1.1200 0
335.9000 22.9600 1.2100 0
339.0000 23.0000 1.3000 0
342.5000 23.0300 1.2100 0
346.0000 23.0600 1.1200 0
349.5000 23.0900 1.0300 0
353.0000 23.1200 0.9400 0
356.5000 23.1500 0.8500 0
360.0000 23.1800 0.7600 0
363.5000 23.2100 0.6700 0
367.0000 23.2400 0.5800 0
370.5000 23.2700 0.4900 0
374.0000 23.3000 0.4000 1
376.5000 23.3300 0.4000 0
379.0000 23.3600 0.4000 0
381.5000 23.3900 0.4000 0
384.0000 23.4200 0.4000 0
386.5000 23.4500 0.4000 0
389.0000 23.4800 0.4000 0
391.5000 23.5100 0.4000 0
394.0000 23.5400 0.4000 0
396.5000 23.5700 0.4000 1
399.0000 23.6000 0.4000 0
401.6000 23.6200 0.4000 0
404.2000 23.6400 0.4000 0
406.8000 23.6600 0.4000 0
409.4000 23.6800 0.4000 0
412.0000 23.7000 0.4000 0
414.6000 23.7200 0.4000 0
417.2000 23.7400 0.4000 1
419.8000 23.7600 0.4000 1
422.4000 23.7800 0.4000 1
425.0000 23.8000 0.4000 0
429.6000 23.8000 0.4900 0
434.2000 23.8000 0.5800 0
438.8000 23.8000 0.6700 0
443.4000 23.8000 0.7600 0
448.0000 23.8000 0.8500 0
452.6000 23.8000 0.9400 0
457.2000 23.8000 1.0300 1
461.8000 23.8000 1.1200 0
466.4000 23.8000 1.2100 0
471.0000 23.8000 1.3000 0
475.6000 23.8500 1.3000 0
480.2000 23.9000 1.3000 0
484.8000 23.9500 1.3000 0
489.4000 24.0000 1.3000 0
494.0000 24.0500 1.3000 0
498.6000 24.1000 1.3000 1
503.2000 24.1500 1.3000 1
507.8000 24.2000 1.3000 0
512.4000 24.2500 1.3000 1
517.0000 24.3000 1.3000 1
521.8000 24.4000 1.2100 0
526.6000 24.5000 1.1200 0
531.4000 24.6000 1.0300 0
536.2000 24.7000 0.9400 0
541.0000 24.8000 0.8500 0
545.8000 24.9000 0.7600 0
550.6000 25.0000 0.6700 1
555.4000 25.1000 0.5800 0
560.2000 25.2000 0.4900 0
565.0000 25.3000 0.4000 0
568.4000 25.3300 0.4000 0
571.8000 25.3600 0.4000 0
575.2000 25.3900 0.4000 1
578.6000 25.4200 0.4000 0
582.0000 25.4500 0.4000 0
585.4000 25.4800 0.4000 0
588.8000 25.5100 0.4000 0
592.2000 25.5400 0.4000 1
595.6000 25.5700 0.4000 0
599.0000 25.6000 0.4000 0
600.6000 25.5700 0.4000 0
602.2000 25.5400 0.4000 0
603.8000 25.5100 0.4000 1
605.4000 25.4800 0.4000 0
607.0000 25.4500 0.4000 0
608.6000 25.4200 0.4000 0
610.2000 25.3900 0.4000 0
611.8000 25.3600 0.4000 1
613.4000 25.3300 0.4000 0
615.0000 25.3000 0.4000 0
619.0000 25.3700 0.4000 0
623.0000 25.4400 0.4000 0
627.0000 25.5100 0.4000 1
631.0000 25.5800 0.4000 0
635.0000 25.6500 0.4000 0
639.0000 25.7200 0.4000 0
643.0000 25.7900 0.4000 0
647.0000 25.8600 0.4000 1
651.0000 25.9300 0.4000 0
655.0000 26.0000 0.4000 0
656.6000 26.1100 0.4000 0
658.2000 26.2200 0.4000 0
659.8000 26.3300 0.4000 1
661.4000 26.4400 0.4000 0
663.0000 26.5500 0.4000 0
664.6000 26.6600 0.4000 0
666.2000 26.7700 0.4000 0
667.8000 26.8800 0.4000 1
669.4000 26.9900 0.4000 0
671.0000 27.1000 0.4000 0
672.7000 27.1500 0.4500 0
674.4000 27.2000 0.5000 0
676.1000 27.2500 0.5500 1
677.8000 27.3000 0.6000 0
679.5000 27.3500 0.6500 0
681.2000 27.4000 0.7000 0
682.9000 27.4500 0.7500 0
684.6000 27.5000 0.8000 1
686.3000 27.5500 0.8500 0
688.0000 27.6000 0.9000 0
691.0000 27.6000 0.9000 0
694.0000 27.6000 0.9000 0
697.0000 27.6000 0.9000 1
700.0000 27.6000 0.9000 0
703.0000 27.6000 0.9000 0
706.0000 27.6000 0.9000 0
709.0000 27.6000 0.9000 0
712.0000 27.6000 0.9000 1
715.0000 27.6000 0.9000 0
718.0000 27.6000 0.9000 0
722.6000 27.6600 0.9000 0
727.2000 27.7200 0.9000 0
731.8000 27.7800 0.9000 1
736.4000 27.8400 0.9000 0
741.0000 27.9000 0.9000 0
745.6000 27.9600 0.9000 0
750.2000 28.0200 0.9000 0
754.8000 28.0800 0.9000 1
759.4000 28.1400 0.9000 0
764.0000 28.2000 0.9000 0
758.8000 28.2400 0.9000 0
753.6000 28.2800 0.9000 1
748.4000 28.3200 0.9000 0
743.2000 28.3600 0.9000 0
738.0000 28.4000 0.9000 0
732.8000 28.4400 0.9000 1
727.6000 28.4800 0.9000 0
722.4000 28.5200 0.9000 0
717.2000 28.5600 0.9000 0
712.0000 28.6000 0.9000 0
709.2000 28.5600 0.9400 1
706.4000 28.5200 0.9800 0
703.6000 28.4800 1.0200 0
700.8000 28.4400 1.0600 0
698.0000 28.4000 1.1000 0
695.2000 28.3600 1.1400 1
692.4000 28.3200 1.1800 0
689.6000 28.2800 1.2200 0
686.8000 28.2400 1.2600 0
684.0000 28.2000 1.3000 0
688.6000 28.2000 1.2600 1
693.2000 28.2000 1.2200 0
697.8000 28.2000 1.1800 0
702.4000 28.2000 1.1400 0
707.0000 28.2000 1.1000 0
711.6000 28.2000 1.0600 1
716.2000 28.2000 1.0200 0
720.8000 28.2000 0.9800 0
725.4000 28.2000 0.9400 0
730.0000 28.2000 0.9000 0
735.8000 28.2000 0.9400 1
741.6000 28.2000 0.9800 0
747.4000 28.2000 1.0200 0
753.2000 28.2000 1.0600 0
759.0000 28.2000 1.1000 1
764.8000 28.2000 1.1400 0
770.6000 28.2000 1.1800 0
776.4000 28.2000 1.2200 0
782.2000 28.2000 1.2600 1
788.0000 28.2000 1.3000 0
768.3000 28.1600 1.3000 0
748.6000 28.1200 1.3000 0
728.9000 28.0800 1.3000 1
709.2000 28.0400 1.3000 0
689.5000 28.0000 1.3000 0
669.8000 27.9600 1.3000 0
650.1000 27.9200 1.3000 0
630.4000 27.8800 1.3000 1
610.7000 27.8400 1.3000 0
591.0000 27.8000 1.3000 0
615.4000 27.7800 1.3500 0
639.8000 27.7600 1.4000 0
664.2000 27.7400 1.4500 0
688.6000 27.7200 1.5000 1
713.0000 27.7000 1.5500 0
737.4000 27.6800 1.6000 0
761.8000 27.6600 1.6500 0
786.2000 27.6400 1.7000 0
810.6000 27.6200 1.7500 1
835.0000 27.6000 1.8000 0
839.2000 27.6000 1.7500 0
843.4000 27.6000 1.7000 0
847.6000 27.6000 1.6500 1
851.8000 27.6000 1.6000 0
856.0000 27.6000 1.5500 0
860.2000 27.6000 1.5000 0
864.4000 27.6000 1.4500 1
868.6000 27.6000 1.4000 0
872.8000 27.6000 1.3500 0
877.0000 27.6000 1.3000 0
865.4000 27.5800 1.4400 1
853.8000 27.5600 1.5800 0
842.2000 27.5400 1.7200 0
830.6000 27.5200 1.8600 0
819.0000 27.5000 2.0000 1
807.4000 27.4800 2.1400 0
795.8000 27.4600 2.2800 0
784.2000 27.4400 2.4200 0
772.6000 27.4200 2.5600 0
761.0000 27.4000 2.7000 1
773.6000 27.3900 2.7000 0
786.2000 27.3800 2.7000 0
798.8000 27.3700 2.7000 0
811.4000 27.3600 2.7000 0
824.0000 27.3500 2.7000 1
836.6000 27.3400 2.7000 0
849.2000 27.3300 2.7000 0
861.8000 27.3200 2.7000 0
874.4000 27.3100 2.7000 0
887.0000 27.3000 2.7000 1
885.8000 27.3000 2.7000 0
884.6000 27.3000 2.7000 0
883.4000 27.3000 2.7000 0
882.2000 27.3000 2.7000 1
881.0000 27.3000 2.7000 0
879.8000 27.3000 2.7000 0
878.6000 27.3000 2.7000 0
877.4000 27.3000 2.7000 1
876.2000 27.3000 2.7000 0
875.0000 27.3000 2.7000 0
875.7000 27.3000 2.7400 0
876.4000 27.3000 2.7800 1
877.1000 27.3000 2.8200 1
877.8000 27.3000 2.8600 0
878.5000 27.3000 2.9000 1
879.2000 27.3000 2.9400 0
879.9000 27.3000 2.9800 0
880.6000 27.3000 3.0200 0
881.3000 27.3000 3.0600 0
882.0000 27.3000 3.1000 1
882.8000 27.3000 3.0600 0
883.6000 27.3000 3.0200 0
884.4000 27.3000 2.9800 0
885.2000 27.3000 2.9400 0
886.0000 27.3000 2.9000 1
886.8000 27.3000 2.8600 0
887.6000 27.3000 2.8200 0
888.4000 27.3000 2.7800 0
889.2000 27.3000 2.7400 0
890.0000 27.3000 2.7000 1
891.5000 27.3400 2.7400 0
893.0000 27.3800 2.7800 0
894.5000 27.4200 2.8200 0
896.0000 27.4600 2.8600 0
897.5000 27.5000 2.9000 1
899.0000 27.5400 2.9400 0
900.5000 27.5800 2.9800 0
902.0000 27.6200 3.0200 0
903.5000 27.6600 3.0600 0
905.0000 27.7000 3.1000 1
845.3000 27.6900 3.1900 0
785.6000 27.6800 3.2800 0
725.9000 27.6700 3.3700 0
666.2000 27.6600 3.4600 0
606.5000 27.6500 3.5500 0
546.8000 27.6400 3.6400 0
487.1000 27.6300 3.7300 0
427.4000 27.6200 3.8200 0
367.7000 27.6100 3.9100 0
308.0000 27.6000 4.0000 0
358.3000 27.5500 4.0000 0
408.6000 27.5000 4.0000 0
458.9000 27.4500 4.0000 0
509.2000 27.4000 4.0000 0
559.5000 27.3500 4.0000 0
609.8000 27.3000 4.0000 0
660.1000 27.2500 4.0000 0
710.4000 27.2000 4.0000 0
760.7000 27.1500 4.0000 0
811.0000 27.1000 4.0000 0
753.5000 27.1200 3.9100 0
696.0000 27.1400 3.8200 0
638.5000 27.1600 3.7300 0
581.0000 27.1800 3.6400 0
523.5000 27.2000 3.5500 0
466.0000 27.2200 3.4600 0
408.5000 27.2400 3.3700 0
351.0000 27.2600 3.2800 0
293.5000 27.2800 3.1900 0
236.0000 27.3000 3.1000 0
236.0000 27.3400 3.1000 0
236.0000 27.3800 3.1000 0
236.0000 27.4200 3.1000 0
236.0000 27.4600 3.1000 0
236.0000 27.5000 3.1000 0
236.0000 27.5400 3.1000 0
236.0000 27.5800 3.1000 0
236.0000 27.6200 3.1000 0
236.0000 27.6600 3.1000 0
236.0000 27.7000 3.1000 0
234.7000 27.7100 3.1000 0
233.4000 27.7200 3.1000 0
232.1000 27.7300 3.1000 0
230.8000 27.7400 3.1000 0
229.5000 27.7500 3.1000 0
228.2000 27.7600 3.1000 0
226.9000 27.7700 3.1000 0
225.6000 27.7800 3.1000 0
224.3000 27.7900 3.1000 0
223.0000 27.8000 3.1000 0
288.0000 27.8200 3.0100 0
353.0000 27.8400 2.9200 0
418.0000 27.8600 2.8300 0
483.0000 27.8800 2.7400 0
548.0000 27.9000 2.6500 0
613.0000 27.9200 2.5600 0
678.0000 27.9400 2.4700 0
743.0000 27.9600 2.3800 0
808.0000 27.9800 2.2900 0
873.0000 28.0000 2.2000 1
868.5000 28.0200 2.2900 0
864.0000 28.0400 2.3800 0
859.5000 28.0600 2.4700 0
855.0000 28.0800 2.5600 1
850.5000 28.1000 2.6500 1
846.0000 28.1200 2.7400 0
841.5000 28.1400 2.8300 0
837.0000 28.1600 2.9200 0
832.5000 28.1800 3.0100 0
828.0000 28.2000 3.1000 1
813.9000 28.1700 3.1000 0
799.8000 28.1400 3.1000 0
785.7000 28.1100 3.1000 0
771.6000 28.0800 3.1000 0
757.5000 28.0500 3.1000 0
743.4000 28.0200 3.1000 1
729.3000 27.9900 3.1000 0
715.2000 27.9600 3.1000 0
701.1000 27.9300 3.1000 0
687.0000 27.9000 3.1000 0
684.8000 27.8500 3.1500 0
682.6000 27.8000 3.2000 0
680.4000 27.7500 3.2500 0
678.2000 27.7000 3.3000 0
676.0000 27.6500 3.3500 0
673.8000 27.6000 3.4000 0
671.6000 27.5500 3.4500 0
669.4000 27.5000 3.5000 0
667.2000 27.4500 3.5500 0
665.0000 27.4000 3.6000 0
655.5000 27.3800 3.6000 0
646.0000 27.3600 3.6000 0
636.5000 27.3400 3.6000 0
627.0000 27.3200 3.6000 0
617.5000 27.3000 3.6000 0
608.0000 27.2800 3.6000 0
598.5000 27.2600 3.6000 0
589.0000 27.2400 3.6000 0
579.5000 27.2200 3.6000 0
570.0000 27.2000 3.6000 0
601.3000 27.1700 3.5500 0
632.6000 27.1400 3.5000 0
663.9000 27.1100 3.4500 0
695.2000 27.0800 3.4000 0
726.5000 27.0500 3.3500 0
757.8000 27.0200 3.3000 0
789.1000 26.9900 3.2500 0
820.4000 26.9600 3.2000 1
851.7000 26.9300 3.1500 0
883.0000 26.9000 3.1000 0
868.7000 26.9500 3.0600 0
854.4000 27.0000 3.0200 0
840.1000 27.0500 2.9800 1
825.8000 27.1000 2.9400 0
811.5000 27.1500 2.9000 0
797.2000 27.2000 2.8600 0
782.9000 27.2500 2.8200 0
768.6000 27.3000 2.7800 1
754.3000 27.3500 2.7400 0
740.0000 27.4000 2.7000 0
690.5000 27.3800 2.7000 0
641.0000 27.3600 2.7000 0
591.5000 27.3400 2.7000 0
542.0000 27.3200 2.7000 0
492.5000 27.3000 2.7000 0
443.0000 27.2800 2.7000 0
393.5000 27.2600 2.7000 0
344.0000 27.2400 2.7000 0
294.5000 27.2200 2.7000 0
245.0000 27.2000 2.7000 0
242.3000 27.1300 2.8300 0
239.6000 27.0600 2.9600 0
236.9000 26.9900 3.0900 0
234.2000 26.9200 3.2200 0
231.5000 26.8500 3.3500 0
228.8000 26.7800 3.4800 0
226.1000 26.7100 3.6100 0
223.4000 26.6400 3.7400 0
220.7000 26.5700 3.8700 0
218.0000 26.5000 4.0000 0
217.6000 26.4500 4.0000 0
217.2000 26.4000 4.0000 0
216.8000 26.3500 4.0000 0
216.4000 26.3000 4.0000 0
216.0000 26.2500 4.0000 0
215.6000 26.2000 4.0000 0
215.2000 26.1500 4.0000 0
214.8000 26.1000 4.0000 0
214.4000 26.0500 4.0000 0
214.0000 26.0000 4.0000 0
226.7000 25.9900 3.9100 0
239.4000 25.9800 3.8200 0
252.1000 25.9700 3.7300 0
264.8000 25.9600 3.6400 0
277.5000 25.9500 3.5500 0
290.2000 25.9400 3.4600 0
302.9000 25.9300 3.3700 0
315.6000 25.9200 3.2800 0
328.3000 25.9100 3.1900 0
341.0000 25.9000 3.1000 0
332.8000 25.9200 3.0600 0
324.6000 25.9400 3.0200 0
316.4000 25.9600 2.9800 0
308.2000 25.9800 2.9400 0
300.0000 26.0000 2.9000 0
291.8000 26.0200 2.8600 0
283.6000 26.0400 2.8200 0
275.4000 26.0600 2.7800 0
267.2000 26.0800 2.7400 0
259.0000 26.1000 2.7000 0
262.7000 26.1100 2.6500 0
266.4000 26.1200 2.6000 0
270.1000 26.1300 2.5500 0
273.8000 26.1400 2.5000 0
277.5000 26.1500 2.4500 0
281.2000 26.1600 2.4000 0
284.9000 26.1700 2.3500 0
288.6000 26.1800 2.3000 0
292.3000 26.1900 2.2500 0
296.0000 26.2000 2.2000 0
321.7000 26.2400 2.2900 0
347.4000 26.2800 2.3800 0
373.1000 26.3200 2.4700 0
398.8000 26.3600 2.5600 0
424.5000 26.4000 2.6500 0
450.2000 26.4400 2.7400 0
475.9000 26.4800 2.8300 0
501.6000 26.5200 2.9200 0
527.3000 26.5600 3.0100 0
553.0000 26.6000 3.1000 0
533.8000 26.6200 3.1500 0
514.6000 26.6400 3.2000 0
495.4000 26.6600 3.2500 0
476.2000 26.6800 3.3000 0
457.0000 26.7000 3.3500 0
437.8000 26.7200 3.4000 0
418.6000 26.7400 3.4500 0
399.4000 26.7600 3.5000 0
380.2000 26.7800 3.5500 0
361.0000 26.8000 3.6000 0
344.6000 26.7400 3.5500 0
328.2000 26.6800 3.5000 0
311.8000 26.6200 3.4500 0
295.4000 26.5600 3.4000 0
279.0000 26.5000 3.3500 0
262.6000 26.4400 3.3000 0
246.2000 26.3800 3.2500 0
229.8000 26.3200 3.2000 0
213.4000 26.2600 3.1500 0
197.0000 26.2000 3.1000 0
196.8000 26.1900 3.1900 0
196.6000 26.1800 3.2800 0
196.4000 26.1700 3.3700 0
196.2000 26.1600 3.4600 0
196.0000 26.1500 3.5500 0
195.8000 26.1400 3.6400 0
195.6000 26.1300 3.7300 0
195.4000 26.1200 3.8200 0
195.2000 26.1100 3.9100 0
195.0000 26.1000 4.0000 0
194.9000 26.0600 3.9600 0
194.8000 26.0200 3.9200 0
194.7000 25.9800 3.8800 0
194.6000 25.9400 3.8400 0
194.5000 25.9000 3.8000 0
194.4000 25.8600 3.7600 0
194.3000 25.8200 3.7200 0
194.2000 25.7800 3.6800 0
194.1000 25.7400 3.6400 0
194.0000 25.7000 3.6000 0
202.3000 25.7100 3.5500 0
210.6000 25.7200 3.5000 0
218.9000 25.7300 3.4500 0
227.2000 25.7400 3.4000 0
235.5000 25.7500 3.3500 0
243.8000 25.7600 3.3000 0
252.1000 25.7700 3.2500 0
260.4000 25.7800 3.2000 0
268.7000 25.7900 3.1500 0
277.0000 25.8000 3.1000 0
265.5000 25.8000 3.1000 0
254.0000 25.8000 3.1000 0
242.5000 25.8000 3.1000 0
231.0000 25.8000 3.1000 0
219.5000 25.8000 3.1000 0
208.0000 25.8000 3.1000 0
196.5000 25.8000 3.1000 0
185.0000 25.8000 3.1000 0
173.5000 25.8000 3.1000 0
162.0000 25.8000 3.1000 0
165.0000 25.7800 3.0600 0
168.0000 25.7600 3.0200 0
171.0000 25.7400 2.9800 0
174.0000 25.7200 2.9400 0
177.0000 25.7000 2.9000 0
180.0000 25.6800 2.8600 0
183.0000 25.6600 2.8200 0
186.0000 25.6400 2.7800 0
189.0000 25.6200 2.7400 0
192.0000 25.6000 2.7000 0
189.2000 25.5800 2.7400 0
186.4000 25.5600 2.7800 0
183.6000 25.5400 2.8200 0
180.8000 25.5200 2.8600 0
178.0000 25.5000 2.9000 0
175.2000 25.4800 2.9400 0
172.4000 25.4600 2.9800 0
169.6000 25.4400 3.0200 0
166.8000 25.4200 3.0600 0
164.0000 25.4000 3.1000 0
168.6000 25.3900 3.0600 0
173.2000 25.3800 3.0200 0
177.8000 25.3700 2.9800 0
182.4000 25.3600 2.9400 0
187.0000 25.3500 2.9000 0
191.6000 25.3400 2.8600 0
196.2000 25.3300 2.8200 0
200.8000 25.3200 2.7800 0
205.4000 25.3100 2.7400 0
210.0000 25.3000 2.7000 0
209.3000 25.3100 2.7000 0
208.6000 25.3200 2.7000 0
207.9000 25.3300 2.7000 0
207.2000 25.3400 2.7000 0
206.5000 25.3500 2.7000 0
205.8000 25.3600 2.7000 0
205.1000 25.3700 2.7000 0
204.4000 25.3800 2.7000 0
203.7000 25.3900 2.7000 0
203.0000 25.4000 2.7000 0
197.5000 25.4000 2.7400 0
192.0000 25.4000 2.7800 0
186.5000 25.4000 2.8200 0
181.0000 25.4000 2.8600 0
175.5000 25.4000 2.9000 0
170.0000 25.4000 2.9400 0
164.5000 25.4000 2.9800 0
159.0000 25.4000 3.0200 0
153.5000 25.4000 3.0600 0
148.0000 25.4000 3.1000 0
143.3000 25.4000 3.0100 0
138.6000 25.4000 2.9200 0
133.9000 25.4000 2.8300 0
129.2000 25.4000 2.7400 0
124.5000 25.4000 2.6500 0
119.8000 25.4000 2.5600 0
115.1000 25.4000 2.4700 0
110.4000 25.4000 2.3800 0
105.7000 25.4000 2.2900 0
101.0000 25.4000 2.2000 0
96.8000 25.3900 2.2000 0
92.6000 25.3800 2.2000 0
88.4000 25.3700 2.2000 0
84.2000 25.3600 2.2000 0
80.0000 25.3500 2.2000 0
75.8000 25.3400 2.2000 0
71.6000 25.3300 2.2000 0
67.4000 25.3200 2.2000 0
63.2000 25.3100 2.2000 0
59.0000 25.3000 2.2000 0
56.3000 25.2800 2.1600 0
53.6000 25.2600 2.1200 0
50.9000 25.2400 2.0800 0
48.2000 25.2200 2.0400 0
45.5000 25.2000 2.0000 0
42.8000 25.1800 1.9600 0
40.1000 25.1600 1.9200 0
37.4000 25.1400 1.8800 0
34.7000 25.1200 1.8400 0
32.0000 25.1000 1.8000 0
30.6000 25.0800 1.7100 0
29.2000 25.0600 1.6200 0
27.8000 25.0400 1.5300 0
26.4000 25.0200 1.4400 0
25.0000 25.0000 1.3500 0
23.6000 24.9800 1.2600 0
22.2000 24.9600 1.1700 0
20.8000 24.9400 1.0800 0
19.4000 24.9200 0.9900 0
18.0000 24.9000 0.9000 0
16.8000 24.8900 0.8500 0
15.6000 24.8800 0.8000 0
14.4000 24.8700 0.7500 0
13.2000 24.8600 0.7000 0
12.0000 24.8500 0.6500 0
10.8000 24.8400 0.6000 0
9.6000 24.8300 0.5500 0
8.4000 24.8200 0.5000 0
7.2000 24.8100 0.4500 0
6.0000 24.8000 0.4000 0
5.4000 24.7800 0.4900 0
4.8000 24.7600 0.5800 0
4.2000 24.7400 0.6700 0
3.6000 24.7200 0.7600 0
3.0000 24.7000 0.8500 0
2.4000 24.6800 0.9400 0
1.8000 24.6600 1.0300 0
1.2000 24.6400 1.1200 0
0.6000 24.6200 1.2100 0
0.0000 24.6000 1.3000 0
0.0000 24.5800 1.3000 0
0.0000 24.5600 1.3000 0
0.0000 24.5400 1.3000 0
0.0000 24.5200 1.3000 0
0.0000 24.5000 1.3000 0
0.0000 24.4800 1.3000 0
0.0000 24.4600 1.3000 0
0.0000 24.4400 1.3000 0
0.0000 24.4200 1.3000 0
0.0000 24.4000 1.3000 0
0.0000 24.3900 1.3000 0
0.0000 24.3800 1.3000 0
0.0000 24.3700 1.3000 0
0.0000 24.3600 1.3000 0
0.0000 24.3500 1.3000 0
0.0000 24.3400 1.3000 0
0.0000 24.3300 1.3000 0
0.0000 24.3200 1.3000 0
0.0000 24.3100 1.3000 0
