Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[1, 3]	[[-136.4, -120.21880096982116], [-0.76, 1.71]]	0	0.1	1.0	1	4.9509631999999995	55	55	0.5	4.9509631999999995	0	0	0	0	1
[1]	[[-136.4, 769.4000000000001]]	0	0.9614663106089029	0.9614663106089029	1	760.3484572716883	49993	102	0.25	737.3148547046216	43565	45311	32205	33477	1
[1, 3]	[[-136.4, 473.94821332994303], [1.814, 5.386]]	0	0.9996661101836394	0.9996661101836394	1	755.3395685485938	49977	143	0.5	755.3395685485938	5988	5990	4427	4428	1
[1, 3, 2]	[[-136.4, 566.3], [1.814, 4.334], [23.0045, 31.795499999999997]]	0	0.9990470139771284	0.9990470139771284	3	723.9758784461125	49993	152	0.75	2171.9276353383375	6290	6296	4659	4662	1
[1, 2, 3]	[[198.71999999999997, 1047.82], [22.5025, 30.6975], [-0.76, 1.672]]	1	0.12007374971191519	0.12007374971191519	1	698.9201878174966	49986	262	0.75	711.1409918310483	2084	17356	1528	12886	1
[3]	[[-0.31599999999999995, 2.116]]	0	0.9393405174554303	0.9393405174554303	1	768.3163318022309	49972	338	0.25	767.7098838891254	37831	40274	28102	29898	1
[1, 2]	[[198.71999999999997, 1047.82], [22.631999999999998, 32.168]]	1	0.0971872605888147	0.0971872605888147	1	685.4440190362443	49986	395	0.5	684.8203496801646	2664	27411	1963	20376	1
[3, 2, 1]	[[1.814, 4.334], [23.0045, 19.29], [-17.060000000000002, 433.06]]	0	0.1	1.0	1	33.862642272090405	431	431	0.75	33.862642272090405	0	0	0	0	1
[2]	[[25.5985, 32.6015]]	0	0.923303300584054	0.923303300584054	1	756.5302069054649	49993	483	0.25	706.5995083784937	20393	22087	15169	16414	1
[1]	[[569.4, 978.6]]	0	0.7970672682526662	0.7970672682526662	1	673.8971858728589	49954	483	0.25	681.8714823410737	7773	9752	5833	7294	1
[3, 1, 2]	[[1.0660000000000003, 0.76], [-136.4, 559.02], [25.277, 33.323]]	0	0.09915966386554623	0.9915966386554622	1	51.43160794167156	499	499	0.75	51.43160794167156	0	0	0	0	1
[3, 0]	[[-0.10599999999999987, 2.706], [0.518953, 0.29931]]	0	0.1	1.0	1	56.338793594879995	638	638	0.5	56.338793594879995	0	0	0	0	1
[0]	[[0.5890629999999999, 0.29931]]	0	0.1	1.0	1	61.412724437180785	648	648	0.25	61.412724437180785	0	0	0	0	1
[3, 1, 2]	[[-0.6699999999999997, 4.27], [563.1600000000001, 136.4], [20.716, 25.484]]	1	0.05	0.5	1	66.5	690	690	0.75	66.5	0	0	0	0	1
[3, 1]	[[1.0660000000000003, 5.820635150755054], [-136.4, 461.82]]	0	0.999332276103831	0.999332276103831	2	779.189367339474	49977	742	0.5	1527.9734183486848	11973	11981	8976	8981	1
[1, 2, 3, 0]	[[-135.07999999999998, 220.79795651881986], [22.93976974925338, 26.0875], [-0.76, 1.178], [0.6043525000000001, 0.29931]]	0	0.1	1.0	1	67.54995304449082	755	755	1.0	67.54995304449082	0	0	0	0	1
[2]	[[17.665, 26.0875]]	0	0.9566999577084485	0.9566999577084485	1	716.0034496276296	49993	852	0.25	734.5043120345371	29408	30739	22094	23090	1
[1, 3, 2]	[[422.48, 1373.6440336629123], [-0.76, 1.026], [18.287, 29.313000000000002]]	1	0.20347738440216706	0.20347738440216706	1	710.0884007273132	49986	983	0.75	710.0884007273132	1615	7937	1188	5997	1
[3, 1]	[[1.814, 8.273383152130794], [251.4, 660.6]]	0	0.992725619458968	0.992725619458968	1	650.4518700982544	49993	1138	0.5	650.4518700982544	4367	4399	3272	3296	1
[3, 1, 2]	[[1.026, 1.0622970490682742], [405.03999999999996, 786.96], [20.4045, 29.195500000000003]]	1	0.02857142857142857	0.2857142857142857	1	115.41600000000001	1197	1197	0.75	115.41600000000001	0	0	0	0	1
[2, 1]	[[16.310000000000002, 25.517000000000003], [-136.4, 308.34000000000003]]	0	0.9987534550972847	0.9987534550972847	1	767.8467507731652	49944	1233	0.5	767.8467507731652	18428	18451	13942	13959	1
[1, 3]	[[-119.6, 289.6], [2.27, 4.93]]	0	1.0	1.0	1	807.815721379037	49977	1295	0.5	807.815721379037	2051	2051	1566	1566	1
[1]	[[-136.4, 308.34000000000003]]	0	0.998760097689273	0.998760097689273	1	789.605479378316	49977	1333	0.25	783.3297836384668	26582	26615	20146	20170	1
[1, 3, 2]	[[621.2, 136.4], [-0.6699999999999997, 5.614], [26.2985, 33.301500000000004]]	1	0.023809523809523808	0.23809523809523808	1	110.31190576478116	1379	1379	0.75	110.31190576478116	0	0	0	0	1
[3]	[[-0.76, 1.634]]	0	0.9389676752598036	0.9389676752598036	2	753.3779043153443	49972	1472	0.25	1531.8338886434587	32708	34834	24880	26474	1
[1, 2]	[[251.4, 660.6], [19.578999999999997, 28.221]]	0	0.9371069182389937	0.9371069182389937	1	677.6707932956659	49993	1830	0.5	682.110614524478	15645	16695	11943	12736	1
[1, 0]	[[-119.6, 289.6], [0.5353490000000001, 0.742451]]	0	0.9996945865465374	0.9996945865465374	1	796.13435863726	49977	2005	0.5	799.2694302667481	13093	13097	10022	10026	1
[0]	[[0.651197, 0.7794030000000001]]	0	1.0	1.0	5	792.9106115786478	49977	2301	0.25	3946.1766529581864	9332	9332	7168	7168	1
[1, 2, 3]	[[954.001933111185, 1047.82], [20.426000000000002, 19.29], [0.052000000000000046, 3.548]]	1	0.045454545454545456	0.45454545454545453	1	119.439808	2328	2328	0.75	119.439808	0	0	0	0	1
