Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[1]	[[-136.4, 170.5]]	0	1.0	1.0	5	915.9711097303781	849989	11764	0.25	4550.500086855235	291232	291232	12816	12816	1
[1]	[[-136.4, -136.4]]	0	0.1	1.0	8	856.7988759503576	239891	239891	0.25	6854.391007602861	0	0	0	0	1
[1]	[[-136.4, 171.26728306754478]]	0	1.0	1.0	4	915.9708917853017	849989	344948	0.25	3640.394873268642	176160	176160	12866	12866	1
[0]	[[0.6031765, 0.7450995]]	0	0.9929459421706942	0.9929459421706942	2	918.801329770489	849989	408910	0.25	1725.4948594139962	127953	128862	10677	10752	1
[3]	[[3.363228979359332, 4.632]]	0	0.9795900642695848	0.9795900642695848	3	772.494079332305	849963	462362	0.25	2309.6027974961435	11279	11514	1071	1093	1
[0]	[[0.6466625, 0.7699375]]	0	1.0	1.0	7	927.7587257122386	849989	473555	0.25	6338.21735375247	73357	73357	7168	7168	1
[3]	[[2.898, 4.854]]	0	0.9747216235632183	0.9747216235632183	3	785.3974444042299	849963	499314	0.25	2357.9904165158623	21709	22272	2280	2340	1
[3]	[[2.074, 4.126]]	0	0.9608887653634736	0.9608887653634736	2	824.5971558062299	849963	499895	0.25	1669.992889515575	62231	64764	6554	6823	1
[1]	[[-136.4, 170.54415328342066]]	0	1.0	1.0	3	915.9711097303781	849989	535659	0.25	2730.3000521131407	109200	109200	12816	12816	1
[0]	[[0.6466625, 0.7471685]]	0	1.0	1.0	4	927.7587257122386	849989	568215	0.25	3621.8384878585543	54898	54898	6172	6172	1
[0]	[[0.45047649999999995, 0.771144]]	0	0.959854683111491	0.959854683111491	7	865.6428621720739	849989	576346	0.25	5806.798090093276	157205	163780	13576	14154	1
[1]	[[1030.747477059674, 1036.8720493729943]]	1	0.41025641025641024	0.41025641025641024	4	543.589550396735	847961	598987	0.25	2174.35820158694	48	117	1	1	1
[0]	[[0.615504, 0.7724030000000001]]	0	0.996158184701401	0.996158184701401	3	921.5704144469485	849989	618605	0.25	2627.8543631593952	60934	61169	9691	9728	1
[0]	[[0.20069, 0.32889599999999997]]	0	0.979950333289766	0.979950333289766	3	721.9996424926196	849938	620010	0.25	2204.248659347323	37488	38255	6022	6144	1
[0]	[[0.49364899999999995, 0.7635645]]	0	0.9684747887870555	0.9684747887870555	4	866.5452484523173	849989	649280	0.25	3360.1909728868563	97323	100491	17851	18432	1
[0]	[[0.5308145, 0.7329855000000001]]	0	0.9749354228720446	0.9749354228720446	2	865.2821058183172	849989	649425	0.25	1683.9234187402385	78883	80911	14476	14848	1
[0]	[[0.6081075, 0.7450995]]	0	0.9946821061037806	0.9946821061037806	2	921.5696876690114	849989	651992	0.25	1751.8959776784072	54804	55097	10186	10240	1
[0]	[[0.5492490000000001, 0.75832]]	0	0.981442808427397	0.981442808427397	2	889.1205824100136	849989	655802	0.25	1704.128551632369	74254	75658	14070	14336	1
[2]	[[17.962999999999997, 21.837]]	0	0.997436460851095	0.997436460851095	3	738.4593417716376	849938	658108	0.25	2215.3780253149125	27236	27306	5235	5248	1
[0]	[[0.45843593512332304, 0.787723]]	0	0.9620480699738709	0.9620480699738709	3	865.6428795152482	849989	660778	0.25	2488.6283586004847	103830	107926	20194	20992	1
[0]	[[0.49364899999999995, 0.787723]]	0	0.9685714588567007	0.9685714588567007	5	866.5452484523173	849989	661588	0.25	4200.238716108571	91376	94341	17851	18432	1
[0]	[[0.5610799999999999, 0.7697545]]	0	0.9829713268233399	0.9829713268233399	1	889.1387152826983	849989	661753	0.25	852.1993762455758	69558	70763	13590	13824	1
[0]	[[0.45577349999999994, 0.7664265]]	0	0.9610375194257382	0.9610375194257382	4	865.6428795072885	849989	664946	0.25	3318.1711444299863	103892	108104	20666	21504	1
[1]	[[-136.4, 171.46857452208735]]	0	1.0	1.0	9	915.9708917853017	849989	667730	0.25	8190.8884648544445	63548	63548	12866	12866	1
[0]	[[0.519663, 0.7635645]]	0	0.9739927676516784	0.9739927676516784	2	877.5310458995491	849989	671287	0.25	1684.906425691192	79995	82131	16457	16896	1
[0]	[[0.480032, 0.7635645]]	0	0.9648157216769221	0.9648157216769221	3	866.1611635074148	849989	672493	0.25	2506.7292179242313	90629	93934	18770	19456	1
[1]	[[-136.4, 460.79336263150276]]	0	0.9929327201389335	0.9929327201389335	1	861.4511006239067	849989	673774	0.25	772.1991354588735	123497	124376	25840	26020	1
[3]	[[1.1740000000000002, 3.226]]	0	0.9455667413625873	0.9455667413625873	1	855.0282992204004	849958	683153	0.25	820.5964336435557	56543	59798	12481	13203	1
[0]	[[0.6299005, 0.7728995000000001]]	0	0.998205004554466	0.998205004554466	6	921.0768475049736	849989	692119	0.25	5241.587662839133	37259	37326	8689	8704	1
[0]	[[0.6466625, 0.7728995000000001]]	0	1.0	1.0	8	927.7587257122386	849989	692820	0.25	7243.676975717109	30631	30631	7168	7168	1
[3]	[[-0.76, 0.95]]	0	0.9404207050684517	0.9404207050684517	2	807.9987905222158	849989	704263	0.25	1422.5145548912255	83736	89041	21212	22536	1
[1]	[[-81.46890416504309, 170.5]]	0	1.0	1.0	2	915.9711097303781	849989	706081	0.25	1820.200034742094	49968	49968	12816	12816	1
[1]	[[1010.0748952414732, 1034.2456450135205]]	1	0.40264026402640263	0.40264026402640263	7	606.3469604700218	849634	707033	0.25	55746.742900504054	122	303	32	79	1
[1]	[[-136.4, 138.78716763526634]]	0	1.0	1.0	3	928.8196617884429	849989	707654	0.25	2731.5556782022895	42653	42653	11063	11063	1
[1]	[[-8.811563718507202, 171.26728306754478]]	0	1.0	1.0	1	915.9708917853017	849989	708939	0.25	910.0987183171605	49230	49230	12866	12866	1
[1, 2, 3]	[[857.76, 891.905007492463], [23.3475, 28.326999999999998], [-0.76, 2.584]]	1	0.2859778597785978	0.2859778597785978	2	713.4672715986841	849831	713338	0.75	1426.9345431973682	310	1084	83	298	1
[0]	[[0.42550800000000005, 0.787723]]	0	0.9542950882486768	0.9542950882486768	7	862.3307004849495	849989	719579	0.25	5536.887631968663	79697	83514	22477	23552	1
[3]	[[-0.76, 1.73]]	0	0.9392796327032096	0.9392796327032096	1	823.9059538644767	849989	720757	0.25	728.3657654616608	87152	92786	24880	26474	1
[1]	[[-37.68257480616323, 72.52066783807054]]	0	1.0	1.0	1	918.2981574125813	849938	723392	0.25	875.46599354775	25055	25055	7299	7299	1
[1]	[[-136.4, 882.9189350151796]]	0	0.9516367920558781	0.9516367920558781	1	845.9113335082708	849989	726244	0.25	760.3970621985083	113083	118830	33694	35404	1
[1]	[[-9.700000000000017, 170.54415328342066]]	0	1.0	1.0	2	915.9711097303781	849989	727611	0.25	1820.200034742094	42527	42527	12816	12816	1
[1]	[[-136.4, -56.68350544843068]]	0	0.1	1.0	1	828.4409924969378	728515	728515	0.25	828.4409924969378	0	0	0	0	1
[1]	[[694.8399999999999, 1213.16]]	0	0.7765930439197766	0.7765930439197766	1	693.7275594556069	849963	732234	0.25	693.7275594556069	12236	15756	3837	4940	1
[1]	[[-80.27744453135102, 170.5]]	0	1.0	1.0	4	915.9711097303781	849989	733484	0.25	3640.400069484188	40477	40477	12816	12816	1
[0]	[[0.5126630000000001, 0.778937]]	0	0.9726702427493409	0.9726702427493409	2	877.379384946064	849989	733824	0.25	1682.081520297824	53492	54995	16929	17408	1
[1]	[[345.32, 1354.68]]	1	0.13467244434008582	0.13467244434008582	1	704.9593464243148	849985	735231	0.25	701.8268484849899	6309	46847	2023	15051	1
