Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[1, 3]	[[-136.4, -120.21880096982116], [-0.76, 1.71]]	0	0.1	1.0	1	4.9509631999999995	55	55	0.5	4.9509631999999995	0	0	0	0	1
[1]	[[-136.4, 170.5]]	0	1.0	1.0	5	806.9064676685745	609976	11764	0.25	3988.1654229285905	207844	207844	12816	12816	1
[1]	[[-136.4, -136.4]]	0	0.1	1.0	10	856.7988759503576	239891	239891	0.25	8567.988759503576	0	0	0	0	1
[0]	[[0.480032, 0.7635645]]	0	0.9647103531567549	0.9647103531567549	5	788.3867124012291	609976	246552	0.25	3846.771190634603	185317	192096	18770	19456	1
[3]	[[3.5320000000000005, 4.632]]	0	0.9796548066724521	0.9796548066724521	1	689.8083331173813	609934	261595	0.25	663.5104163967266	10160	10371	1071	1093	1
[1]	[[-136.4, 158.1429332732804]]	0	1.0	1.0	4	812.2223419635209	609949	294402	0.25	3217.1117098176046	103882	103882	12141	12141	1
[1]	[[-136.4, 167.3538626501357]]	0	1.0	1.0	3	812.2223325857196	609949	298927	0.25	2412.8337471964487	106684	106684	12653	12653	1
[0]	[[0.589773, 0.7450995]]	0	0.9902894833272261	0.9902894833272261	5	808.0294770477943	609949	320000	0.25	4000.2302894358936	91885	92786	11663	11776	1
[1]	[[-136.4, 171.26728306754478]]	0	1.0	1.0	6	806.9064676685745	609976	344948	0.25	4785.798507514308	92438	92438	12866	12866	1
[0]	[[0.5175940000000001, 0.7477785]]	0	0.9738563341493268	0.9738563341493268	6	782.3606850672597	609960	382554	0.25	4559.63142250556	101842	104576	7879	8089	1
[0]	[[0.6031765, 0.7450995]]	0	0.9929331630481055	0.9929331630481055	1	813.9103166480387	609949	408910	0.25	809.2348697625605	58310	58725	10677	10752	1
[0]	[[0.4656355, 0.7635645]]	0	0.9625263999086706	0.9625263999086706	4	786.4489268574983	609976	421055	0.25	3065.305792859365	101175	105114	19714	20480	1
[1]	[[1010.0748952414732, 1035.56]]	1	0.3897058823529412	0.3897058823529412	2	526.2116775008466	607951	424486	0.25	1052.4233550016932	159	408	32	82	1
[0]	[[0.5422490000000001, 0.7751819999999999]]	0	0.9796798368876398	0.9796798368876398	2	793.3454563924586	609949	430164	0.25	1554.2045512264328	71113	72588	14549	14848	1
[0]	[[0.5819799999999999, 0.7450995]]	0	0.9889988631043938	0.9889988631043938	4	807.1883077900692	609949	430877	0.25	3194.9269236879327	59154	59812	12154	12288	1
[3]	[[3.363228979359332, 4.632]]	0	0.980009086778737	0.980009086778737	3	689.8083331173813	609934	462362	0.25	1990.5312491901796	4314	4402	1071	1093	1
[2]	[[22.2885, 26.311500000000002]]	0	0.9423229112175231	0.9423229112175231	4	779.9707794566183	609934	462537	0.25	3082.271714504831	70253	74553	17574	18645	1
[1]	[[-119.01638471172296, 156.71066494249848]]	0	1.0	1.0	1	812.2223419635209	609949	465739	0.25	804.2779274544012	47084	47084	12037	12037	1
[2]	[[18.216, 22.984]]	0	0.9871521610420367	0.9871521610420367	3	666.8123524198227	609993	469393	0.25	2000.437057259468	33346	33780	8735	8850	1
[0]	[[0.6466625, 0.7699375]]	0	1.0	1.0	10	822.5193572858868	609878	473555	0.25	8225.193572858869	26623	26623	7168	7168	1
[1]	[[-119.01638471172296, 170.5]]	0	1.0	1.0	4	806.9064676685745	609976	475859	0.25	3190.532338342872	46590	46590	12816	12816	1
[3]	[[-0.76, 1.33]]	0	0.93932198780373	0.93932198780373	4	698.6273676962348	609993	476792	0.25	2775.1368384811744	89802	95603	24880	26474	1
[3]	[[1.7960000000000003, 6.204]]	0	0.9544073758260498	0.9544073758260498	1	737.1232435863083	609996	477015	0.25	689.2550681036066	35817	37528	9911	10386	1
[1]	[[-136.4, 120.96036046631386]]	0	1.0	1.0	3	815.3196312848927	609949	484499	0.25	2424.4486173183477	34324	34324	10096	10096	1
[1]	[[-136.4, 151.64916632762277]]	0	1.0	1.0	3	803.6779203803374	609949	486096	0.25	2380.792201426265	39557	39557	11784	11784	1
[2]	[[25.439500000000002, 29.7605]]	0	0.9250346974755242	0.9250346974755242	1	661.1866904346496	609996	488770	0.25	661.1866904346496	49321	53318	14995	16209	1
[2]	[[18.7515, 26.6485]]	0	0.9547898224961765	0.9547898224961765	4	760.5586512996078	609993	489303	0.25	2930.6144632781866	82406	86308	25166	26356	1
[3]	[[1.9280000000000002, 5.272]]	0	0.9610526779034458	0.9610526779034458	1	715.2436565285623	609996	489653	0.25	695.3045706607029	21838	22723	6685	6958	1
[1]	[[-1.740000000000066, 775.74]]	0	0.9610534466547446	0.9610534466547446	1	755.4830488308769	609993	491034	0.25	722.7403297478065	104257	108482	32312	33618	1
[0]	[[0.5813005, 0.7450995]]	0	0.9890599160412161	0.9890599160412161	1	807.1883077900692	609949	492304	0.25	798.7317309219832	38875	39305	12154	12288	1
[1]	[[-136.4, 118.55017089188686]]	0	1.0	1.0	2	815.3196312902886	609949	492408	0.25	1616.2990782257216	31810	31810	9983	9983	1
[1]	[[496.28, 928.52]]	1	0.17681222548912845	0.17681222548912845	1	696.6997463482048	609994	495157	0.25	691.374682935256	4871	27549	1565	8832	1
[1]	[[-136.4, 279.62]]	0	0.9991520584214443	0.9991520584214443	2	792.4434087394055	609976	496609	0.25	1551.3856523106424	57738	57787	18763	18779	1
[1]	[[-136.4, 422.84]]	0	0.9953776050216018	0.9953776050216018	5	743.8819651863975	609993	496810	0.25	3499.07785301873	75799	76151	24680	24796	1
[1]	[[-136.4, 99.22130750035689]]	0	1.0	1.0	1	815.4147449114249	609949	498099	0.25	808.2684311392811	26945	26945	8899	8899	1
[0]	[[0.5041905, 0.7635645]]	0	0.9700230308613542	0.9700230308613542	1	789.049517069642	609960	498561	0.25	770.3898704213155	52648	54275	17383	17920	1
[3]	[[2.898, 4.854]]	0	0.9753911806543385	0.9753911806543385	15	679.9399238000153	609996	499314	0.25	104253.32712738925	6857	7030	2280	2340	1
[1]	[[739.28, 1197.16]]	1	0.2338567469980687	0.2338567469980687	1	674.4851783805176	609981	499842	0.25	674.4851783805176	2785	11909	930	3988	1
[3]	[[2.074, 4.126]]	0	0.961281117780183	0.961281117780183	4	715.8137224206381	609996	499895	0.25	2784.0686121031904	19539	20326	6554	6823	1
[3]	[[-0.76, 1.806]]	0	0.9394717118262963	0.9394717118262963	1	723.6925148312664	609993	501484	0.25	687.5195544238538	82728	88058	28102	29898	1
[2]	[[25.092499999999998, 30.3075]]	0	0.9256869466390483	0.9256869466390483	2	660.7297395455499	609996	503169	0.25	1321.4594790910999	50499	54553	17423	18820	1
[1]	[[156.4, 565.6]]	0	0.9713310719686133	0.9713310719686133	1	652.109785183127	609993	503450	0.25	616.3872314789087	47535	48938	16445	16922	1
[1]	[[-136.4, 225.06]]	0	0.9997168002788428	0.9997168002788428	1	804.6452838982893	609976	503722	0.25	794.7582560910772	45891	45904	15924	15929	1
[2]	[[17.663, 21.537000000000003]]	0	0.9979494750656168	0.9979494750656168	2	682.1546631083768	609993	505319	0.25	1364.3093262167536	12167	12192	4277	4284	1
[2]	[[23.4885, 27.5115]]	0	0.9338674851442745	0.9338674851442745	2	758.1482260958833	609960	507383	0.25	1497.8705652397082	52333	56039	18806	20121	1
[1]	[[456.5, 928.52]]	1	0.1664305691765646	0.1664305691765646	2	694.4010475852176	609994	509069	0.25	1377.002618963044	4582	27531	1669	10052	1
[3]	[[-0.76, 3.428]]	0	0.9424719331522018	0.9424719331522018	1	729.3553326390065	609996	509357	0.25	696.3677072484477	91924	97535	33693	35739	1
[1]	[[-136.4, 429.66]]	0	0.9948687527806614	0.9948687527806614	2	743.8819651863975	609993	510696	0.25	1399.631141207492	67084	67430	24901	25029	1
[3]	[[2.536, 4.854]]	0	0.9674874284723426	0.9674874284723426	1	687.6605935498353	609996	510835	0.25	660.8257419372941	11159	11534	4151	4292	1
[2, 1]	[[20.3515, 23.926785901299564], [570.3590758413519, 917.7719297861554]]	1	0.26808834729626807	0.26808834729626807	2	721.7148208374668	609755	512689	0.5	1445.2870520936672	352	1313	131	496	1
[1]	[[664.8199999999999, 1333.18]]	0	0.7785373938263932	0.7785373938263932	1	703.8597486615087	609996	514698	0.25	703.8597486615087	11274	14481	4395	5631	1
[1]	[[910.6231613898715, 1030.747477059674]]	1	0.2755289788408464	0.2755289788408464	2	664.7483264048213	609963	514881	0.25	1329.4966528096427	599	2174	226	833	1
[1]	[[-136.4, 114.19672575270607]]	0	1.0	1.0	3	815.570126871948	609949	517118	0.25	2425.387975769805	24587	24587	9774	9774	1
[2]	[[16.310000000000002, 25.4935]]	0	0.9598685001804114	0.9598685001804114	1	764.6089897256502	609993	518698	0.25	740.5644330579105	47884	49886	19356	20161	1
[1]	[[407.0716401926388, 928.52]]	1	0.15092898072582045	0.15092898072582045	1	691.1277503631437	609994	519106	0.25	684.4096879539296	4346	28795	1749	11690	1
[1]	[[841.3793310271005, 1292.6]]	1	0.24570751924215511	0.24570751924215511	1	650.4379018009521	609963	519130	0.25	650.4379018009521	1245	5067	500	2045	1
[1]	[[-136.4, -119.01638471172296]]	0	0.1	1.0	1	826.5897934025882	520049	520049	0.25	826.5897934025882	0	0	0	0	1
[1]	[[857.76, 928.52]]	1	0.25864519185220275	0.25864519185220275	2	722.7592556821719	609852	521052	0.25	1445.5185113643438	546	2111	221	879	1
[1]	[[-52.30648010834355, 170.54415328342066]]	0	1.0	1.0	2	806.9064676685745	609976	522560	0.25	1595.266169171436	30338	30338	12816	12816	1
[0]	[[0.563149, 0.7702509999999999]]	0	0.9853118456950701	0.9853118456950701	3	804.9708103744541	609949	522916	0.25	2385.800673630254	31059	31522	13119	13312	1
[1]	[[496.28, 1030.747477059674]]	1	0.18292682926829268	0.18292682926829268	1	694.3187654075075	609994	525540	0.25	688.3984567593844	3975	21730	1737	9474	1
[2]	[[16.310000000000002, 24.721]]	0	0.9657625849248381	0.9657625849248381	1	764.6566630959436	609993	526371	0.25	740.657545109265	36106	37386	15928	16489	1
[1]	[[-136.4, 305.52]]	0	0.9988965638999846	0.9988965638999846	2	767.1566372170624	609993	526595	0.25	1472.36449130332	45263	45313	20011	20033	1
[2]	[[19.747500000000002, 26.4525]]	0	0.9542618807769118	0.9542618807769118	1	764.5784429068419	609993	526850	0.25	740.5047713024256	53995	56583	23941	25081	1
[1]	[[-136.4, 468.3]]	0	0.9921936387550818	0.9921936387550818	1	744.0730029227362	609993	527733	0.25	700.1140670667753	58085	58542	26055	26257	1
[0]	[[0.45843593512332304, 0.7635645]]	0	0.9617040320518285	0.9617040320518285	4	765.0311414342	609996	527862	0.25	2931.4446339637498	45127	46924	20194	20992	1
[2]	[[22.3375, 26.0625]]	0	0.9410117080275615	0.9410117080275615	2	784.602484193371	609900	529477	0.25	1559.2284538803553	33596	35702	15389	16346	1
[1]	[[-1.0773283683268788, 74.11996973745418]]	0	1.0	1.0	2	816.2563224266868	609949	529620	0.25	1618.640806066717	16164	16164	7429	7429	1
[1]	[[820.2778055143654, 928.52]]	1	0.24413145539906103	0.24413145539906103	1	694.4577316829099	609981	529871	0.25	694.4577316829099	780	3195	353	1469	1
[1]	[[534.24, 928.52]]	1	0.18671486134155013	0.18671486134155013	1	700.0506893586046	609994	530325	0.25	695.5633616982558	3151	16876	1452	7787	1
[0]	[[0.49364899999999995, 0.7635645]]	0	0.9682093262687391	0.9682093262687391	1	789.049517065042	609960	530546	0.25	770.389870414128	38557	39823	17851	18432	1
[1]	[[652.46, 1293.54]]	1	0.2153479125248509	0.2153479125248509	1	703.9364979119088	609994	531381	0.25	703.9364979119088	2708	12575	1272	5902	1
[1]	[[515.4, 928.52]]	1	0.18229578578691674	0.18229578578691674	1	698.103082757166	609994	531580	0.25	693.1288534464576	3227	17702	1517	8315	1
[1]	[[570.3590758413519, 917.7719297861554]]	1	0.19482517482517483	0.19482517482517483	2	703.5429304226311	609994	531828	0.25	1399.857326056578	2786	14300	1314	6746	1
[2]	[[19.014000000000003, 23.186]]	0	0.9854132085911171	0.9854132085911171	1	678.1593322406612	609993	531835	0.25	668.1991653008265	19591	19881	9247	9386	1
[1]	[[918.04, 1299.96]]	0	0.7496548550391164	0.7496548550391164	1	612.438900046089	609771	531976	0.25	612.438900046089	1629	2173	770	1024	1
[1, 2, 3]	[[910.6231613898715, 1026.08], [27.8055, 28.36763901059434], [-0.626, 1.4260000000000002]]	1	0.38461538461538464	0.38461538461538464	1	640.2088507738214	609229	532415	0.75	640.2088507738214	50	130	21	60	1
[0]	[[0.5175940000000001, 0.7635645]]	0	0.9738562091503268	0.9738562091503268	7	782.3606850672597	609960	532424	0.25	5319.569992923154	34717	35649	16457	16896	1
[1]	[[248.32, 1257.68]]	1	0.10518425379630525	0.10518425379630525	1	667.9245719592697	609994	532518	0.25	655.405714949087	4350	41356	2062	19674	1
[1]	[[675.9401063268855, 928.52]]	1	0.2128803354478013	0.2128803354478013	1	720.1784644312295	609994	532781	0.25	720.1784644312295	1980	9301	951	4459	1
[1]	[[739.28, 136.4]]	1	0.02523076923076923	0.2523076923076923	1	613.2590237007317	533009	533009	0.25	613.2590237007317	0	0	0	0	1
[1]	[[-136.4, 96.3286379382887]]	0	1.0	1.0	1	815.3965262207089	609949	534385	0.25	808.2456577758861	17816	17816	8719	8719	1
[1]	[[-7.928818026322688, 118.55017089188686]]	0	1.0	1.0	1	815.3196312902886	609949	534493	0.25	808.1495391128608	20366	20366	9983	9983	1
[1]	[[-119.01638471172296, 158.07999943050334]]	0	1.0	1.0	2	812.2223419635209	609949	534748	0.25	1608.5558549088023	24755	24755	12141	12141	1
[1, 3]	[[675.9401063268855, 917.7719297861554], [-0.76, 3.8840000000000003]]	1	0.21348314606741572	0.21348314606741572	1	719.909022041418	609994	534808	0.5	719.909022041418	1843	8633	916	4273	1
[1, 0]	[[675.9401063268855, 917.7719297861554], [0.38183899999999993, 0.687561]]	1	0.20850123488886	0.20850123488886	1	721.2345076611493	609994	534813	0.5	721.2345076611493	1604	7693	798	3795	1
[1]	[[-131.92000000000002, 631.9200000000001]]	0	0.9766673147968112	0.9766673147968112	1	743.0454099281753	609993	535318	0.25	698.4480662659676	60276	61716	29734	30442	1
[3]	[[3.512, 4.632]]	0	0.9803308001788109	0.9803308001788109	5	689.8083331173813	609934	535543	0.25	3317.552081983633	2193	2237	1071	1093	1
[1]	[[-136.4, 170.54415328342066]]	0	1.0	1.0	4	806.9064676685745	609976	535659	0.25	3190.532338342872	25812	25812	12816	12816	1
[1]	[[11.0, 693.0]]	0	0.966897443312297	0.966897443312297	1	743.5754968615678	609993	535833	0.25	699.4833923077497	56841	58787	28226	29183	1
[0]	[[0.5492490000000001, 0.7477785]]	0	0.9812718523903486	0.9812718523903486	6	793.3454563924585	609949	536068	0.25	4662.613653679298	28346	28887	14070	14336	1
[0]	[[0.4962975, 0.771144]]	0	0.9681294434910517	0.9681294434910517	1	789.049517065042	609960	536769	0.25	770.389870414128	35541	36711	17851	18432	1
[1]	[[-93.40000000000003, 861.4000000000001]]	0	0.9533615461803586	0.9533615461803586	3	741.9880123701685	609996	537836	0.25	2089.1485099814563	65556	68763	33494	35127	1
[1]	[[928.52, 1187.88]]	1	0.24859708193041527	0.24859708193041527	2	592.0879079184105	609963	537891	0.25	1184.175815836821	443	1782	225	900	1
[3]	[[2.346, 5.006]]	0	0.9682195738533766	0.9682195738533766	2	687.6605901442383	609996	538680	0.25	1321.6514753605957	8043	8307	4174	4316	1
[1]	[[322.88, 1223.12]]	0	0.8719634644037054	0.8719634644037054	1	675.9508952960289	609996	538985	0.25	665.4386191200362	26921	30874	13981	16019	1
[1]	[[-136.4, 389.92]]	0	0.9967302933898904	0.9967302933898904	1	750.7370588652524	609993	539354	0.25	710.5266544769569	45116	45264	23527	23603	1
[1]	[[-136.4, 561.38]]	0	0.9835309498302254	0.9835309498302254	2	743.0951912118226	609993	539598	0.25	1397.1724725369454	54166	55073	28391	28854	1
[2]	[[24.516, 29.284]]	0	0.9272354665490674	0.9272354665490674	4	704.2869603547276	609996	540639	0.25	2726.434801773638	35744	38549	18983	20462	1
[1, 2, 3, 0]	[[675.9401063268855, 928.52], [24.003017684597136, 29.54868813429038], [-0.76, 1.5812212673201351], [0.4117385, 0.5744615]]	1	0.25815433571996815	0.25815433571996815	2	750.7916653859629	609994	541284	1.0	1501.5833307719258	649	2514	350	1355	1
[1, 2, 3]	[[675.9401063268855, 928.52], [24.003017684597136, 29.54868813429038], [-0.76, 1.5812212673201351]]	1	0.24274349602236078	0.24274349602236078	1	752.8909483603117	609994	541400	0.75	752.8909483603117	1129	4651	614	2540	1
[1]	[[837.4272024909537, 841.1559853430491]]	1	0.2184873949579832	0.2184873949579832	1	690.1315512694775	609507	543152	0.25	690.1315512694775	26	119	13	65	1
[1]	[[-119.01638471172296, 144.47919341655762]]	0	1.0	1.0	3	803.6745073438672	609949	543302	0.25	2380.779402539502	20566	20566	11397	11397	1
[1]	[[977.084985626287, 1242.1170754339694]]	1	0.2196652719665272	0.2196652719665272	1	547.6269162834428	609796	543366	0.25	547.6269162834428	210	956	115	518	1
[1]	[[516.36, 1225.6399999999999]]	1	0.18900991906529543	0.18900991906529543	1	693.9564131750192	609994	544272	0.25	687.945516468774	3106	16433	1740	9209	1
