Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[0, 2]	[[670.0074999999999, 118.07000000000001], [-0.7050000000000001, 2.38075]]	0	0.03333333333333333	0.3333333333333333	1	2.65184	36	36	0.6666666666666666	2.65184	0	0	0	0	1
[0, 2, 1]	[[670.0074999999999, 118.07000000000001], [-0.7050000000000001, 2.95875], [24.88, 30.44]]	0	0.03333333333333333	0.3333333333333333	1	2.65184	36	36	1.0	2.65184	0	0	0	0	1
[0, 2]	[[186.02499999999998, 118.07000000000001], [-0.5682499999999999, 3.16825]]	0	0.05294117647058824	0.5294117647058824	1	7.7320855945216	83	83	0.6666666666666666	7.7320855945216	0	0	0	0	1
[0, 1, 2]	[[457.99850000000004, 1149.4995000000001], [18.357608681187248, 19.19], [-0.7050000000000001, 2.05775]]	1	0.07692307692307693	0.7692307692307693	1	12.244621824	133	133	1.0	12.244621824	0	0	0	0	1
[0, 2, 1]	[[846.1905396573057, 1149.4995000000001], [-0.7050000000000001, 4.4885], [27.104999999999997, 19.19]]	1	0.04285714285714286	0.42857142857142855	1	27.264	418	418	1.0	27.264	0	0	0	0	1
[0]	[[478.5549999999999, 118.07000000000001]]	1	0.09090909090909091	0.9090909090909091	1	45.737753600000005	425	425	0.3333333333333333	45.737753600000005	0	0	0	0	1
[0]	[[-118.07000000000001, 155.29100000000003]]	0	1.0	1.0	14	459.9055920705906	99996	728	0.3333333333333333	6490.8478612353365	17962	17962	1303	1303	1
[1, 2, 0]	[[18.536, 22.572984332653718], [2.033, 4.007], [549.8354999999999, 1104.7645]]	0	0.051711652402896637	0.5171165240289664	1	102.32500103590857	981	981	1.0	102.32500103590857	0	0	0	0	1
[0]	[[-118.07000000000001, 165.29800000000003]]	0	1.0	1.0	8	457.85447347834844	99996	5338	0.3333333333333333	3688.5447347834843	17707	17707	1348	1348	1
[0]	[[-28.28967234581954, 155.29100000000003]]	0	1.0	1.0	3	459.9055920705906	99996	6116	0.3333333333333333	1390.8959702647148	16983	16983	1303	1303	1
[0]	[[18.167, 152.13078342510119]]	0	1.0	1.0	2	475.3620788752618	99996	6794	0.3333333333333333	950.7241577505235	10876	10876	840	840	1
[0]	[[-28.28967234581954, 152.13078342510119]]	0	1.0	1.0	4	459.9055920705906	99996	6915	0.3333333333333333	1854.5279603529532	16657	16657	1288	1288	1
[0]	[[-118.07000000000001, 159.39450000000002]]	0	1.0	1.0	3	457.85340283262167	99996	9778	0.3333333333333333	1383.2002606223314	16617	16617	1326	1326	1
[0]	[[-118.07000000000001, 152.13078342510119]]	0	1.0	1.0	3	459.9055920705906	99996	13332	0.3333333333333333	1390.8959702647148	15498	15498	1288	1288	1
[0, 2]	[[151.5285, 345.3945], [0.8767499999999999, 3.20325]]	0	1.0	1.0	5	500.747028043832	99940	13476	0.6666666666666666	2503.7351402191603	5479	5479	456	456	1
[0, 2]	[[266.947, 373.19450000000006], [1.9482499999999998, 3.85175]]	0	1.0	1.0	8	517.6243773830656	99847	16659	0.6666666666666666	4140.995019064525	1286	1286	111	111	1
[0]	[[11.13101483019404, 155.29100000000003]]	0	1.0	1.0	1	466.9511240085834	99996	21315	0.3333333333333333	466.9511240085834	10133	10133	927	927	1
[0]	[[11.13101483019404, 152.13078342510119]]	0	1.0	1.0	1	466.95112400858415	99996	21557	0.3333333333333333	466.95112400858415	9938	9938	912	912	1
[0, 2]	[[81.06275257604234, 384.38450198035105], [1.1399999999999997, 3.96]]	0	1.0	1.0	1	510.74839009665055	99940	24229	0.6666666666666666	510.74839009665055	6305	6305	599	599	1
[2, 0]	[[3.0812500000000003, 4.40425], [240.895, 595.105]]	0	1.0	1.0	13	456.94123756159513	99847	25946	0.6666666666666666	5940.236088300737	712	712	69	69	1
