Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[0, 2]	[[670.0074999999999, 118.07000000000001], [-0.7050000000000001, 2.38075]]	0	0.03333333333333333	0.3333333333333333	1	2.65184	36	36	0.6666666666666666	2.65184	0	0	0	0	1
[0, 2, 1]	[[670.0074999999999, 118.07000000000001], [-0.7050000000000001, 2.95875], [24.88, 30.44]]	0	0.03333333333333333	0.3333333333333333	1	2.65184	36	36	1.0	2.65184	0	0	0	0	1
[0, 2]	[[186.02499999999998, 118.07000000000001], [-0.5682499999999999, 3.16825]]	0	0.05294117647058824	0.5294117647058824	1	7.7320855945216	83	83	0.6666666666666666	7.7320855945216	0	0	0	0	1
[0, 1, 2]	[[457.99850000000004, 1149.4995000000001], [18.357608681187248, 19.19], [-0.7050000000000001, 2.05775]]	1	0.07692307692307693	0.7692307692307693	1	12.244621824	133	133	1.0	12.244621824	0	0	0	0	1
[0]	[[-118.07000000000001, 155.29100000000003]]	0	1.0	1.0	12	528.6380139474844	199973	728	0.3333333333333333	6421.429153606683	36080	36080	1303	1303	1
[0]	[[-118.07000000000001, 165.29800000000003]]	0	1.0	1.0	4	528.6719250702502	199973	5338	0.3333333333333333	1976.1555182641614	36448	36448	1348	1348	1
[0, 2]	[[266.947, 373.19450000000006], [1.9482499999999998, 3.85175]]	0	1.0	1.0	6	549.1793664442808	199989	16659	0.6666666666666666	3295.0761986656853	2830	2830	111	111	1
[2, 0]	[[3.0812500000000003, 4.40425], [240.895, 595.105]]	0	1.0	1.0	4	472.36432177623425	199922	25946	0.6666666666666666	1889.457287104937	1670	1670	69	69	1
[0, 2]	[[417.6780787416174, 627.2995000000001], [2.29575, 4.7837499999999995]]	0	1.0	1.0	4	455.550610654469	199922	42308	0.6666666666666666	1822.202442617876	2300	2300	105	105	1
[0, 2]	[[276.2250237692193, 398.5875], [1.3277500000000002, 2.1502499999999998]]	0	1.0	1.0	4	514.1301629311921	199988	49540	0.6666666666666666	2056.5206517247684	1902	1902	91	91	1
[2, 0]	[[2.319, 3.624936076887776], [222.01250000000002, 517.1875]]	0	1.0	1.0	6	519.516316142541	199989	60488	0.6666666666666666	3117.097896855246	3410	3410	176	176	1
[0]	[[-105.5875, 189.5875]]	0	0.9939568645156809	0.9939568645156809	10	522.3685065950326	199973	61087	0.3333333333333333	4786.496743042789	28619	28793	1482	1491	1
[0]	[[-2.2365000000000066, 113.19069560726301]]	0	1.0	1.0	5	530.1857252906327	199973	93625	0.3333333333333333	2474.938723541335	15934	15934	1078	1078	1
[0]	[[-5.749525557751504, 165.29800000000003]]	0	1.0	1.0	2	528.6719250702502	199973	96547	0.3333333333333333	988.0777591320807	19395	19395	1348	1348	1
[0]	[[-28.28967234581954, 153.491]]	0	1.0	1.0	6	528.6380224096391	199973	97120	0.3333333333333333	2963.7366563911987	18497	18497	1293	1293	1
[0]	[[-28.28967234581954, 154.74146536017193]]	0	1.0	1.0	4	528.6380139474844	199973	102296	0.3333333333333333	1975.8243549559024	17663	17663	1300	1300	1
[0]	[[11.13101483019404, 89.3969396911581]]	0	1.0	1.0	4	531.7782576678355	199890	106790	0.3333333333333333	2107.114110423972	7123	7123	550	550	1
[0]	[[-5.749525557751504, 138.26842137489052]]	0	1.0	1.0	4	528.6380224091738	199973	111730	0.3333333333333333	1975.824437589588	14946	14946	1218	1218	1
[0]	[[-5.749525557751504, 113.19069560726301]]	0	1.0	1.0	5	530.1857252906327	199973	114121	0.3333333333333333	2474.938723541335	12863	12863	1078	1078	1
[0]	[[30.162646493103423, 153.491]]	0	1.0	1.0	4	550.7282607906075	199948	121519	0.3333333333333333	2174.5020374266214	8134	8134	745	745	1
