InstanceID	R_0	R_1	R_2	R_3	Class
29891	109.35339868269826	1380.2307462733918	277.14551977851494	245.98350006435177	0
136	163.21466495426708	1640.9162117667609	294.88468679534003	275.8276837278872	0
23824	160.21574814356376	1520.5847385091074	266.63815745235837	278.7636279409413	0
92	97.49409926548505	1633.0385877336298	359.5577068055268	249.98503071797825	0
14147	109.20568114248678	811.691887136987	137.59567110447944	307.1152816878796	0
5397	127.47074374360977	1522.0668087092936	271.7441295753847	249.00573543092773	0
27858	153.6685184387542	1639.2227320077147	297.96287503074086	247.6175415781029	0
20660	143.11784178019468	1578.7312363258627	363.5649481341237	249.00954424722974	0
19724	143.11858007219658	1580.2615179776362	362.05013652815654	249.01261799440977	0
4716	113.0560643468145	1178.6319062240182	312.933322260832	325.33031265261155	0
24432	88.94340147449863	727.8412656669882	212.04825172914252	307.13666107286366	0
6447	123.29199228217671	1024.4578561144979	286.41203307931534	271.7029366785636	0
9345	174.22024789891998	1291.5492329540948	355.1590484276746	322.397953089149	0
10351	180.94913245021152	1626.9253974939713	329.87642688859535	278.35244239190615	0
12238	118.66192261512634	1525.079027993243	361.277914434294	277.3623489618472	0
12866	165.16838096047246	1100.6251243476456	321.6587923365783	318.4325622043804	0
19638	181.64020357015386	1589.5355803222506	163.87896933970472	335.4345961920409	0
25962	136.85775114696028	1296.6545746430877	273.4877510081042	310.9321758018522	0
29398	86.21429528152704	781.3598249439601	360.2316680509226	308.1709605271734	0
9791	105.94781950588326	1522.1641915301009	319.6043352329292	250.04182782980263	0
35316	112.172636139547	1542.8028274755243	366.200568912158	247.61097468904174	0
7367	90.78340764509846	1382.5444480540887	239.51421263482277	247.0351721952591	0
34976	178.18131066596405	1598.06189780161	351.51623947637296	318.1385516266467	0
11228	143.12555462284936	1561.4409568860383	360.36456599360673	250.05142660856112	0
30221	176.41462583116757	793.2584078306055	361.2072036302866	301.83629146184285	0
9699	170.3118825897652	1583.8533402874964	242.20275866646796	320.14815849429147	0
25043	172.51083517437465	1039.3732008702111	356.25198514276286	305.06474330187876	0
12941	17.892518531913243	92.03153758587288	56.637167326644985	59.03307923635389	1
29073	174.13560169384007	1188.7671454122762	326.35785294633797	272.77416643531825	0
25518	99.03399443156738	1049.038229849389	268.3419060759798	272.2840916877906	0
20117	129.86652852042272	321.7842378831968	212.88103112244195	235.81706335493897	1
6692	143.05464090136013	1524.0335522059647	356.7489327537052	249.85809882166382	0
9180	111.17621272086227	577.5467736403265	357.0087149944189	243.89688273263369	0
7212	99.94424587183036	301.3748533848957	202.22121219884318	217.66997530251803	1
31463	106.89298436960576	1525.0166858925647	359.4022480889142	324.15287446720527	0
33906	153.60402768788725	1525.9951884941308	325.4714335628899	251.79265997358016	0
27896	101.00501387912807	341.64821179864924	188.41640835692024	301.51998378257764	0
27356	144.0588447643437	1615.9017714735153	363.66399352534967	269.047069608556	0
19583	105.89613142044244	1562.2683094893828	356.47934629789756	280.0993087816794	0
3119	90.43990696370841	978.5160558502816	357.1999052229078	245.8222207592414	0
35127	167.93085633822514	1526.0247253813995	340.8902689481455	251.82573966515022	0
6504	87.61549305626923	942.9185200884249	283.08827692830175	243.862936140794	0
17718	97.90924745448736	1583.1779133179746	202.48712392513596	254.83790492124436	0
33508	95.53777977855424	777.8256548022243	353.6174002756094	302.51111492926805	0
23841	108.06202601647101	1617.4235323122302	297.54091140797857	251.83372018998944	0
13847	88.69132704467019	856.1760224658536	354.67983869277634	244.88835556129658	0
7740	112.19054242964631	827.380790702672	230.46543370875673	245.8943762571415	0
29385	106.08440370401267	1556.247023420962	220.23730304252007	327.2169790634441	0
10182	97.9154367038326	1195.9516941999998	356.6610825255149	320.1516998785513	0
31353	53.340476813648884	154.94834623836493	94.84773492317942	74.11361459692354	1
20581	175.59442883100346	1624.6380113825892	361.3769274045925	281.1433971606549	0
29288	177.16016515714603	1651.35760040254	315.8978471132426	328.1411777892116	0
36416	176.1626633863767	1584.5352285444678	356.74158978771226	320.89635400205765	0
22785	100.973555197931	981.1822373401809	244.2808206787146	246.77481762286462	0
28006	120.6108270386796	1564.362477588861	361.0452182958661	337.22235286394556	0
20378	91.64275579140076	1624.6036851104386	231.98118222821685	256.8750025490458	0
30110	112.53552846033416	1652.6674384240569	166.2745811713951	339.2200976682461	0
15088	118.8673523119694	666.1204092317039	190.9873946359392	303.38532290033424	0
33836	142.06181244602237	1523.1400979160715	277.17992521812295	255.9045350909613	0
8026	101.62699039079018	260.7996905573623	167.32439211800536	180.30641008526038	1
3646	143.59465672986357	1617.5248000716274	358.1767324779233	254.25941292857925	0
34819	133.09525312595767	1477.6079142733688	356.6637075882214	324.7039489755575	0
