Explore_Iteration	MacroPopSize	MicroPopSize	Accuracy_Estimate	AveGenerality	ExpRules	Time(min)
4290	629	1043	0.9018648018648019	0.6538830297219556	0.0	4.495738824208577
8580	1242	2000	0.931934731934732	0.6355833333333333	0.4758454106280193	5.0282254099845884
12870	1366	2000	0.9324009324009324	0.6124166666666638	0.6178623718887262	6.493954094250997
17160	1455	2000	0.9312354312354313	0.6040833333333336	0.6240549828178694	7.414321748415629
21450	1471	2000	0.9405594405594405	0.5990000000000013	0.6458191706322229	8.344904911518096
25740	1481	2000	0.9386946386946387	0.5979999999999991	0.6515867656988521	9.26855403582255
30030	1465	2000	0.9403263403263403	0.6025833333333327	0.6552901023890785	10.249939592679342
34320	1488	2000	0.9412587412587412	0.5979166666666665	0.646505376344086	11.482141284147898
38610	1511	2000	0.9498834498834499	0.588833333333334	0.6452680344142951	12.418966702620189
42900	1513	2000	0.9473193473193473	0.5826666666666678	0.6424322538003966	13.394007269541422
47190	1481	2000	0.9508158508158508	0.5854166666666657	0.6441593517893315	14.33331644932429
51480	1491	2000	0.9578088578088578	0.5873333333333328	0.6398390342052314	15.955281257629395
55770	1482	2000	0.9620046620046621	0.5892499999999999	0.6524966261808367	16.87235207557678
60060	1493	2000	0.9655011655011655	0.5866666666666669	0.6604152712659076	17.798205637931822
64350	1501	2000	0.9657342657342657	0.592916666666667	0.6415722851432378	18.78517832358678
68640	1473	2000	0.9603729603729604	0.5963333333333327	0.6551255940257977	19.792767333984376
72930	1418	2000	0.9664335664335665	0.6105	0.655148095909732	20.867152543862662
77220	1433	2000	0.9722610722610723	0.6094166666666677	0.6489881367759944	21.991559680302938
81510	1443	2000	0.9757575757575757	0.6200833333333329	0.6451836451836452	23.308009080092113
85800	1471	2000	0.972027972027972	0.6177500000000006	0.6560163154316792	24.54126050074895
90090	1448	2000	0.9736596736596737	0.6208333333333325	0.6408839779005525	25.842518436908723
94380	1450	2000	0.9710955710955711	0.6161666666666666	0.666896551724138	27.11901481548945
98670	1452	2000	0.9631701631701631	0.6249166666666661	0.6646005509641874	28.247004187107088
102960	1470	2000	0.9634032634032634	0.6286666666666663	0.6639455782312925	30.30588107506434
107250	1476	2000	0.9636363636363636	0.6261666666666659	0.6653116531165312	31.370935718218487
111540	1451	2000	0.9599067599067599	0.6299999999999994	0.6712611991729841	32.477787899971005
115830	1443	2000	0.9608391608391609	0.62875	0.6645876645876646	33.73053545157115
120120	1473	2000	0.9599067599067599	0.6374999999999983	0.6612355736591989	34.91033806800842
124410	1454	2000	0.9662004662004662	0.6362499999999992	0.6705639614855571	35.934269575277966
128700	1458	2000	0.965967365967366	0.6323333333333327	0.6515775034293553	37.00003708998362
