Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[1, 5]	[[125.59999999999997, 607.4000000000001], [-12.701429499999996, 101.70922949999999]]	0	0.9755048616305161	0.9755048616305161	2	614.0079111150555	9999	45	0.3333333333333333	1228.015822230111	5217	5348	2248	2304	1
[1, 2, 3]	[[-109.40000000000003, 607.4000000000001], [22.379, 21.13], [0.6999999999999997, 3.22]]	0	0.1	1.0	1	5.412167283664924	66	66	0.5	5.412167283664924	0	0	0	0	1
[1]	[[-112.0, 181.39999999999998]]	0	1.0	1.0	11	636.513167229655	9974	69	0.16666666666666666	7001.644839526205	4556	4556	1975	1975	1
[4, 1, 5]	[[32.089438, 37.262962], [311.8, 782.2], [54.86380099999999, 177.256599]]	1	0.23308270676691728	0.23308270676691728	1	461.3758602875037	9994	73	0.5	461.3758602875037	248	1064	106	458	1
[1, 5, 2, 0]	[[-112.0, 607.4000000000001], [-26.60713, 115.871173], [22.379, 29.261], [12.1919605, 7.19833]]	0	0.09925373134328358	0.9925373134328358	1	4.224628749959168	97	97	0.6666666666666666	4.224628749959168	0	0	0	0	1
[1]	[[-112.0, 607.4000000000001]]	0	0.9767215244694673	0.9767215244694673	1	605.2983398705528	9999	116	0.16666666666666666	605.2983398705528	9021	9236	3917	4010	1
[1, 4]	[[125.59999999999997, 943.2], [31.520871999999997, 38.802127999999996]]	0	0.8898809523809523	0.8898809523809523	1	524.3393610833482	9999	123	0.3333333333333333	524.3393610833482	2691	3024	1171	1314	1
[1, 4]	[[125.59999999999997, 943.2], [29.892169999999997, 40.43083]]	0	0.9288827258320127	0.9288827258320127	1	565.0628562652616	9999	123	0.3333333333333333	565.0628562652616	4689	5048	2036	2190	1
[4, 5, 1]	[[32.089438, 37.262962], [54.86380099999999, 177.256599], [222.10000000000002, 882.9]]	1	0.17307692307692307	0.17307692307692307	1	507.9652449624285	9994	129	0.5	507.9652449624285	270	1560	115	677	1
[4, 1, 5, 2]	[[32.089438, 37.262962], [311.8, 782.2], [54.86380099999999, 202.599974287861], [26.287499999999998, 28.6125]]	1	0.1017191977077364	0.1017191977077364	1	413.6483488232027	9994	129	0.6666666666666666	413.6483488232027	71	698	31	303	1
[4, 1, 5, 2]	[[31.72595, 46.09685], [438.49999999999994, 1256.1], [117.63607499999999, 250.67172499999998], [27.434, 31.526]]	1	0.19469026548672566	0.19469026548672566	1	326.92238921595396	9453	136	0.6666666666666666	326.92238921595396	44	226	21	102	1
[1]	[[-112.0, 322.5]]	0	0.9935982928781009	0.9935982928781009	11	607.8456118963671	9999	145	0.16666666666666666	6686.301730860038	7450	7498	3241	3262	1
[2]	[[19.27, 25.372]]	0	0.9442697913689626	0.9442697913689626	1	620.2053268627649	9986	145	0.16666666666666666	620.2053268627649	3304	3499	1436	1520	1
[2, 5]	[[19.27, 22.407483140190337], [80.76313150000001, 211.1380685]]	0	1.0	1.0	1	453.780224	5307	146	0.3333333333333333	453.780224	10	10	4	4	1
[2]	[[23.112000000000002, 26.088]]	0	0.9234042553191489	0.9234042553191489	1	620.5509764827864	9986	146	0.16666666666666666	620.5509764827864	2387	2585	1045	1129	1
[4]	[[31.266932, 36.632068000000004]]	0	0.9136249651713569	0.9136249651713569	1	524.7971312470985	9999	163	0.16666666666666666	524.7971312470985	3279	3589	1429	1562	1
[1]	[[17.400000000000034, 599.8]]	0	0.9759637714816535	0.9759637714816535	1	604.2740611391762	9999	170	0.16666666666666666	604.2740611391762	8405	8612	3673	3763	1
[4, 5, 1, 2]	[[32.089438, 37.262962], [54.86380099999999, 177.256599], [-8.968866544483689, 882.9], [26.054499999999997, 28.5655]]	1	0.0931615460852329	0.0931615460852329	1	484.4078042514129	9994	180	0.6666666666666666	484.4078042514129	94	1009	41	440	1
[4, 5, 1, 2]	[[32.089438, 37.262962], [54.86380099999999, 177.256599], [222.10000000000002, 882.9], [24.148, 21.13]]	1	0.014285714285714285	0.14285714285714285	1	11.744	180	180	0.6666666666666666	11.744	0	0	0	0	1
[1, 5, 4]	[[222.10000000000002, 882.9], [54.86380099999999, 177.256599], [29.274288, 39.238112]]	1	0.11579754601226994	0.11579754601226994	1	512.2554826471787	9994	191	0.5	512.2554826471787	302	2608	130	1139	1
[5, 2]	[[54.86380099999999, 177.256599], [21.4985, 28.1015]]	1	0.09455958549222798	0.09455958549222798	1	529.9672373011451	9994	191	0.3333333333333333	529.9672373011451	292	3088	125	1347	1
[4, 1, 5, 0]	[[29.274288, 37.262962], [579.0729338144758, 882.9], [54.86380099999999, 177.256599], [6.9687874999999995, 9.9646125]]	1	0.44502617801047123	0.44502617801047123	1	446.91460151318876	9994	221	0.6666666666666666	446.91460151318876	85	191	36	80	1
[4, 0]	[[32.089438, 39.238112], [5.111375999999999, 11.822023999999999]]	1	0.2382297551789077	0.2382297551789077	1	525.4183082675326	9994	221	0.3333333333333333	525.4183082675326	253	1062	108	462	1
[3, 0]	[[0.778, 1.822], [12.0457215, 15.5208785]]	0	0.992600422832981	0.992600422832981	3	612.9663129482594	9999	234	0.3333333333333333	1838.8989388447783	1878	1892	830	837	1
[1, 5]	[[17.400000000000034, 292.8], [4.121227000000005, 120.8723108105857]]	0	0.9945815773630343	0.9945815773630343	4	609.7111970579192	9999	234	0.3333333333333333	2438.844788231677	6608	6644	2904	2920	1
[2]	[[23.8855, 28.814500000000002]]	0	0.9628150392507919	0.9628150392507919	1	607.809658026605	9986	256	0.16666666666666666	607.809658026605	6991	7261	3084	3201	1
[1]	[[-14.399999999999977, 400.0]]	0	0.9897023734773327	0.9897023734773327	12	606.6797445665563	9999	280	0.16666666666666666	7280.156934798676	7881	7963	3472	3508	1
[1, 0, 5]	[[311.8, 882.9], [6.9687874999999995, 9.9646125], [50.62714050000001, 218.25205950000003]]	1	0.17234848484848486	0.17234848484848486	1	523.0111384401314	9994	285	0.5	523.0111384401314	182	1056	79	463	1
[4, 1, 5, 3]	[[29.274288, 37.262962], [579.0729338144758, 782.2], [54.86380099999999, 177.256599], [-0.36000000000000004, 0.6120000000000001]]	1	0.44339622641509435	0.44339622641509435	1	442.6186570295882	9994	285	0.6666666666666666	442.6186570295882	94	212	40	91	1
[1]	[[-112.0, 397.79999999999995]]	0	0.9896529968454258	0.9896529968454258	5	606.7123043923855	9999	294	0.16666666666666666	3033.5615219619276	7843	7925	3460	3496	1
[1, 5, 4, 3]	[[102.89465343576592, 943.2], [59.135697829507436, 78.42692249999999], [19.814176987456236, 28.532239999999998], [-0.36000000000000004, 0.9720000000000001]]	0	1.0	1.0	1	618.6898329573513	9896	304	0.6666666666666666	618.6898329573513	135	135	60	60	1
[4, 2]	[[32.089438, 37.262962], [21.304000000000002, 27.256]]	1	0.2860635696821516	0.2860635696821516	1	517.2734490914565	9994	351	0.3333333333333333	517.2734490914565	234	818	101	357	1
[5, 1, 0, 4]	[[50.62714050000001, 218.25205950000003], [222.10000000000002, 882.9], [6.9687874999999995, 9.9646125], [25.916162, 39.90383799999999]]	1	0.17140396210163653	0.17140396210163653	1	525.6334193859975	9994	351	0.6666666666666666	525.6334193859975	199	1161	86	513	1
[1]	[[309.79999999999995, 612.2]]	0	0.9058171745152355	0.9058171745152355	1	532.492054009652	9986	376	0.16666666666666666	532.492054009652	1635	1805	728	804	1
