Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[1]	[[19.239999999999952, 946.76]]	0	0.9412563667232597	0.9412563667232597	4	723.2948677399447	9997	9	0.25	2841.0929233746547	8316	8835	8316	8835	0
[1]	[[198.71999999999997, 935.28]]	1	0.08792336640437906	0.08792336640437906	1	700.6639529997602	9995	27	0.25	695.3299412497003	514	5846	514	5846	0
[1, 3]	[[-136.4, -120.21880096982116], [-0.76, 1.71]]	0	0.1	1.0	1	4.9509631999999995	55	55	0.5	4.9509631999999995	0	0	0	0	0
[1, 2]	[[-54.23962080382364, 935.28], [26.2905, 30.9095]]	1	0.07203791469194312	0.07203791469194312	1	692.435410119876	9949	59	0.5	692.435410119876	228	3165	228	3165	0
[1]	[[-136.4, 769.4000000000001]]	0	0.9607385162940718	0.9607385162940718	9	743.2794823571412	9983	102	0.25	6673.4927206472985	8638	8991	8638	8991	0
[1]	[[-136.4, 605.12]]	0	0.9769900497512438	0.9769900497512438	1	730.7811221014672	9983	118	0.25	721.9705032835425	7855	8040	7855	8040	0
[1, 3, 2]	[[198.71999999999997, 646.7485284776811], [-0.76, 1.5959999999999999], [22.651500000000002, 30.5485]]	1	0.0727938186254575	0.0727938186254575	1	723.1928435200173	9949	140	0.75	723.4910544000217	179	2459	179	2459	0
[1, 3]	[[-136.4, 473.94821332994303], [1.814, 5.386]]	0	0.9991589571068125	0.9991589571068125	10	747.2680224655039	9983	143	0.5	7398.350280818799	1188	1189	1188	1189	0
[1, 2]	[[596.020568301805, 946.76], [23.326, 31.073999999999998]]	0	0.805521472392638	0.805521472392638	3	741.1736983394641	9997	143	0.5	2223.5210950183923	1313	1630	1313	1630	0
[3, 1]	[[1.0660000000000003, 5.386], [-136.4, 559.02]]	0	0.9952623906705539	0.9952623906705539	3	739.2069399536141	9983	152	0.5	2189.276024826053	2731	2744	2731	2744	0
[1, 3, 2]	[[-136.4, 566.3], [1.814, 4.334], [23.0045, 31.795499999999997]]	0	0.9975922953451043	0.9975922953451043	9	743.9156873560652	9983	152	0.75	6620.801482755733	1243	1246	1243	1246	0
[1, 2, 3]	[[198.71999999999997, 646.7485284776811], [22.651500000000002, 30.5485], [-0.76, 2.128]]	1	0.06516464471403813	0.06516464471403813	1	718.8707078297931	9949	174	0.75	7701.216890564932	188	2885	188	2885	0
[1, 3]	[[198.71999999999997, 646.7485284776811], [-0.76, 1.444]]	1	0.06753513884127528	0.06753513884127528	1	703.4922852658485	9949	174	0.5	7232.007235889288	197	2917	197	2917	0
[3, 0, 1]	[[1.0660000000000003, 4.334], [0.5890307663178035, 0.615504], [79.11999999999998, 542.88]]	0	0.9922779922779923	0.9922779922779923	2	766.7639214225344	9786	184	0.75	1528.4098035563359	257	259	257	259	0
[1, 2, 3]	[[198.71999999999997, 935.28], [22.5025, 30.6975], [-0.76, 3.56]]	1	0.0958904109589041	0.0958904109589041	1	705.5829991253353	9995	194	0.75	701.4787489066691	483	5037	483	5037	0
[1, 3]	[[198.71999999999997, 1439.1271591013779], [-0.76, 3.674]]	1	0.09476734276461565	0.09476734276461565	1	700.6015416658213	9995	194	0.5	695.2519270822766	556	5867	556	5867	0
[2, 1]	[[22.5025, 30.6975], [352.18, 1047.82]]	1	0.14188453159041395	0.14188453159041395	1	705.5699564815905	9995	224	0.5	701.4624456019881	521	3672	521	3672	0
[1, 2, 3, 0]	[[198.71999999999997, 935.28], [28.303532678322433, 30.6975], [-0.76, 3.56], [0.25508349999999996, 0.4671165]]	1	0.16037735849056603	0.16037735849056603	1	669.4737835900844	9807	224	1.0	669.4737835900844	17	106	17	106	0
[1, 3]	[[-136.4, 368.28000000000003], [-0.76, 1.178]]	0	0.996057171020207	0.996057171020207	7	712.5946391900537	9970	235	0.5	4988.162474330376	4042	4058	4042	4058	0
[3]	[[0.41400000000000015, 3.986]]	0	0.9427850231384097	0.9427850231384097	11	703.2894493226366	9997	256	0.25	7684.729928186254	4482	4754	4482	4754	0
[1, 3, 2, 0]	[[-136.4, 566.3], [1.814, 5.386], [16.771172150771307, 31.795499999999997], [0.5281659999999999, 0.666234]]	0	0.9986910994764397	0.9986910994764397	1	702.3614813746635	9973	256	1.0	683.7018517183294	763	764	763	764	0
[1, 2, 3]	[[198.71999999999997, 1047.82], [22.5025, 30.6975], [-0.76, 1.672]]	1	0.1208628841607565	0.1208628841607565	1	758.1438439330252	9995	262	0.75	767.1798049162816	409	3384	409	3384	0
[1, 3, 2]	[[261.59999999999997, 1216.4], [0.41400000000000015, 2.25], [24.436, 19.29]]	0	0.1	1.0	1	12.264	266	266	0.75	12.264	0	0	0	0	0
[1]	[[266.76, 703.24]]	1	0.07438463619150662	0.07438463619150662	1	695.3460983655071	9949	272	0.25	688.682622956884	275	3697	275	3697	0
