InstanceID	R_0	R_1	R_2	R_3	R_4	R_5	Class
2413	1014.1548330017873	4540.958664960454	1720.1317994214892	1224.6186377798656	3915.201287500385	2881.2422830093606	0
1364	432.31535482824916	4990.687157335186	1786.5899148887543	530.2439141191652	6786.1771504595035	2485.4689287603464	0
680	235.82654321576487	4569.006912029981	1781.2398383495004	1410.8477544996142	6465.2226284833305	2269.7284788228317	0
230	937.7413473646831	4238.058105584946	1345.8393734527326	1208.9546685946505	7363.910092179626	2517.7787625075	0
2786	405.0456168460081	4293.921835492979	1394.7809434056278	266.8041856812153	7086.938222381706	2085.5022042572245	0
114	870.5603994295537	4940.555470964727	1358.932338892525	1183.9878770889159	6801.877334179948	2567.3589869356438	0
1863	1395.2220168080312	5130.399200045303	2879.8612057877854	1555.1192012282204	6419.984748181848	3346.3832784430256	0
494	1274.625951857015	3761.111627858848	2470.8454844531207	1004.6290742468133	4525.198804829259	2867.740897937013	0
4031	1348.4567596167692	5295.746639366579	2590.2194002198166	1612.2415590099647	5288.474078024723	3419.302860860693	0
2113	261.26325217876416	4086.1535224850336	1243.1140678721847	1140.5073583349506	6903.03899818569	1971.012555894147	0
339	1013.8975079897122	2437.773241202995	1727.178742042592	923.1361915090816	2977.49038948145	1935.7173144814744	0
564	962.8722571280447	4534.1084009436145	2924.606728937406	1174.4862695820618	5766.533832932977	3369.2662700894584	0
2610	1224.6576915892053	5475.596052374363	2769.7668848884655	1094.1901338575278	6243.898159025448	3356.6524083810755	0
2241	785.4081267970441	4600.401347177489	1063.6495820635305	1152.6816308436016	7237.017621234692	2191.526417934276	0
2367	1038.7753277023526	3576.2105803593504	1613.1324934453633	1257.3559783609803	4532.618179314532	2559.8362847126327	0
1334	523.9391863804943	5282.79274727273	2218.3973398531257	957.3700275295599	5875.406585030502	2735.195706477322	0
3532	396.89415667781867	4803.830026822171	1746.720535566111	865.0314356681048	6561.7658666633	2394.646941974221	0
741	593.9579740627597	4139.983381461135	808.5349009204708	1123.44274268382	5138.167686929157	1980.4349810155493	0
3026	955.2223573906545	3248.5304326870933	1568.0190292456148	1262.6236829432867	6250.131911083574	2287.4460257284613	0
3997	1469.009692372199	4951.305771417306	2766.117534598958	1458.6540063827456	5378.876101891366	3239.265521441435	0
4219	466.4474718989792	5197.865159792818	1829.291916293642	788.5308347185281	7164.77359388024	2566.843650133012	0
4183	693.5262568809628	5242.7212555732185	2468.3469004993067	777.3692240719922	6761.711360767235	3102.205976064121	0
194	934.9900987318741	4790.652684060596	1423.2388763051763	876.2110085768386	7259.314491986055	2590.960446299476	0
3067	1021.0419684685355	2791.8954642345143	1895.6431581043907	1316.7472038976416	6217.542546668671	2134.54628566624	0
1245	940.385669010279	5376.648379160577	2109.2395592591997	1201.7141887056423	5641.832336639949	2900.7528760363402	0
