InstanceID	R_0	R_1	R_2	R_3	Class
29891	26.357500347397824	240.2351335820718	77.33615766077381	46.23955995113467	0
136	34.16979188196087	273.11591190206457	82.17029622570757	67.86630303972348	0
23824	32.16995242405628	278.7822208790339	76.69779131889521	71.79729877284313	0
92	22.08659353535015	264.10685675942756	100.5181422768092	48.2359902076692	0
14147	30.00826134397667	135.94938242209312	37.27123962355717	65.99720527896943	0
5397	27.389023901182185	242.07909912104526	73.63838166974001	48.236705982666926	0
27858	32.27771372443314	267.44562518981667	83.18816755540077	57.64014664939552	0
20660	31.336809071432555	252.95498231236914	97.14312254397397	48.23711158325713	0
19724	31.336942500415876	254.8191180941437	102.30470092888723	48.237470708446416	0
4716	29.011114661045006	208.31831723417898	88.7336096580838	70.7928560718106	0
24432	21.124827443509645	123.29521208500795	58.69091981667221	66.00229460578846	0
6447	30.235855637314856	178.49270664628727	82.19179101167379	63.806637706241226	0
9345	34.847743693829116	232.979266806015	99.32766495040842	69.18464007522921	0
10351	38.780240760355895	262.66605759353837	90.34797150819885	61.531074433741345	0
12238	26.42311060965566	244.09046308568952	100.30626527030867	61.53221619687907	0
12866	35.459069097738286	194.3776316957264	89.6875641081434	67.18909494769613	0
19638	39.60008331697509	284.7992351819659	46.64684167635854	79.79818635896926	0
25962	33.28492013286267	238.97191101926046	78.62157565912115	77.145574006493	0
29398	20.193637244604624	132.0993040294003	99.55404120054173	67.01268591640397	0
9791	20.562642868010396	242.09635879635357	88.46305121114588	49.24068817710956	0
35316	29.023128328491655	280.20884277330305	103.22168504948591	57.60933557496862	0
7367	21.111878134266643	240.64098623238968	64.39103214099082	47.245232035001166	0
34976	37.84933110093699	261.79077127564653	98.55612365253113	72.97625034569442	0
11228	31.338349572159057	248.08816723220187	100.36141189340177	49.24180426990477	0
30221	37.45086404101157	134.57791828825438	98.8596813953464	69.1786377292675	0
9699	37.46003210268514	256.9663504939039	67.29342859051519	74.97716359338506	0
25043	33.95533193697347	180.12043942390557	100.34927031942775	73.15670674851928	0
12941	4.4407975197758685	17.54574192100849	12.833419270276874	13.71826522833831	1
29073	34.83889508620499	214.35976788564975	94.59608855582748	65.8011114854091	0
25518	28.873392854363402	181.079072908024	73.66408586388204	58.4679124536967	0
20117	39.41709847043349	68.15466419456338	55.17350604583032	56.758159824333845	1
6692	31.32898327051451	243.08084216790257	99.23722924609892	49.12107376301045	0
9180	28.979427156489276	96.78563704787183	97.58385441321458	45.15718154405022	0
7212	26.154854117555377	55.98113825109396	44.721781736816595	45.39812137530378	1
31463	21.555532266617067	246.10797901072954	96.19840575725748	73.01923715223528	0
33906	32.27031297800946	245.07966523558744	89.20662836711786	51.09099810637341	0
27896	27.921446692002313	51.092760222583856	51.14091828754913	68.06210474290573	0
27356	32.329561560569786	265.4656987609782	102.31602072139383	62.234714940082945	0
19583	20.555930262362583	248.98837390802723	95.17701031860575	63.369999650401645	0
3119	21.093957921906743	167.82002109881114	100.94490814778466	47.11246962028155	0
35127	34.16304353174692	245.08443219594227	95.66598329213215	51.113304469274226	0
6504	20.08823649363903	158.4338887439829	78.2251492489113	45.147824170253394	0
17718	28.54800498204614	260.6873371362367	55.98004280322331	54.120123392944414	0
33508	28.66583018708374	130.73192035028922	97.34235756035874	69.0341566310177	0
23841	28.54955585914156	285.95313390396404	78.31685970957747	52.12587401124962	0
13847	20.099802514489046	140.69576728058252	99.30360072753726	45.163419857304305	0
7740	29.987752606009575	136.71192481754102	61.43697719825366	46.166798428131926	0
29385	26.551521786887765	281.3354401394983	57.6789194666063	74.06630243789287	0
10182	27.855327570248217	213.29582802397897	100.03425648290649	67.07138025270304	0
31353	15.850836006677731	29.907663646261796	22.248259797992787	18.249734644024965	1
20581	38.941945681169656	263.4604396670275	102.1263702251698	63.4032597828532	0
29288	37.8363144156143	270.18998635917995	88.55236896546391	75.05252517211675	0
36416	37.836636996258214	258.76108190259066	99.27779463068805	74.840942147033	0
22785	27.854366798046435	166.10484880500462	64.08854398429834	47.04559554336922	0
28006	28.415689552476195	253.007478832571	98.04695297384069	80.68832418369274	0
20378	28.551584103976385	282.46280522833496	63.62433927935004	55.15506211647107	0
30110	30.876038255525234	271.2331365637103	43.52403240624511	82.67932191467645	0
15088	30.20491209176812	112.8133330322346	51.99905829435746	69.97618109045203	0
33836	30.32951667439874	244.09846122714544	75.51115851276042	53.16330545624153	0
8026	29.514945696635152	52.450324828524046	40.95751036280285	41.596440008491044	1
3646	35.24329070086987	276.43435109346666	99.12401926296197	51.99594071072872	0
34819	32.21876664835882	260.2107209586505	98.39622910510643	70.92916303550975	0
5464	34.160154158526964	250.0007536551081	85.88064272017732	53.03206580180099	0
26404	36.39275363335448	268.25848948456	99.10071576137214	78.91218405010346	0
35045	41.458944489856925	286.3561505449854	97.19748323473226	77.97244066570892	0
29714	36.32744161393884	152.8685252821895	101.2528939467829	60.71176794646673	0
4357	27.14837711836653	46.65193066555686	71.50220880500721	70.47511043333029	0
34412	31.328209377012044	246.10313799814878	100.14925389532937	73.79046156274197	0
9372	30.15590194485951	284.5100977743453	71.13098488722837	56.08005272362522	0
34346	25.55463187427232	235.50902178155854	97.483623482653	59.36438658068073	0
30509	38.46442511666492	268.26705898174043	62.52543717554145	67.78648867018872	0
22118	30.875571476747105	262.6637863095829	56.998380597154146	56.09890707446762	0
2921	30.27507707293168	174.16664386525306	89.65122679698769	71.99788447213318	0
31692	30.159907629819703	276.95823382393814	74.01433875793543	68.37795177137946	0
21272	26.909616566240448	267.9016766684874	98.48793264613913	52.11378045213486	0
12869	38.46964103661406	243.82575809498488	96.3601194934703	72.04301958594225	0
14965	42.942396268483115	284.70815412867336	100.18750388416109	80.04793875715346	0
34805	26.84237730859543	265.1171756514434	92.65063266631014	62.161919445275714	0
11325	20.18585747446205	129.76790984444807	95.07513079154988	47.153954127002244	0
23918	29.881993941340326	278.99675675009394	58.81172283285343	66.39431607624886	0
11148	38.94278318622192	286.1259010121279	100.40333706325754	52.130186887780496	0
2708	34.20151143089983	229.19173632584875	99.95848211910275	58.41115303150708	0
4224	37.33823000856045	243.11960199742666	75.48109512782432	53.13565828346061	0
5945	30.28544031641776	281.6277752723875	96.72764847967683	82.67796640915468	0
17038	35.26904789101558	286.7475225743811	66.99291172057715	81.677667910295	0
11089	28.558867602814875	258.9212291933478	74.02444129019644	57.14077844364362	0
16258	35.83818645148352	251.22696510263648	87.70394739650634	71.85754997436227	0
14273	26.046435420867134	264.63604387196324	69.31396146578184	57.14517091823153	0
31723	32.2443183663184	177.78913055415086	100.61773930338364	51.556533217368276	0
27131	39.94432039091147	294.9253302309909	92.7576275388804	87.04732656380202	0
35901	34.21019461912107	246.20172560398922	83.16830061504102	68.76388600428282	0
1225	28.56071446378365	254.05667394475358	57.96475573603676	57.15002151807969	0
21215	34.27478783067322	109.23447332976768	78.2477068470493	66.91004864364976	0
28544	26.92922055318331	242.94751536176875	99.51951809870232	71.0947306028018	0
26431	28.56195232767332	285.5688311209985	62.76959026995044	57.155379379555896	0
467	28.9846569217976	273.0440201320928	98.56854538349312	51.15515970427988	0
1853	40.48600948149004	197.07603716123393	103.44954980311962	76.71042200353729	0
13542	28.56293501597933	281.8597722656963	62.77163841127257	57.160341784895806	0
36156	26.17308126322851	139.06392051231296	78.26279815096485	57.47499111868188	0
4896	28.564862118164378	277.08307607079155	74.03436547642437	57.163438904295255	0
9277	39.945517964656936	284.1017787260052	99.26102172054392	84.71389461284357	0
22591	37.77232788400962	287.0435966851784	91.39251818846287	54.16442180588718	0
27340	38.269533069870135	272.3151308957528	78.45593803264782	71.6257380726149	0
20964	27.175514154233436	174.4613048077182	98.71799563623907	48.1745716350043	0
11781	37.07638038458491	127.05429660829947	60.49220882783508	69.79064412628769	0
5683	32.27218318706265	247.17881917091083	99.4178840051901	53.17313105226259	0
15613	34.94658848040636	277.07824561538774	86.8000971818583	73.89346024655988	0
14125	29.089080588585677	276.95572233441254	94.90560931990873	54.171659027252986	0
31177	27.567957929984708	281.31239120367775	55.02198102306557	55.170780330336996	0
679	26.9402343771172	270.54729694084847	85.86949125355619	78.73332474325656	0
23729	33.16933493080967	194.48487195391328	46.53835870877124	70.99295380074865	0
30797	37.49298064284673	234.7898009336827	103.1252872196983	67.81642778782633	0
13420	28.687566864156462	270.1581380238343	81.13280537223439	52.17677320897352	0
33304	29.328713796092135	262.3848192201813	98.24248155197445	62.213194569555256	0
15568	25.011993450841448	214.79227242259873	100.49610039826887	48.18613764270995	0
7834	40.842534423744254	268.42777446008876	101.35427028172195	53.18312520949864	0
14130	22.156813564409553	247.60151516355035	97.18075765728092	51.18422372297874	0
13411	22.10422400284222	171.5462009003907	100.23223928557609	48.189433177842446	0
16571	29.368478543644425	284.5979684832185	73.85644395440006	55.18636306077308	0
24334	30.41787923440536	265.0280196537667	100.26384653766183	60.64463256217172	0
14610	32.27325125966218	272.4289066644159	100.40624413204878	76.9161278907589	0
13126	20.20793579251971	147.6187655597475	97.2841068350357	47.218201175821655	0
26997	31.384817254944842	275.4114564718492	83.36270764034491	72.86981467619256	0
16003	13.011750477470613	19.900849013356492	16.64966077574532	17.380695727976573	1
29464	24.003676872570825	193.13970940937304	75.42946047661682	68.11528605546779	0
12206	28.282918008869743	216.78999678334722	87.80056354554412	68.11786105071161	0
13875	39.308491750359494	187.19950164078642	63.34560184445975	75.60293222370589	0
22398	27.530812756812896	275.81354433497455	76.50571916557473	54.12582139265012	0
5143	26.94652121546298	188.229102340218	99.55582718926202	58.45971817349036	0
4683	27.533090295243486	280.11996581772047	98.54468361820484	54.12933328765001	0
32957	43.49952650235249	285.8200538435215	100.26857061574124	85.14936272842019	0
13920	20.117937247378325	135.95454207301174	77.36515468160025	46.19765159654265	0
30999	30.22439807679084	283.24913302554603	82.3022321291101	65.2081676356046	0
29527	25.536345461357406	263.62552807974583	72.7508802158108	78.70706338110925	0
7187	38.94925599917057	264.53536476871017	98.97262971786594	53.17011522997571	0
32285	26.881228014604137	103.14793449378466	97.68373342293035	69.78281901529773	0
18205	36.949606955541825	272.08584803241047	48.40110636640276	65.466650193828	0
29022	27.537801314467117	277.83693327442677	42.61350933278607	55.13691235847502	0
28008	28.539397899392917	262.82143485198407	56.989409425219996	69.43788726102933	0
4829	28.541174694443	283.63744864277584	77.51949563331152	55.14691719993366	0
27239	25.036753115489883	45.256155786296894	36.65097935537745	37.50044379669573	1
6753	36.844444038626804	268.2767369248581	84.92255552716507	65.43640889077771	0
36154	25.45141678412946	158.5095222133108	93.47909401603987	57.46809631829474	0
30651	36.43921896516466	245.18367424959774	92.69134287501244	57.57195237604443	0
24800	26.947784758526623	191.22762115953	105.20543584049716	75.05633717570609	0
30783	30.226772641016062	213.48218126793307	105.2098956266954	75.05889145600585	0
7490	28.536048389064085	273.27275236209533	74.0060391349441	57.12595170649301	0
26225	24.02473273005024	142.92185173760538	100.18649377707759	58.44804629389477	0
1941	28.386149923964453	265.55018192524506	98.66542886788629	53.158156284694144	0
22117	30.060769979548056	265.7448980638049	56.99129672289857	57.13084044157865	0
3405	19.195776251602915	154.55410775720927	80.23912421230078	69.75818665036887	0
18471	30.228574956428922	282.3997466335352	78.3563005424057	80.7154125361676	0
27925	40.950360379388414	287.77180899066565	87.14613751497642	56.97764406006313	0
6053	27.58959324428545	279.9979514607847	72.13374805970183	57.13478595339953	0
1860	33.951013087797705	179.15039813543405	100.38134144464969	68.8976785038847	0
24310	34.300972419736	195.84321275527208	94.46759252243612	69.12049921469423	0
9661	28.11405678457641	277.7932141469462	60.689653034190776	54.134462078893165	0
18861	27.386734410774814	261.8624093710845	64.28181014440365	76.89839561304208	0
17431	27.592607382678718	268.5616264229851	75.7167639644018	55.14326800267165	0
33125	27.594076881223625	273.3268139993851	60.80811469548865	57.14272933920422	0
10919	34.3022449246156	271.63216525836316	100.14328602732866	73.79029979072116	0
4949	39.50965981368558	286.4811948189708	100.22806794090893	65.46323574602407	0
22313	33.221762145161044	277.23910892620495	94.84428950864012	77.7932024221459	0
1816	26.035631506054187	283.0772726814135	59.75849200933318	55.14202137604041	0
22230	39.588232986833575	271.3270181061359	100.35143368414577	65.46676169702212	0
28179	25.86385750154865	266.3434045459382	84.25532212336464	83.08704431089821	0
33465	41.8479138302894	301.1741866862368	105.92993917222032	78.80871420297888	0
34538	36.45468611974526	265.92158741639753	76.51070254758265	83.16245771419842	0
6343	24.59823404817895	169.09573057997957	100.27765513864031	48.15663868135704	0
35529	27.011943850226324	145.02589943031873	82.21146736726249	70.12074369048737	0
34097	30.32556228814283	273.30016853296905	98.83157713611142	60.66298220237269	0
8212	27.598772375164355	280.14921580798386	58.008029592005606	57.15260125951152	0
36370	25.489052046346902	264.97758722549054	90.23109609233289	73.89603357461698	0
13826	27.601469829142868	257.0592001752172	57.96384536832882	57.15533341678259	0
23429	4.7202506517259	7.384897278320858	6.29930993148604	6.66776136187306	1
1859	38.951229443395235	189.0847204495613	105.48257003610755	72.12846810606435	0
7807	26.947190888925267	272.6202356976461	87.8451934003338	52.140135744248745	0
11160	27.600007791961055	254.89866808419484	43.57598127553187	57.12240312050777	0
967	26.94913055345406	250.75561208143114	83.05640084000342	61.445643130130016	0
6911	20.55935740463436	247.98944644042479	99.3245709655838	53.147734888668204	0
14659	28.40493013182908	58.189376930246794	46.9019574806871	46.83108677895074	1
