R_1	R_4	345	310.5010394482417
R_2	R_4	314	284.98655928766743
R_1	R_2	258	235.39432179056436
R_1	R_5	194	176.24017893670566
R_4	R_5	175	154.88325988173932
R_3	R_4	123	109.47075635385451
R_2	R_5	115	100.0349077385656
R_2	R_3	90	82.60988788530518
R_1	R_3	90	81.88465428363699
R_3	R_5	64	57.11950019082601
R_0	R_1	50	48.31720301834871
R_0	R_4	21	18.195642551452416
R_0	R_5	16	14.309884665617425
R_0	R_2	15	12.96443882162957
R_0	R_3	8	5.840125152625152
