R_2	R_4	619	473.25927926624564
R_1	R_4	608	445.7576319609341
R_4	R_5	582	437.2239606462957
R_1	R_2	539	385.74123948984806
R_1	R_5	522	368.8728551269017
R_2	R_5	507	366.9879763369715
R_3	R_4	447	331.0833752687974
R_1	R_3	409	290.5058558755808
R_3	R_5	399	288.8809974981284
R_2	R_3	382	275.1357027278768
R_0	R_4	308	229.9813408826063
R_0	R_2	279	196.94894770812942
R_0	R_5	277	196.0236211948741
R_0	R_1	275	193.00498353155012
R_0	R_3	227	159.70891172341854
