Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[0]	[[506.05, 1055.95]]	0	0.20259195730893845	0.20259195730893845	1	565.853791706859	9948	29	0.3333333333333333	551.4590495419673	1063	5247	435	2155	1
[0]	[[523.73, 1220.27]]	1	0.7991097348558157	0.7991097348558157	1	565.8538034121806	9983	45	0.3333333333333333	551.4590678315323	4129	5167	1702	2127	1
[0, 1, 2]	[[493.40999999999997, 1247.49], [20.232, 19.68], [-0.58, 1.769]]	1	0.05714285714285714	0.5714285714285714	1	4.024	45	45	1.0	4.024	0	0	0	0	1
[1, 0]	[[21.112, 29.688], [64.38, 577.62]]	0	0.7045014520813165	0.7045014520813165	1	537.1002439114976	9985	54	0.6666666666666666	534.375304889372	2911	4132	1207	1719	1
[0]	[[-15.050000000000011, 657.05]]	0	0.6904044409199048	0.6904044409199048	1	535.0481172127911	9996	54	0.3333333333333333	531.8101465159889	4353	6305	1796	2606	1
[0, 1]	[[506.05, 1055.95], [24.86, 29.340000000000003]]	0	0.2105811832160542	0.2105811832160542	1	552.0140027410923	9948	60	0.6666666666666666	542.2675034263655	808	3837	333	1580	1
[1]	[[24.696, 19.68]]	1	0.0625	0.625	1	4.376941940736001	63	63	0.3333333333333333	4.376941940736001	0	0	0	0	1
[0, 2]	[[187.26, 602.74], [-0.58, 1.131]]	1	0.513937966234786	0.513937966234786	1	495.9284411671927	9983	64	0.6666666666666666	482.9105514589909	1309	2547	547	1059	1
[0, 1, 2]	[[368.6, 857.4], [24.244, 27.956000000000003], [-0.58, 1.218]]	1	0.7728797316722569	0.7728797316722569	1	570.1125777642893	9964	72	1.0	558.113402756702	1613	2087	664	859	1
[1, 2]	[[21.112, 29.688], [-0.899, 0.899]]	0	0.4616081540203851	0.4616081540203851	1	548.4509924799934	9996	77	0.6666666666666666	524.4433446874871	2038	4415	844	1841	1
[0]	[[31.860000000000014, 936.14]]	1	0.5126553152323976	0.5126553152323976	1	558.0307537028782	9983	95	0.3333333333333333	543.1538158259342	4456	8692	1847	3604	1
[0, 1, 2]	[[187.26, 602.74], [19.844, 26.756], [-0.58, 1.2469999999999999]]	1	0.5277020890099909	0.5277020890099909	1	499.1230787098496	9983	95	1.0	486.903848387312	1162	2202	489	917	1
[0]	[[537.4000000000001, 1270.6]]	0	0.19730761502913402	0.19730761502913402	1	568.1807730875759	9948	98	0.3333333333333333	555.0949579493373	982	4977	404	2058	1
[0, 1, 2]	[[506.05, 1055.95], [24.86, 29.340000000000003], [-0.20099999999999985, 3.801]]	0	0.206914753233043	0.206914753233043	1	552.0189180246763	9948	98	1.0	542.2736475308453	784	3789	325	1567	1
[1, 2]	[[26.851999999999997, 26.996531952000094], [-0.58, 2.256]]	1	0.6083916083916084	0.6083916083916084	1	550.5476887317631	9414	104	0.6666666666666666	550.5476887317631	87	143	36	60	1
[1, 0]	[[23.067605045617096, 29.8], [418.61, 1017.39]]	0	0.23640014603870024	0.23640014603870024	1	561.7982098657578	9956	117	0.6666666666666666	550.5121286440584	1295	5478	537	2271	1
[0, 1, 2]	[[368.6, 857.4], [24.244, 27.956000000000003], [-0.31799999999999995, 2.118]]	1	0.7500884955752213	0.7500884955752213	1	560.9873311698217	9964	121	1.0	543.8552049528464	2119	2825	878	1172	1
[0]	[[-122.2, 626.37]]	0	0.7230847978160724	0.7230847978160724	1	535.0466660931505	9996	123	0.3333333333333333	531.8083326164382	4238	5861	1760	2443	1
[0, 1, 2]	[[493.40999999999997, 1220.27], [24.444000000000003, 19.68], [-0.499, 1.299]]	1	0.084375	0.84375	1	16.145128180439038	140	140	1.0	16.145128180439038	0	0	0	0	1
[0]	[[-122.2, 352.4]]	0	0.9614678899082569	0.9614678899082569	12	531.4464617470329	9996	146	0.3333333333333333	6377.3575409643945	3144	3270	1310	1362	1
