R_1	R_4	425	380.796796368395
R_4	R_5	356	325.3515613955608
R_1	R_5	218	189.6972148733461
R_2	R_4	198	182.90940018712695
R_1	R_3	126	112.81088381995599
R_3	R_4	123	108.91641898221896
R_0	R_4	108	96.63637717581452
R_1	R_2	101	87.94576767256305
R_3	R_5	96	86.0603656647462
R_0	R_1	89	77.69673218115008
R_2	R_5	86	74.46190171872827
R_2	R_3	57	52.53069257771505
R_0	R_5	52	45.2468925041521
R_0	R_3	34	30.195815982017542
R_0	R_2	29	24.242866925247856
