Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[0, 1]	[[553.619, 904.7810000000001], [23.9578, 28.1222]]	0	0.21956769055745165	0.21956769055745165	1	1222.1104107307704	9923	8	0.6666666666666666	None	579	2637	579	2637	0
[0, 1]	[[99.91300000000004, 477.087], [15.8022, 25.997799999999998]]	1	0.391304347826087	0.391304347826087	1	1215.3141317819438	9920	38	0.6666666666666666	None	963	2461	963	2461	0
[0, 1, 2]	[[588.4010000000001, 1017.5989999999999], [25.449, 31.910999999999998], [2.0722500000000004, 5.12775]]	0	0.2549019607843137	0.2549019607843137	1	1009.0556323585295	9839	57	1.0	None	169	663	169	663	0
[0]	[[-13.113999999999976, 481.114]]	1	0.24332463360770928	0.24332463360770928	1	1177.3134126041691	9920	74	0.3333333333333333	None	1212	4981	1212	4981	0
[0]	[[-130.06, 460.138]]	0	0.7717711400925537	0.7717711400925537	5	1177.3068951491036	9983	96	0.3333333333333333	None	3669	4754	3669	4754	0
[0, 2]	[[-15.701000000000022, 683.7802274912267], [-0.679, 0.9845499999999999]]	1	0.43923716778251165	0.43923716778251165	1	1147.5728892311345	9987	102	0.6666666666666666	None	2165	4929	2165	4929	0
[1, 0]	[[18.269199999999998, 26.35427213162036], [50.583, 557.817]]	1	0.38623005877413935	0.38623005877413935	1	1212.534031821787	9948	102	0.6666666666666666	None	1380	3573	1380	3573	0
[2]	[[-0.679, 2.5546500000000005]]	0	0.4887862796833773	0.4887862796833773	11	1141.123305751009	9983	122	0.3333333333333333	None	4446	9096	4446	9096	0
[0, 1, 2]	[[532.2860000000001, 1257.641], [23.691200000000002, 19.236], [0.23829999999999996, 3.3617]]	1	0.09166666666666667	0.9166666666666666	1	12.71455488	128	128	1.0	None	0	0	0	0	0
[0, 2]	[[-130.06, 344.1789235480264], [2.1741, 5.0259]]	0	1.0	1.0	16	1093.0015994088885	9807	142	0.6666666666666666	None	345	345	345	345	0
[0, 1]	[[-130.06, 326.111], [23.4562, 29.343799999999998]]	0	0.8980789754535753	0.8980789754535753	10	1227.7810338469917	9983	142	0.6666666666666666	None	1683	1874	1683	1874	0
[0]	[[108.459, 719.741]]	1	0.4910949868073879	0.4910949868073879	5	1219.341868274491	9987	143	0.3333333333333333	None	2978	6064	2978	6064	0
[0, 2, 1]	[[-47.47800000000001, 290.678], [-0.679, 1.2222], [17.633200000000002, 21.366799999999998]]	0	0.9218106995884774	0.9218106995884774	3	1009.7109153765383	9958	151	1.0	None	448	486	448	486	0
[1]	[[23.980600000000003, 28.7194]]	0	0.45332913584133483	0.45332913584133483	1	1187.2780910390716	9983	161	0.3333333333333333	None	2880	6353	2880	6353	0
[1, 0]	[[16.364, 26.3108], [134.904, 551.096]]	1	0.4577562326869806	0.4577562326869806	2	1216.9728583861893	9948	168	0.6666666666666666	None	1322	2888	1322	2888	0
[1]	[[20.2818, 27.3182]]	1	0.4726847392321453	0.4726847392321453	1	1201.81965280228	9987	168	0.3333333333333333	None	3435	7267	3435	7267	0
[0]	[[471.54400000000004, 1147.856]]	0	0.2444176222088111	0.2444176222088111	1	1126.708759648008	9923	172	0.3333333333333333	None	1215	4971	1215	4971	0
[0, 1, 2]	[[532.2860000000001, 1257.641], [23.691200000000002, 19.236], [-0.679, 2.5654000000000003]]	1	0.0803921568627451	0.803921568627451	1	17.580667507525682	180	180	1.0	None	0	0	0	0	0
