InstanceID	R_0	R_1	R_2	Class
3254	945.1226146791806	227.45743946571721	176.79818376859907	1
4807	932.671146299715	286.20570573101446	185.87073889511797	1
433	966.5640715449784	190.51848372489673	121.3123878516422	1
3758	923.4408069988177	281.4538085170473	147.13225553690845	1
4801	739.992233323958	239.94147131810314	168.70246236159383	1
193	870.8828775185763	272.5993117552782	45.34164118414372	1
6077	903.1267569622905	354.7848359083051	201.99074032915195	0
1355	598.1310174673391	235.0440305157955	162.61111005611932	1
8897	193.60777709681147	177.97077949645305	129.84835789019536	0
5989	165.16562830597098	183.86200862580273	111.25674946576854	0
9273	273.5726914017417	208.5122661331092	138.74008148567754	0
7736	346.9898363755873	219.03754887150342	148.74322017321785	0
10029	103.42681886597778	123.48512068637088	134.5770620564412	0
4286	663.900508367179	255.9586715457294	142.94648662198966	1
6933	241.26653785297867	173.8099848551188	111.17841565635173	0
1173	760.2618942957831	221.9967138033116	142.94563630496373	1
8046	330.34708925888594	205.3579789528135	117.65901972818398	0
8737	695.7098662192813	224.29776082409535	149.26048621426364	0
5154	697.8676731515365	212.05738567362326	132.14458069312192	0
3249	216.1817171865811	172.9232008170869	142.23603485432523	1
6445	734.7055301681041	190.48165025117657	115.5507582931342	0
1831	958.6242487158779	234.22468599295289	182.06413838250063	1
965	991.1272675124117	201.406362793965	184.91184870830472	1
5124	669.1178833086501	254.53329854691063	173.37498924937606	0
9827	711.9968549351819	177.28909525291616	144.55247849238768	0
11	977.9213676093638	211.54908582365147	145.85560850651828	1
4720	1026.733803145824	297.6649369151102	175.57983412976645	1
7034	473.4346371136155	189.21969425608177	150.92889241687033	0
5655	901.2133563422728	350.72882307327853	197.26842028583104	0
5920	844.9919505835812	322.93870154941146	164.85606567850823	0
6703	793.7928432632268	205.15338070476275	174.18344275024057	0
7891	827.6478194930811	152.78688240337846	151.6489514351624	0
3062	1001.3010046315296	291.9234969250961	131.73569099264742	1
5014	964.4339879381621	268.8255319829155	147.9252769752357	1
521	953.914880131509	298.7785074087592	170.45814708085	1
3418	375.94668590819333	140.1896932376333	142.29323351165422	1
6958	835.0876968788971	276.83208916137283	164.29770163601415	0
895	911.676257598531	291.8340109134979	183.06773190928405	1
4896	383.46542037165455	85.74655368059885	142.33464224762506	1
6957	506.6410116038069	211.02103046732967	126.21114834174472	0
2484	703.7630291363129	207.95650541175397	142.33412864731997	1
2406	581.1324437346273	148.22944005717835	161.74680945514683	1
7971	625.3949810170843	273.0136030389148	192.054147676591	0
563	313.8698361671356	208.22478317316404	150.25938491186315	1
9501	437.89304041029726	201.04964648349173	145.75484013712563	0
