InstanceID	R_0	R_1	R_2	Class
608	9572.89359242065	5019.056336971128	9126.048236557759	1
5734	19144.913802705698	3660.7442174455164	14851.164675449307	0
5382	13204.6422761155	1691.5966299149134	4204.135650992533	0
2282	10409.205094050929	4938.067313655543	8342.914478603365	1
6647	7459.749212029863	1932.3623592587157	5715.2402188224605	0
3528	13755.980084681874	4355.375735372761	10686.033724240366	1
5947	639.9434183494709	1006.7195977879809	3385.1532102312544	0
7034	13112.142332405956	2174.9301382587796	8194.372032292937	0
5618	13299.397366406227	1069.7946626761775	3667.3094122866128	0
5238	13719.90765592478	1923.6707047304017	5251.426537485298	0
3173	15295.452448753582	5167.922443472729	12346.364419344924	1
4082	1801.7983651381949	626.2459570417503	3740.9053017289675	0
4684	9014.702772022729	1919.3501442097963	3965.957684876911	0
5967	11968.649575754276	2787.44211991061	9607.212505506266	0
2592	10861.104034679982	4870.445859169887	9151.322714659304	1
5862	13451.403242937899	1778.9843507935966	4896.549280751312	0
6739	12443.114466928966	453.81864292362803	7448.668412240409	0
5407	16932.440608820973	2892.098075353269	12392.166815216426	0
4418	18578.20623951777	2638.4010237371012	8990.77984770965	0
4869	15538.34135895543	1833.7516648657804	5477.993377000086	0
4455	12906.614586302474	2971.572506873398	11847.388861901578	0
2884	8995.02480603662	4131.95045075229	7042.773114837568	1
1488	8976.12472343271	4078.979988199455	5996.936690993387	1
145	8550.580303016219	4842.382880747986	8549.291657284695	1
257	16327.658275571788	7637.411151946194	14075.087987750789	1
3971	18350.350554276163	2650.922987918457	8660.049949552196	0
830	16100.131535318897	6721.58421531572	13061.492391875467	1
141	16591.4545978468	7713.162315422526	13585.198163678078	1
1343	15666.177225945992	6833.327015395482	13488.66815223507	1
6317	8705.668445213825	2114.724641256154	8095.577816370062	0
4229	10081.271740453629	2057.3382330630106	7396.476417421674	0
1467	13885.340819298804	6822.2718424803525	11899.461780280666	1
3315	12073.2620084018	6058.208053160083	10858.528890563604	1
3838	4658.375979162188	1631.122757382976	3241.253167332275	0
4547	14763.589574245461	1830.899595710974	3951.954200731709	0
240	12042.965303819852	4488.164640356583	10146.23097119352	1
5560	1016.627902540379	889.7906015380286	2747.1165654788256	0
5876	20362.925135379395	3666.3684924973504	15059.299327128	0
109	17333.57425427202	8367.664643402526	14869.629002448113	1
5497	14747.933636714852	2713.354415667101	9569.55518473955	0
1781	10641.316952611627	5705.469362330575	9960.37483244793	1
3266	15272.57386237583	5893.341228182232	12332.435894876953	1
3050	14806.451146742525	7097.3900070178815	12574.95733605497	1
4429	11080.029144999866	1987.0368872935792	8022.496803781832	0
4797	10245.541903028776	1660.9532689778732	4338.1379076487165	0
2936	16248.451861940619	5720.0296983083535	12891.844150600591	1
4184	14203.321524127774	1187.5074916307249	3967.5314145468737	0
2588	18451.615676832036	8650.852960204655	15301.17103282553	1
6682	12950.562337571537	1466.2842724660627	3581.3264686834373	0
3611	1568.6640221897396	1237.9221563138303	2791.096235294079	0
4713	2016.819009000922	1648.2473065525066	3537.868628512674	0
6416	17346.157381284796	2896.33396095412	12133.466015024387	0
2375	14599.083161906727	6063.7340597117745	10900.844753881292	1
1059	15718.56143951464	6632.237837803132	13069.234913912887	1
4551	17167.869690737123	2296.436826982233	7789.571745017388	0
3356	9732.405850058842	4368.9653379003785	8407.28879394029	1
5608	14688.205186676993	2030.6077188621703	8473.114176268815	0
4176	14049.244669698814	1720.5630934297303	4045.1961500692514	0
4638	6276.082434030537	2086.338602404817	5984.173101489369	0
5622	14461.029068243044	1391.3656810632622	3999.6766815879723	0
5139	14608.15788452247	1775.15544391807	4332.3594709693225	0
2640	14817.068272898827	6576.507146534318	11805.70723474235	1
1018	16814.752148216598	6973.252654462053	13660.477049045538	1
3850	12943.924369704464	1605.0422844697632	3709.0574284941545	0
4997	12089.41932549964	526.9154721842737	6567.179844015647	0
987	15128.88961495926	6405.179314493109	12076.043395760062	1
881	13864.873169190416	5974.3496770562615	10753.171507576526	1
522	17127.902838232985	7121.045074567321	13551.036393686203	1
2860	15403.207941881967	6596.12319182315	12421.419780528027	1
5046	14747.322628417394	2496.9905958893964	9305.91246353702	0
4782	4915.190313603422	1727.0424702670348	3366.2222666663197	0
1548	13904.747278106963	6468.173099284728	11592.385147089197	1
907	15296.951115334225	6813.029593406214	12642.628870025614	1
1127	16389.036845631854	7210.627490780656	13298.982511624521	1
5711	7364.736827652569	1779.6257282456063	3756.9313109631375	0
5672	5022.07889916387	1399.3665987779827	3477.1126653166057	0
1452	8751.377550277815	4667.836276809658	8320.13053723103	1
6261	7253.596353582846	1660.0443354138208	3794.725282588315	0
5173	18584.456053806876	1212.3339747702717	9097.537899823425	0
2698	10892.90028323752	5243.982159821644	9373.877235844524	1
1447	13636.021644131015	4054.072233644245	10581.851961697914	1
2212	4742.6897700859145	2939.3085399457364	5841.008975472284	1
487	6201.478602314654	2505.677729857458	5764.44183103656	1
7133	1948.509790709872	1828.4038475769833	4182.815826753608	0
1000	15125.908218053279	6101.497980625323	11863.323119762004	1
2612	14978.23910439405	5566.458139678554	12142.840126110123	1
26	13006.28323879501	5562.312891811287	8781.153175463094	1
5009	12908.691348745215	1561.0661529356023	3690.4548479564114	0
3196	8952.488803774746	4280.320923713322	7521.9778873870255	1
5559	14122.683643772147	1907.3493376642527	4198.060153881635	0
4005	2573.9733833371038	1408.5368914522007	4227.09243592459	0
3915	5748.138545037807	2164.8038411536277	6486.957697481402	0
381	14003.108563820942	4691.562246291803	10950.998563364406	1
3175	6185.620620481083	3383.812110890659	6547.941574841205	1
1342	10496.267932837687	5052.627751391427	9102.971146099519	1
2158	15011.199868558799	6844.939507081611	12015.696071837256	1
196	5786.712010188476	2725.508654763841	6011.6285728784915	1
1394	5088.743578407162	3281.4711040000284	6052.355922956737	1
6400	19456.45171613068	2840.4573715997294	10074.74142560378	0
4977	557.8447652555384	851.5192584111185	3259.3395430246815	0
2019	15145.090774823806	6817.934945133794	11858.252375707472	1
4815	14504.058716077581	582.3366276242708	4318.098062918643	0
6586	11757.137935020506	1973.6164685911099	5494.198163400474	0
2948	13085.670050506264	6631.104864642091	11500.725699754837	1
5	16090.44675923752	7239.479201353246	13731.052281575874	1
2276	12213.732370144897	5767.440580267945	10816.718173220173	1
5932	6451.2259202197465	1804.0132266896762	6663.829259515484	0
2991	11512.51057211069	5371.185121020465	9590.651345710243	1
2536	15585.600181368576	7049.906407050494	12063.45308799814	1
5366	15198.277583091201	1639.5659914393857	4664.415169221407	0
6220	16287.77029545654	2198.6977964600796	6563.61004847313	0
