302400	1655	2000	0.7868055555555555	0.43550000000000244	0.49244712990936557	44.14101701974869
309600	1677	2000	0.785	0.4006666666666675	0.3977340488968396	44.99214587211609
316800	1696	2000	0.7997222222222222	0.3926666666666676	0.36497641509433965	46.149569845199586
324000	1670	2000	0.7983333333333333	0.3741666666666685	0.38622754491017963	46.981862533092496
331200	1611	2000	0.7979166666666667	0.3901666666666682	0.393544382371198	47.950422048568726
338400	1652	2000	0.8019444444444445	0.39466666666666744	0.38619854721549635	49.197586766878764
345600	1633	2000	0.8004166666666667	0.3990000000000006	0.38028169014084506	50.54775299231211
352800	1630	2000	0.7991666666666667	0.38716666666666805	0.401840490797546	52.277928626537324
360000	1623	2000	0.80125	0.40533333333333393	0.39494762784966114	53.352919006347655
367200	1647	2000	0.8036111111111112	0.400500000000002	0.3946569520340012	54.407257131735484
374400	1619	2000	0.8041666666666667	0.40016666666666817	0.4144533662754787	55.401902500788374
381600	1661	2000	0.7981944444444444	0.3940000000000017	0.3889223359422035	56.420371091365816
388800	1602	2000	0.7915277777777778	0.4030000000000019	0.41385767790262173	57.42291918595632
396000	1620	2000	0.7911111111111111	0.4063333333333341	0.3814814814814815	58.31841583649317
403200	1611	2000	0.7963888888888889	0.40750000000000136	0.41402855369335817	60.028920503457385
410400	1586	2000	0.79125	0.4193333333333353	0.39344262295081966	60.95384944677353
417600	1620	2000	0.7915277777777778	0.4108333333333353	0.3993827160493827	61.925755318005876
424800	1636	2000	0.77	0.4208333333333354	0.40036674816625917	62.88725648721059
432000	1581	2000	0.7759722222222222	0.4413333333333349	0.4364326375711575	63.76975483496984
439200	1617	2000	0.7823611111111111	0.4138333333333358	0.41434755720470007	64.78242868979773
446400	1621	2000	0.7848611111111111	0.4311666666666675	0.44293645897594075	65.74154276450476
453600	1627	2000	0.7833333333333333	0.4260000000000023	0.44560540872771975	66.64141430060069
460800	1619	2000	0.7802777777777777	0.443500000000001	0.44718962322421246	67.55217711925506
468000	1573	2000	0.7815277777777778	0.43250000000000066	0.4901462174189447	68.4995121995608
475200	1623	2000	0.7876388888888889	0.425833333333335	0.4627233518176217	69.43597999016444
482400	1623	2000	0.7883333333333333	0.44500000000000106	0.4614910659272951	70.43858970801035
489600	1607	2000	0.7947222222222222	0.4411666666666696	0.44430616054760425	71.34512340625128
496800	1600	2000	0.7915277777777778	0.44916666666666755	0.47125	72.26366898616155
504000	1631	2000	0.7963888888888889	0.4331666666666695	0.4727161250766401	73.68603826761246
511200	1608	2000	0.8	0.4465000000000016	0.47761194029850745	74.70537654956182
518400	1610	2000	0.8036111111111112	0.4403333333333351	0.48819875776397514	75.85265342394511
525600	1604	2000	0.7570833333333333	0.4518333333333363	0.48192019950124687	76.80063135226568
532800	1621	2000	0.7790277777777778	0.4510000000000028	0.5249845774213449	77.76746832529703
540000	1610	2000	0.7661111111111111	0.4550000000000021	0.48757763975155277	78.70009510119756
547200	1473	2000	0.7818055555555555	0.4921666666666672	0.5173116089613035	79.66144061485926
554400	1638	2000	0.7831944444444444	0.4635000000000027	0.49572649572649574	80.72792196273804
561600	1646	2000	0.7833333333333333	0.45500000000000174	0.5279465370595383	81.64635524352391
568800	1639	2000	0.7670833333333333	0.45766666666666983	0.5082367297132397	82.55081465244294
576000	1611	2000	0.77625	0.46350000000000313	0.5456238361266295	83.39632397890091
583200	1555	2000	0.7609722222222223	0.4898333333333357	0.535048231511254	84.24076106150945
590400	1574	2000	0.7627777777777778	0.49033333333333523	0.5527318932655655	85.12040429512659
597600	1590	2000	0.7698611111111111	0.4936666666666686	0.5836477987421383	86.07110396623611
