InstanceID	R_0	R_1	R_2	Class
608	5514.847588788636	3422.1415850339413	5415.017895634091	1
5734	10377.71661182813	2501.005657783238	8389.944748166243	0
5382	6408.711885583502	1104.9551004766915	2308.890063286344	0
2282	5760.792721908537	3339.329170529952	4877.203309571784	1
6647	3606.5690671288166	1173.7748159380792	2983.4834187927368	0
3528	7485.583098558882	3100.4715897452675	6221.323761714071	1
5947	313.68360062987716	641.5426904547895	1818.6054199650082	0
7034	6708.563607195423	1393.4622438144124	4503.027606288152	0
5618	6302.833536077416	686.3107915037822	2009.1834654748905	0
5238	6746.9806504033295	1276.863540994022	2970.204761064887	0
3173	8392.180626776872	3709.0009482151863	7142.112773121094	1
4082	890.8766845392377	410.2300156068592	1974.80801248339	0
4684	4610.825559521024	1224.6938453924595	2182.596583583536	0
5967	6038.604098055508	1804.8734828511315	5020.893716701812	0
2592	7007.5169665748635	3795.892806381246	6183.5839222560935	1
5862	6620.557327467181	1176.7563965924996	2742.6975269258855	0
6739	6216.407560753709	276.47559132355826	3956.5864947669547	0
5407	8896.857421485554	1897.6417853598334	6787.068937565235	0
4418	9229.082908993438	1795.7131224716072	4893.2954095311	0
4869	7543.439396561584	1183.1085148691554	2909.3628915899244	0
4455	6495.623824661091	1973.4367730310469	6199.414179341587	0
2884	4901.346522971187	2742.654687181685	4068.614588647581	1
1488	5072.784640441242	2864.2431757808163	3744.8607819861204	1
145	4967.7052507278795	3242.913301823081	5066.142697579339	1
257	8890.672609985426	5090.080195021673	7934.989422669791	1
3971	9336.186373930068	1843.4496644842648	4923.941347795561	0
830	9452.953052582649	5039.641078229714	8147.654334766909	1
141	9135.73367028235	5147.3145341065365	7923.993169245947	1
1343	8506.139653583206	4616.154097846207	7586.666995311154	1
6317	4318.955685021306	1398.7546191796043	4266.624860586207	0
4229	5138.614692233138	1341.104340067417	4058.2982563940823	0
1467	7937.565184182882	4730.469672784373	7138.178318770028	1
3315	6923.3188255816685	4182.448471901261	6507.819823257717	1
3838	2232.972324374535	1007.0998826195748	1724.912931878861	0
4547	7255.717794614975	1208.6240285300885	2217.3936715777195	0
240	6676.753689468601	3137.256922930791	5901.766600375975	1
5560	513.1982182885091	566.3794344145309	1473.3408738288076	0
5876	10567.961676699262	2408.6282501256983	8148.156295541769	0
109	9371.249612215155	5465.296991497298	8321.280393989178	1
5497	7784.489659922643	1809.0587898792025	5449.254874292027	0
1781	6142.381908510986	3851.3069013163868	5951.958371450684	1
3266	8908.09527444513	4437.542973258147	7622.978525745135	1
3050	8452.413443792984	4918.329327421162	7525.86013532238	1
4429	5838.597202336238	1328.5329015178982	4558.523431275284	0
4797	5023.067154293696	1017.059064301802	2295.8816334656017	0
2936	9252.912752593584	4262.347659690151	7883.197589672582	1
4184	6807.635009224823	734.9380159053884	2201.2363696659872	0
