InstanceID	R_0	R_1	R_2	Class
608	8281.122387741216	4754.306349950028	7987.65567999769	1
5734	16049.042245239021	3456.894077516555	12574.414555662823	0
5382	10638.468586812463	1528.6431918208732	3508.2101327237747	0
2282	8720.090066537621	4567.796434104754	7165.698476789513	1
6647	6018.560185089892	1732.828767690245	4698.763610543294	0
3528	11554.378617378397	4085.5922876725126	9266.785601795771	1
5947	492.2906913445737	932.6273417622486	2829.0932134784366	0
7034	10757.871189725673	1988.7537597724179	6853.865304079113	0
5618	10680.394366107686	950.7859883083709	3042.6394286000723	0
5238	11098.544004006038	1747.388073888771	4442.062103215011	0
3173	12829.107430083444	4826.18600245191	10621.301607060117	1
4082	1416.0799522756947	584.9608114154831	3071.5377234847815	0
4684	7407.759351056394	1760.6936046586445	3294.728033524481	0
5967	9821.536476841096	2628.7381084167846	7948.375768009361	0
2592	9531.354607612808	4656.537030862241	8234.572063476837	1
5862	10828.332035755457	1624.5245499419036	4098.435457345934	0
6739	10155.455364597368	430.6670710567136	6178.657995286342	0
5407	14293.027858339768	2718.174119659708	10614.70027456505	0
4418	15093.67473543918	2442.9160182558808	7502.264649957586	0
4869	12505.760291488594	1682.8668168122658	4501.866032178028	0
4455	10616.242153744688	2815.2784291593402	9817.861640861767	0
2884	7565.600221989218	3844.9056807139586	6053.126937074146	1
1488	7565.207545346918	3835.508164011095	5273.353992383692	1
145	7467.996214433169	4578.217212895034	7506.182507948181	1
257	13701.894859764518	7093.170790248715	12007.293520668427	1
3971	14927.664591611401	2466.685117931007	7216.377431590083	0
830	13730.76579186382	6343.596332905327	11436.870268149145	1
141	13932.940622673705	7122.700501243836	11667.294061870476	1
1343	13083.800468807302	6317.708608621831	11485.89672970605	1
6317	7082.700796816218	1981.8811568222675	6680.464175925016	0
4229	8341.456796559369	1925.939006820974	6224.999141896704	0
1467	11841.731274564969	6387.218546677453	10332.182584401404	1
3315	10410.963506369257	5742.0710197969765	9510.448961014137	1
3838	3787.166769663681	1480.9354601899438	2681.9972822374316	0
4547	11952.910384167513	1678.917941800682	3309.2729550941062	0
240	10018.635952338318	4129.888676151857	8643.38740873824	1
5560	806.4065507455027	827.0700779010308	2284.2326380496525	0
5876	16982.980952312973	3456.618964920805	12707.156935160418	0
109	14677.614057907915	7800.324491648185	12800.71454854973	1
5497	12289.06182535157	2556.2925485607193	8157.2414204554	0
1781	9222.202989020965	5372.184917454855	8729.722160378244	1
3266	13069.44172296072	5580.685456470317	10835.881777706287	1
3050	12632.688646576797	6657.303425729457	10951.186551280349	1
4429	9231.986160790626	1875.279708032997	6816.448630567107	0
4797	8303.939865945202	1494.3565102733312	3587.5890986614895	0
2936	13862.189911668638	5438.8873851142735	11337.490513298322	1
4184	11390.684916493496	1048.602979984449	3293.0205912669935	0
2588	15838.980640199097	8157.141953804354	13379.684674942619	1
6682	10408.919923983689	1354.2828710395065	3005.7315018192976	0
3611	1252.9673159136946	1113.9907903839605	2312.8901045799844	0
4713	1588.3610074048138	1444.0648881060006	2898.8371978777777	0
6416	14439.283256891124	2724.337166665789	10252.988283704695	0
2375	12540.483562271635	5765.885995541541	9725.052663087663	1
1059	13061.94933465681	6031.712517265972	11112.73436002384	1
4551	13768.979405182215	2109.7148849783	6403.222601587965	0
3356	8274.7877473726	4152.472092333095	7279.969573163861	1
5608	12075.25192204519	1901.3662152083834	7117.315844178546	0
4176	11285.158075841873	1539.962427138042	3363.5139962415633	0
4638	5160.505662332769	1898.081164544651	5022.2540964278905	0
5622	11659.69921475943	1237.705467636183	3337.615726415608	0
5139	11713.595752284526	1597.1162866852278	3605.3763620809464	0
2640	12663.196051844247	6146.672214825178	10336.247051118504	1
1018	14283.896313294901	6569.189861588094	11889.118569489878	1
3850	10399.22441985493	1441.7033480460202	3104.7731042903306	0
4997	9739.251724484691	494.7508877437157	5347.022395216291	0
987	13268.19900849729	6196.96521190689	10945.116985636481	1
881	11888.435862028415	5613.48086555774	9495.719621588043	1
522	14679.172220595936	6784.293228590027	11931.243075734023	1
2860	13477.034319773102	6334.534753706453	11186.45120140627	1
5046	12190.740465235898	2309.2805176670213	7888.981562510517	0
4782	3932.0362206418495	1553.7423819772923	2768.4919619633124	0
1548	11730.024186144128	6000.395520756683	9988.61963083806	1
907	13047.641516800499	6469.020634251761	11021.385948526493	1
1127	14173.3783797457	6857.07123281503	11808.260360895709	1
5711	5969.763858411487	1596.9259332965523	3099.3106954411296	0
5672	3976.7497062285643	1221.6256113709837	2852.235691579446	0
1452	7682.340040182679	4433.809774757705	7375.572903736091	1
6261	5869.636768184375	1482.8142590785835	3131.3098277765594	0
5173	15019.646304121003	1094.5867530236262	7548.752441324491	0
2698	9626.053853517267	5023.686173700989	8441.370989091154	1
1447	11439.008674745295	3782.5486998076817	9152.228170573657	1
2212	4044.0680321773198	2721.0771567626834	5006.320439079055	1
487	5266.222978064395	2401.951484895746	4957.385502814425	1
7133	1533.9378200845474	1638.8816884770429	3464.2162594829756	0
1000	12855.58546375097	5743.679476019314	10348.715835278439	1
2612	12747.12235015426	5233.965532400092	10603.080958139517	1
26	11101.121680608168	5307.716635161223	7849.041697381721	1
5009	10369.512884444912	1394.9021824695305	3085.0730944836278	0
3196	7468.159801764471	3927.514620571915	6427.860189549578	1
5559	11346.801727292921	1740.8133075888297	3513.299958512772	0
4005	2053.028230321686	1285.5647578670328	3494.18132969616	0
3915	4585.728391302932	1993.0235420558827	5294.501327613585	0
381	11890.614726456475	4530.785617344188	9605.539541953098	1
3175	5288.797819614797	3137.6381181690977	5648.9163928518155	1
1342	8889.122068204308	4713.054227723998	7835.7255277748345	1
2158	12557.620872377238	6248.394435810738	10302.139794515884	1
196	4936.737741439548	2591.0839509102534	5156.345183140553	1
1394	4375.243606856096	3074.447878058857	5192.724427933199	1
6400	15733.083201673173	2634.037626654035	8407.950683747285	0
4977	429.9201693455381	782.0125485229471	2719.31522385446	0
2019	13261.24235412991	6608.368103807793	10732.739312531634	1
4815	11546.808418063118	541.5448124037425	3520.7108906320623	0
6586	9536.140682278996	1825.3109816698015	4502.8540869561575	0
2948	11209.878552224469	6224.3060700722535	10021.88075777934	1
5	13469.453721802214	6709.862009616064	11704.27732889076	1
2276	10483.553685563142	5478.8187141409635	9444.675233370814	1
5932	5186.912815131178	1679.3544452431959	5463.8620448406355	0
2991	9673.25952865453	4969.789718732102	8251.05116324615	1
2536	13697.383405849676	6841.02670020929	10983.370572909645	1
5366	12268.226765110123	1503.6925459882577	3853.4798787363948	0
6220	13088.009867476172	2031.3984697238063	5448.420479566514	0
3070	14773.757024299459	7428.339630117663	12365.400248992872	1
6722	10688.709294435299	1017.9644640309449	3041.860834996604	0
4533	14199.332519599553	2042.2329123156526	6649.0920235359345	0
7167	11638.284058958458	1614.5075880547813	3349.492785124808	0
7039	10277.387511186796	1017.3709576172516	3002.9080821619727	0
4624	8369.645871787856	1732.6900281749151	3551.754548832367	0
1026	4051.9871902766754	2400.9299313379784	4560.608300351015	1
3164	12788.568608437146	6995.4064343576765	11505.378234952563	1
2699	14523.51275455361	7212.572545713934	12010.055200989782	1
772	5245.302433992124	2922.344315560868	5545.835904293571	1
2494	12926.514520053	5418.37867816445	10703.128181767774	1
1769	14409.983336490524	7427.203933028401	11771.17077539578	1
2284	11834.232383052102	6485.648943249498	10414.6174205533	1
6156	15334.910328837981	2392.531665649537	11178.270134471164	0
4979	11005.643287211973	853.6279717589437	3031.823206408577	0
3005	14316.599896078644	7380.816160859798	11837.868181021086	1
4803	8094.871647410788	2440.4999738141346	7927.5937760792285	0
6947	5256.011426374289	1500.8676716503358	5737.730325465568	0
802	7719.393880755989	4643.5217302882575	7661.303113149335	1
6707	1159.7361222803747	1567.8831480992533	3483.3279217694458	0
6195	1317.4418103360215	1615.6670402440693	3357.421994871147	0
6485	12115.337945425223	1934.5683402975692	8904.838240837984	0
