R_1	R_4	524	416.43638550308384
R_2	R_4	482	395.2621436159741
R_4	R_5	457	356.10098592508086
R_1	R_5	431	324.0053211327881
R_1	R_2	403	312.05624098249604
R_0	R_4	385	300.6795934907129
R_3	R_4	374	295.0772223117782
R_2	R_5	353	269.9785975754932
R_1	R_3	349	266.3330239112058
R_3	R_5	322	245.20885421783225
R_0	R_1	328	242.54848661681103
R_0	R_5	303	224.0197833004315
R_0	R_2	277	209.2325124019472
R_2	R_3	263	197.91815510287816
R_0	R_3	253	187.53339334008143
