InstanceID	R_0	R_1	R_2	Class
6720	2840.2926313093526	594.0042360894681	496.9363320134212	0
6539	3442.6167457375022	788.3995711850305	493.227697892275	0
17453	3490.5433676616713	793.2693095186129	406.6000767832203	0
6068	2586.7482528534183	851.9012495602054	497.012595586847	0
2442	3594.5384637243656	813.2479114722194	408.61973847545295	0
9426	3489.1235614097964	750.5576852399184	408.6293420937477	0
15833	3498.1387418613963	837.7856543169873	496.3832562670187	0
19244	3401.1343598852363	837.1920313928551	457.38621233554727	0
14464	3530.6175614047925	842.195886773872	502.12205072159077	0
17937	3184.2074012902817	774.5952646470079	453.34216591382557	0
2181	1353.1645642996734	847.8437962143245	404.634169210732	0
15590	3204.675795494324	847.8357152043353	503.3854591481446	0
8476	2476.278163959499	584.8525900195347	490.60354581651836	0
16503	1809.4361975991285	818.6590574510722	405.6150001430155	0
15435	2598.6446001437	833.2622705155255	497.11293537744433	0
13567	3034.3771580941434	742.5872611358297	467.65650030577507	0
11480	3408.7938328859614	846.20639925205	406.7082301168104	0
158	3027.7076106105465	742.9217932353977	406.5713177078405	0
8366	3396.539965166223	705.7488572793036	406.7245026406698	0
620	3591.01841375876	845.6209313031462	442.8973285187104	0
5458	3379.990827279314	850.9512177182339	406.6653071430719	0
17127	3494.194103030146	860.4738091539385	455.8948803400991	0
18200	3057.76201562578	811.0477107893379	451.5099047618643	0
10364	3321.3943458102995	835.4864509438942	411.6697819013521	0
12553	2272.6790763367558	850.9998186820895	452.48339436802115	0
5544	3209.728540026681	600.8449069131159	456.43573344172677	0
14087	3492.0498615911006	584.3827182945931	498.23602873293567	0
5931	625.7587166190053	440.170391450491	348.43602357454114	1
18087	3623.5361504966286	612.885140695498	415.98000983363954	0
18242	3407.6029553168687	819.0440267470215	407.25664047383174	0
9468	2852.258411158926	852.8084902019538	492.1105122109357	0
18024	649.18064913023	471.23271661874276	344.3704785469336	1
716	3321.194580392805	844.609209139513	506.5402580239725	0
9646	3412.796470439219	846.0171615905356	410.14397416787426	0
5871	3112.446085641098	625.9020909501595	463.2362907778257	0
3581	3601.5663204085545	844.069328368199	494.08503459809697	0
18387	2277.431036863637	743.9384008704122	492.95135095880187	0
11500	3560.692293857207	814.401495774206	408.2791094355264	0
14673	3482.935392993443	789.314846756625	455.1244592770926	0
5527	3319.3257244465303	640.171273070056	415.22802490946185	0
18952	2611.648694066632	832.1652463060608	406.24201348809163	0
14222	2534.887069371318	841.3229664437437	452.8781243912632	0
13755	3401.4868951697536	614.918064698546	415.2697335687637	0
16392	2829.407093038186	698.3745853058166	493.0919605510101	0
14791	1199.5599217667532	593.9473154560342	493.09875491691884	0
9296	3451.8395179243103	677.0899162367484	412.37037196954975	0
2673	3470.8534003146265	717.1895545035304	409.40574505060044	0
5566	384.895344113261	256.70886120441367	71.71849386409805	1
6396	3571.9251121451607	785.4256593071807	412.4014133191457	0
6616	3600.138415886076	710.8279874388321	442.60444105169586	0
5909	3611.235664249555	598.498573472991	462.21322784226754	0
1420	2902.9624918260015	839.1822562813204	467.1459413287233	0
15871	2247.696063484745	834.1641624111771	442.59985999955313	0
18246	3600.573059729841	744.1197587615147	456.33524697042327	0
4925	3530.785237739378	844.7413601749695	407.52802461805265	0
4040	3483.3408186394545	542.4112519402872	413.4374937605897	0
7845	3344.8273604274245	793.7547676476155	412.4723349661913	0
14653	467.12421703773043	315.2657228760173	189.99774670222598	1
3051	2144.068296560205	784.1614672596166	486.38964392438186	0
