Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[1, 0]	[[20.612499999999997, 19.29], [629.76, 1066.24]]	0	0.09083969465648856	0.9083969465648855	1	44.549758055030566	421	421	0.6666666666666666	44.549758055030566	0	0	0	0	1
[0, 1]	[[278.4, 438.8627427363739], [24.512500000000003, 19.29]]	0	0.1	1.0	1	74.7131191175445	914	914	0.6666666666666666	74.7131191175445	0	0	0	0	1
[2]	[[2.8125, 4.3875]]	0	0.9812117555804534	0.9812117555804534	4	736.8451523175223	199990	3765	0.3333333333333333	2940.2257615876115	11385	11603	1163	1185	1
[0]	[[-136.4, 175.28768899083377]]	0	1.0	1.0	7	774.7522211059119	199962	13280	0.3333333333333333	5507.008629581856	67511	67511	7231	7231	1
[2]	[[2.718, 4.482]]	0	0.9814419795221843	0.9814419795221843	4	736.8451523175223	199990	41488	0.3333333333333333	2940.2257615876115	9202	9376	1163	1185	1
[1]	[[19.4905, 24.1095]]	0	0.9726752475634289	0.9726752475634289	1	749.4521005669002	199962	57500	0.3333333333333333	736.976758919727	49800	51199	6997	7193	1
[0]	[[224.98878114933913, 241.14000000000001]]	0	1.0	1.0	3	690.3677536591279	199515	61787	0.3333333333333333	2071.103260977384	3449	3449	501	501	1
[0]	[[-136.4, 133.61879814203033]]	0	1.0	1.0	4	775.2573111889521	199962	64063	0.3333333333333333	3153.027724474515	40883	40883	6015	6015	1
[1]	[[26.462999999999997, 30.337]]	0	0.9196762448336941	0.9196762448336941	1	661.8197639285404	199990	67438	0.3333333333333333	667.8042264229305	37383	40648	5649	6144	1
[2]	[[1.6920000000000002, 3.708]]	0	0.9534208829219675	0.9534208829219675	1	690.3080758984567	199990	73604	0.3333333333333333	686.6063685913384	32525	34114	5155	5406	1
[0]	[[-136.4, 428.74000000000007]]	0	0.9943160571385835	0.9943160571385835	2	725.2742053446835	199983	82181	0.3333333333333333	1405.637608954273	79770	80226	13552	13629	1
[0]	[[-133.6, 101.68383864763678]]	0	1.0	1.0	1	773.7010387497272	199962	88972	0.3333333333333333	783.5075645438452	27999	27999	5037	5037	1
[0]	[[-136.4, 320.54]]	0	0.9980464997117786	0.9980464997117786	1	732.6119955647139	199962	89955	0.3333333333333333	737.8081148372361	62330	62452	11336	11358	1
[1]	[[18.2415, 23.1585]]	0	0.9863101833649068	0.9863101833649068	2	736.993903106389	199962	92076	0.3333333333333333	1473.987806212778	27594	27977	5109	5182	1
[0]	[[-136.4, 447.66]]	0	0.9927348280123304	0.9927348280123304	1	725.2742052594266	199983	94702	0.3333333333333333	702.8188040705998	73104	73639	13904	14006	1
[1, 0]	[[27.514000000000003, 29.28320664729708], [763.58, 1186.42]]	1	0.24568725653867557	0.24568725653867557	1	673.7885371296112	199847	95341	0.6666666666666666	673.7885371296112	883	3594	169	688	1
[2]	[[3.0235000000000003, 5.76]]	0	0.979866835764109	0.979866835764109	1	736.8345616359277	199990	98649	0.3333333333333333	735.0432020449095	6181	6308	1225	1250	1
[0]	[[574.28, 1201.72]]	0	0.7988251107681585	0.7988251107681585	1	699.8001066465547	199990	102629	0.3333333333333333	715.2501333081934	16046	20087	3299	4128	1
[0]	[[-136.4, 184.73149052453948]]	0	1.0	1.0	5	773.9995537127977	199962	102829	0.3333333333333333	3922.092799572718	36383	36383	7493	7493	1
[1]	[[18.369, 24.031]]	0	0.973887587822014	0.973887587822014	3	749.4520811693512	199962	103578	0.3333333333333333	2210.930163101667	33268	34160	6905	7089	1
[1]	[[23.888499999999997, 27.9115]]	0	0.9323026912609615	0.9323026912609615	2	718.7063878184213	199983	104225	0.3333333333333333	1404.251616046305	49330	52912	10309	11057	1
[0, 1]	[[647.64, 1358.2379815544193], [24.7415, 29.6585]]	1	0.21299746609032644	0.21299746609032644	1	721.354843539175	199858	105401	0.6666666666666666	742.1935544239687	2858	13418	606	2839	1
[2]	[[2.7495000000000003, 4.4505]]	0	0.9810771470160117	0.9810771470160117	1	736.8451523175223	199990	107049	0.3333333333333333	735.0564403969029	5392	5496	1163	1185	1
[0]	[[607.3, 1084.7]]	0	0.7934601664684899	0.7934601664684899	1	706.5850064851411	199990	108235	0.3333333333333333	723.7312581064264	13346	16820	2914	3668	1
[1]	[[23.4905, 28.1095]]	0	0.9318438964817443	0.9318438964817443	1	726.4899187517523	199983	108964	0.3333333333333333	702.0197221741216	51886	55681	11412	12243	1
[2]	[[3.1494999999999997, 4.8505]]	0	0.9841584158415841	0.9841584158415841	3	731.0713701579333	199990	109804	0.3333333333333333	2183.51763809225	2485	2525	550	559	1
[0]	[[-136.4, 184.14000000000001]]	0	1.0	1.0	5	773.9995537127977	199962	110690	0.3333333333333333	3922.092799572718	33468	33468	7493	7493	1
[1]	[[25.113999999999997, 29.286]]	0	0.9265627548286387	0.9265627548286387	2	672.8484712691674	199983	111326	0.3333333333333333	1378.6893408951853	39769	42921	8975	9686	1
[0]	[[-73.28000000000003, 143.53681072063398]]	0	1.0	1.0	3	774.2114305848513	199962	112572	0.3333333333333333	2355.1954704423642	27640	27640	6317	6317	1
[0]	[[-95.6, 313.6]]	0	0.9984522998823748	0.9984522998823748	1	735.4858597918783	199962	113199	0.3333333333333333	751.511767348663	48384	48459	11154	11172	1
[2]	[[-0.63, 1.197]]	0	0.9428132796008444	0.9428132796008444	1	749.0846301539761	199962	115080	0.3333333333333333	723.1167728368557	49130	52110	11577	12279	1
[2]	[[3.1494999999999997, 5.76]]	0	0.984421052631579	0.984421052631579	4	730.8662240784186	199990	116471	0.3333333333333333	2910.3311203920925	2338	2375	560	569	1
[0]	[[-39.76000000000005, 889.12]]	0	0.9513343602459581	0.9513343602459581	1	717.8434254876059	199990	117346	0.3333333333333333	681.5212265223714	75965	79851	18396	19338	1
[0]	[[-136.4, 139.14757540027708]]	0	1.0	1.0	1	775.2573112052884	199962	117404	0.3333333333333333	788.2569311684825	25500	25500	6183	6183	1
