R_2	R_4	282	260.9756806561893
R_1	R_4	233	210.97626513242702
R_1	R_5	177	168.55087522263545
R_4	R_5	183	167.13395903748125
R_3	R_4	148	132.37643406618895
R_0	R_4	140	123.50617573645347
R_1	R_2	115	105.95402612108124
R_0	R_1	104	94.6195458961749
R_0	R_5	100	90.85119741629028
R_1	R_3	94	84.76321360712217
R_2	R_5	91	80.41981967117319
R_2	R_3	85	79.77094662647295
R_3	R_5	79	73.66490045042679
R_0	R_2	70	62.630829480142474
R_0	R_3	52	46.48258399675744
