R_1	R_4	416	336.2877558041495
R_2	R_4	385	321.8455465577831
R_4	R_5	349	280.2362259802193
R_0	R_4	295	237.81955451231738
R_3	R_4	296	233.88979429320074
R_1	R_5	294	227.1499739832419
R_1	R_2	251	184.4503168428977
R_0	R_1	235	177.85878674615762
R_2	R_5	218	163.9901230564827
R_1	R_3	223	163.64463567842753
R_3	R_5	215	163.16339987722168
R_2	R_3	211	154.796432293208
R_0	R_5	197	151.55289796940622
R_0	R_2	196	148.95945150891535
R_0	R_3	168	120.04034122962352
