R_1	R_4	561	424.10600590971916
R_4	R_5	464	362.8636890802635
R_1	R_5	326	221.52097050882887
R_2	R_4	222	191.4725239023377
R_1	R_3	168	125.74163055313494
R_3	R_4	160	122.44268176160882
R_0	R_4	133	103.97353133886878
R_3	R_5	130	96.25454809702724
R_1	R_2	129	95.07733408933645
R_0	R_1	117	84.42580935578724
R_2	R_5	108	81.81881959110854
R_2	R_3	73	57.69172591016919
R_0	R_5	73	50.94706041244387
R_0	R_3	48	33.78947597579987
R_0	R_2	35	25.692568610005992
