R_0 R_1 R_2 Class
903.0000 25.2000 0.0000 0
403.0000 25.4000 0.0000 0
431.0000 25.4000 0.0000 1
733.0000 25.7000 0.0000 1
462.0000 25.9000 0.0000 0
433.0000 25.9000 0.0000 0
428.0000 26.2000 0.0000 0
460.0000 26.4000 0.0000 0
465.0000 26.8000 0.0000 0
331.0000 27.1000 0.0000 0
248.0000 26.8000 0.0000 0
233.0000 26.3000 0.4000 0
222.0000 25.9000 1.3000 0
216.0000 25.2000 1.3000 0
211.0000 24.3000 0.0000 0
217.0000 24.0000 0.0000 0
217.0000 23.8000 0.0000 0
219.0000 23.6000 0.0000 0
205.0000 23.3000 0.0000 0
189.0000 22.8000 0.0000 1
188.0000 22.8000 0.0000 0
227.0000 22.8000 0.0000 0
315.0000 23.0000 0.0000 0
396.0000 23.1000 0.0000 0
304.0000 23.2000 0.0000 0
214.0000 22.9000 0.0000 0
202.0000 23.0000 0.0000 0
224.0000 23.2000 0.0000 0
229.0000 23.3000 0.0000 0
259.0000 23.5000 0.0000 0
289.0000 23.6000 0.0000 1
295.0000 23.8000 0.0000 0
398.0000 24.0000 0.0000 0
482.0000 24.2000 0.0000 0
410.0000 24.4000 0.0000 0
271.0000 24.7000 0.0000 0
146.0000 24.7000 0.0000 0
100.0000 24.5000 0.0000 0
95.0000 24.2000 0.0000 0
84.0000 24.0000 0.0000 0
71.0000 23.8000 0.0000 0
89.0000 23.6000 0.0000 0
85.0000 23.5000 0.0000 0
86.0000 23.6000 0.0000 0
98.0000 23.8000 0.0000 0
54.0000 23.9000 0.0000 0
24.0000 23.8000 0.0000 0
12.0000 23.6000 0.0000 0
3.0000 23.5000 0.0000 0
2.0000 23.2000 0.0000 0
0.0000 22.9000 0.0000 0
23.0000 20.0000 0.0000 0
30.0000 20.1000 0.0000 0
37.0000 20.3000 0.0000 0
46.0000 20.3000 0.0000 0
70.0000 20.4000 0.0000 0
84.0000 20.6000 0.0000 0
89.0000 20.7000 0.0000 0
98.0000 20.7000 0.0000 0
109.0000 20.7000 0.0000 0
120.0000 20.9000 0.0000 0
124.0000 21.1000 0.0000 0
140.0000 21.2000 0.0000 0
163.0000 21.3000 0.0000 0
197.0000 21.3000 0.0000 0
229.0000 21.6000 0.0000 0
287.0000 21.8000 0.0000 0
500.0000 21.9000 0.0000 0
423.0000 22.2000 0.0000 0
520.0000 22.7000 0.0000 0
563.0000 22.9000 0.0000 1
599.0000 23.2000 0.0000 0
754.0000 23.9000 0.0000 0
766.0000 24.3000 0.0000 0
805.0000 24.7000 0.0000 0
847.0000 25.1000 0.0000 1
720.0000 25.5000 0.0000 0
836.0000 25.7000 0.0000 0
982.0000 26.4000 0.4000 0
1026.0000 26.8000 0.9000 1
662.0000 27.1000 1.3000 0
377.0000 27.2000 0.9000 0
446.0000 26.9000 1.3000 0
506.0000 26.9000 2.2000 0
373.0000 26.8000 1.3000 0
374.0000 26.6000 1.8000 0
370.0000 26.3000 2.2000 0
265.0000 26.1000 2.2000 0
382.0000 26.0000 2.2000 0
307.0000 25.8000 1.8000 0
692.0000 25.9000 1.8000 0
609.0000 26.4000 2.2000 0
557.0000 26.4000 2.2000 0
280.0000 26.4000 1.8000 0
350.0000 26.1000 2.2000 0
326.0000 26.1000 2.2000 0
280.0000 26.3000 2.7000 0
995.0000 26.3000 3.1000 0
373.0000 26.6000 2.2000 0
649.0000 26.3000 2.7000 0
348.0000 26.4000 2.2000 0
368.0000 26.1000 2.2000 0
348.0000 26.0000 1.8000 0
407.0000 25.9000 2.2000 0
793.0000 26.2000 2.7000 0
970.0000 27.1000 2.2000 0
907.0000 27.3000 2.7000 1
489.0000 27.1000 1.8000 0
601.0000 26.7000 2.2000 0
299.0000 26.6000 1.3000 0
599.0000 26.5000 1.8000 0
446.0000 26.6000 1.8000 0
247.0000 26.4000 2.2000 0
172.0000 25.9000 1.8000 0
147.0000 25.4000 1.8000 0
117.0000 25.1000 2.2000 0
107.0000 24.8000 1.8000 0
115.0000 24.4000 1.8000 0
110.0000 24.2000 0.9000 0
50.0000 24.1000 1.3000 0
27.0000 24.1000 1.3000 0
24.0000 24.0000 1.3000 0
16.0000 23.9000 0.4000 0
10.0000 20.4000 0.0000 0
15.0000 20.5000 0.0000 0
19.0000 20.6000 0.0000 0
25.0000 20.6000 0.0000 0
16.0000 20.7000 0.0000 0
21.0000 20.7000 0.0000 0
26.0000 20.8000 0.0000 0
32.0000 20.9000 0.0000 0
39.0000 21.0000 0.0000 0
51.0000 21.1000 0.0000 0
68.0000 21.3000 0.0000 0
84.0000 21.3000 0.0000 0
100.0000 21.2000 0.0000 0
122.0000 21.1000 0.0000 0
144.0000 21.2000 0.0000 0
115.0000 21.4000 0.0000 0
96.0000 21.4000 0.0000 0
106.0000 21.3000 0.0000 0
141.0000 21.2000 0.0000 0
131.0000 21.3000 0.0000 0
124.0000 21.4000 0.0000 0
162.0000 21.4000 0.0000 0
111.0000 21.6000 0.0000 0
231.0000 21.6000 0.0000 0
308.0000 21.6000 0.0000 0
341.0000 21.7000 0.0000 0
375.0000 21.9000 0.0000 0
533.0000 22.3000 0.4000 0
520.0000 22.6000 0.4000 1
461.0000 22.8000 0.4000 0
443.0000 22.9000 0.9000 0
366.0000 22.9000 0.9000 0
306.0000 23.0000 0.4000 0
227.0000 22.9000 0.4000 0
196.0000 22.8000 0.0000 0
168.0000 22.8000 0.0000 0
155.0000 22.6000 0.0000 0
138.0000 22.5000 0.0000 0
112.0000 22.4000 0.0000 0
93.0000 22.4000 0.0000 0
100.0000 22.5000 0.0000 0
130.0000 22.4000 0.0000 0
145.0000 22.1000 0.0000 0
177.0000 21.8000 0.0000 0
197.0000 21.9000 0.0000 0
183.0000 21.9000 0.0000 0
193.0000 22.0000 0.0000 0
205.0000 22.1000 0.0000 0
228.0000 22.1000 0.0000 0
211.0000 22.2000 0.0000 0
182.0000 22.3000 0.0000 0
215.0000 22.4000 0.0000 0
338.0000 22.6000 0.0000 0
322.0000 22.8000 0.0000 0
222.0000 22.9000 0.0000 0
185.0000 23.1000 0.0000 0
158.0000 23.3000 0.0000 0
100.0000 23.3000 0.0000 0
75.0000 23.1000 0.0000 0
78.0000 22.9000 0.0000 0
81.0000 22.4000 0.0000 0
65.0000 22.1000 0.0000 0
57.0000 21.7000 0.0000 0
48.0000 21.4000 0.0000 0
47.0000 21.5000 0.0000 0
59.0000 21.4000 0.0000 0
58.0000 21.1000 0.0000 0
41.0000 20.9000 0.0000 0
21.0000 20.8000 0.0000 0
11.0000 20.8000 0.0000 0
9.0000 20.9000 0.0000 0
4.0000 20.8000 0.0000 0
68.0000 20.1000 0.0000 0
77.0000 20.2000 0.0000 0
99.0000 20.4000 0.0000 0
130.0000 20.7000 0.0000 0
176.0000 20.9000 0.0000 0
253.0000 21.1000 0.0000 0
373.0000 21.4000 0.0000 0
457.0000 21.9000 0.0000 0
462.0000 22.3000 0.0000 0
379.0000 22.8000 0.0000 0
300.0000 23.1000 0.0000 0
590.0000 23.3000 0.0000 1
635.0000 23.8000 0.0000 0
672.0000 24.1000 0.0000 0
710.0000 24.4000 0.4000 0
752.0000 24.9000 0.4000 0
828.0000 25.2000 0.0000 1
763.0000 25.9000 0.0000 0
767.0000 26.3000 0.4000 0
753.0000 26.3000 0.9000 0
787.0000 26.5000 0.9000 1
808.0000 26.8000 0.4000 0
817.0000 26.9000 0.4000 0
847.0000 27.3000 1.3000 0
913.0000 27.3000 0.4000 1
908.0000 27.8000 0.4000 0
874.0000 28.1000 0.9000 0
201.0000 28.3000 0.0000 0
202.0000 28.7000 0.0000 0
326.0000 28.9000 0.0000 0
908.0000 29.2000 0.0000 0
925.0000 29.1000 0.0000 1
959.0000 29.6000 0.4000 0
952.0000 29.9000 0.0000 0
977.0000 30.3000 0.4000 0
973.0000 30.3000 0.4000 1
970.0000 30.7000 0.0000 0
959.0000 31.2000 0.4000 0
950.0000 30.7000 0.4000 0
928.0000 30.3000 2.7000 1
886.0000 29.5000 2.7000 0
860.0000 28.7000 2.7000 0
803.0000 27.9000 4.0000 0
884.0000 27.3000 3.1000 0
238.0000 26.9000 2.2000 0
313.0000 26.2000 0.9000 0
389.0000 26.3000 2.2000 0
373.0000 26.1000 1.3000 0
257.0000 25.9000 1.8000 0
272.0000 25.7000 2.7000 0
284.0000 25.4000 3.1000 0
234.0000 25.2000 3.1000 0
190.0000 24.9000 2.7000 0
227.0000 24.8000 3.1000 0
132.0000 24.7000 1.8000 0
113.0000 24.5000 1.8000 0
80.0000 24.4000 0.4000 0
67.0000 24.3000 1.3000 0
127.0000 24.1000 1.3000 0
123.0000 24.2000 0.9000 0
141.0000 24.2000 0.4000 0
139.0000 24.2000 0.4000 0
102.0000 24.3000 0.0000 0
72.0000 24.3000 0.0000 0
58.0000 24.4000 0.0000 0
64.0000 24.3000 0.0000 0
55.0000 24.2000 0.0000 0
30.0000 24.1000 0.0000 0
4.0000 23.8000 0.0000 0
0.0000 23.5000 0.0000 0
0.0000 23.3000 0.0000 0
0.0000 23.2000 0.0000 0
12.0000 20.9000 0.0000 0
11.0000 21.0000 0.0000 0
13.0000 21.2000 0.0000 0
17.0000 21.4000 0.0000 0
19.0000 21.6000 0.0000 0
23.0000 21.7000 0.0000 0
29.0000 21.7000 0.4000 0
36.0000 21.4000 0.4000 0
42.0000 21.3000 0.0000 0
58.0000 21.2000 0.0000 0
79.0000 21.5000 0.4000 0
108.0000 21.8000 0.0000 0
149.0000 22.1000 0.4000 0
208.0000 22.3000 0.0000 0
279.0000 22.5000 0.4000 0
348.0000 22.9000 0.4000 0
390.0000 23.6000 0.0000 0
407.0000 24.2000 1.3000 0
409.0000 24.4000 0.4000 0
439.0000 24.7000 0.4000 0
507.0000 25.1000 0.9000 0
540.0000 25.3000 0.9000 0
551.0000 25.4000 1.3000 0
560.0000 25.7000 0.9000 0
550.0000 25.9000 1.3000 1
575.0000 26.1000 0.9000 0
601.0000 26.7000 0.4000 0
646.0000 26.9000 1.3000 0
691.0000 27.1000 1.3000 0
661.0000 27.5000 1.3000 0
648.0000 27.7000 1.3000 1
599.0000 28.0000 0.9000 0
605.0000 28.2000 0.9000 0
641.0000 28.7000 0.9000 0
730.0000 28.8000 1.8000 0
880.0000 28.6000 0.9000 0
890.0000 29.0000 1.3000 1
918.0000 29.3000 0.9000 0
784.0000 30.1000 0.9000 0
482.0000 30.2000 1.3000 0
595.0000 29.7000 1.8000 0
684.0000 29.3000 1.3000 1
546.0000 29.4000 2.7000 0
649.0000 29.3000 3.1000 0
798.0000 29.0000 3.6000 0
502.0000 29.1000 2.7000 0
497.0000 28.8000 3.1000 0
529.0000 28.6000 3.1000 0
380.0000 28.1000 4.5000 0
446.0000 27.5000 3.6000 0
534.0000 27.7000 2.7000 0
410.0000 27.9000 1.8000 0
427.0000 28.1000 2.2000 0
328.0000 28.0000 2.2000 0
317.0000 27.6000 2.7000 0
371.0000 27.4000 2.7000 0
318.0000 27.4000 2.7000 0
315.0000 27.6000 2.2000 0
273.0000 27.4000 2.7000 0
224.0000 27.3000 1.8000 0
210.0000 27.0000 2.2000 0
170.0000 26.9000 2.7000 0
156.0000 26.7000 2.2000 0
131.0000 26.6000 2.7000 0
126.0000 26.4000 2.2000 0
74.0000 26.3000 2.7000 0
48.0000 26.0000 3.1000 0
38.0000 25.8000 1.8000 0
28.0000 25.6000 1.8000 0
24.0000 25.4000 1.8000 0
14.0000 25.3000 1.8000 0
11.0000 25.1000 1.3000 0
3.0000 20.2000 0.0000 0
12.0000 20.2000 0.0000 0
21.0000 20.3000 0.0000 0
32.0000 20.3000 0.0000 0
80.0000 20.4000 0.0000 0
133.0000 20.6000 0.0000 0
176.0000 21.1000 0.0000 0
209.0000 21.6000 0.4000 0
250.0000 21.9000 0.0000 0
286.0000 22.2000 0.0000 0
326.0000 22.7000 0.0000 0
365.0000 23.1000 0.0000 0
406.0000 23.5000 0.0000 0
442.0000 23.9000 0.0000 0
480.0000 24.2000 0.0000 0
516.0000 24.2000 0.0000 1
552.0000 24.7000 0.0000 0
576.0000 24.7000 0.0000 0
610.0000 24.9000 0.0000 0
642.0000 25.4000 0.0000 0
675.0000 25.7000 0.0000 0
695.0000 25.5000 0.0000 1
733.0000 25.9000 0.0000 0
771.0000 26.3000 0.0000 0
792.0000 26.6000 0.0000 0
803.0000 27.3000 0.4000 1
689.0000 27.4000 0.0000 0
128.0000 27.8000 0.0000 0
70.0000 28.0000 0.0000 0
72.0000 28.9000 0.0000 0
72.0000 29.3000 0.4000 0
186.0000 29.4000 0.4000 0
929.0000 29.5000 0.9000 0
112.0000 29.3000 2.2000 0
129.0000 28.7000 2.7000 0
280.0000 28.6000 2.2000 0
579.0000 28.7000 1.3000 0
138.0000 28.8000 0.9000 0
172.0000 28.1000 3.6000 0
200.0000 28.0000 2.7000 0
228.0000 28.3000 1.3000 0
152.0000 28.5000 0.9000 0
173.0000 28.4000 0.4000 0
113.0000 28.0000 2.7000 0
167.0000 28.1000 1.8000 0
218.0000 28.7000 1.3000 0
377.0000 29.3000 0.9000 0
228.0000 29.4000 0.9000 0
279.0000 29.2000 1.3000 0
243.0000 28.8000 0.9000 0
243.0000 28.6000 1.8000 0
255.0000 28.8000 1.3000 0
223.0000 29.0000 0.9000 0
226.0000 28.8000 0.4000 0
213.0000 28.6000 0.9000 0
172.0000 28.5000 1.3000 0
125.0000 28.2000 2.2000 0
122.0000 27.9000 1.3000 0
114.0000 27.9000 1.8000 0
103.0000 27.9000 1.3000 0
121.0000 27.9000 1.3000 0
114.0000 27.9000 0.9000 0
96.0000 27.9000 1.8000 0
112.0000 27.9000 1.8000 0
108.0000 28.0000 1.8000 0
96.0000 27.9000 1.8000 0
81.0000 27.8000 2.7000 0
57.0000 27.6000 1.8000 0
40.0000 27.2000 1.3000 0
19.0000 26.9000 0.9000 0
7.0000 26.7000 0.9000 0
3.0000 26.3000 0.4000 0
187.0000 21.4000 0.9000 0
328.0000 21.8000 0.4000 0
305.0000 21.8000 0.4000 0
352.0000 21.9000 0.4000 0
308.0000 21.9000 0.9000 0
471.0000 22.1000 0.4000 0
338.0000 22.4000 0.4000 0
286.0000 22.7000 0.4000 0
239.0000 23.0000 0.9000 0
315.0000 23.2000 0.9000 0
313.0000 23.3000 0.9000 0
312.0000 23.2000 0.9000 0
379.0000 23.3000 0.9000 0
372.0000 23.4000 0.4000 0
404.0000 23.8000 0.0000 0
351.0000 24.4000 1.3000 0
338.0000 24.7000 1.3000 0
309.0000 24.5000 1.3000 0
275.0000 24.6000 1.8000 0
303.0000 24.6000 1.8000 0
375.0000 24.7000 1.3000 0
463.0000 24.8000 1.3000 0
587.0000 25.0000 1.3000 0
895.0000 25.7000 1.8000 0
942.0000 26.1000 1.8000 1
1002.0000 26.3000 1.8000 0
803.0000 26.4000 2.2000 0
711.0000 26.1000 3.6000 0
468.0000 26.1000 2.7000 0
359.0000 26.2000 4.5000 0
376.0000 25.9000 2.7000 0
446.0000 26.0000 2.7000 0
736.0000 25.8000 2.7000 0
763.0000 26.1000 2.7000 0
855.0000 26.2000 2.7000 1
852.0000 26.4000 3.1000 0
801.0000 26.1000 3.1000 0
743.0000 25.9000 3.6000 0
658.0000 25.7000 3.1000 0
645.0000 26.1000 2.2000 1
628.0000 26.6000 1.8000 0
676.0000 26.7000 1.8000 0
578.0000 26.6000 3.1000 0
554.0000 26.3000 1.8000 0
483.0000 26.7000 2.2000 0
486.0000 26.7000 1.3000 0
414.0000 26.9000 1.3000 0
386.0000 26.9000 1.8000 0
360.0000 26.4000 3.1000 0
313.0000 26.2000 2.2000 0
278.0000 26.1000 1.8000 0
246.0000 26.2000 2.2000 0
181.0000 25.7000 2.7000 0
112.0000 25.4000 2.2000 0
31.0000 25.1000 1.8000 0
32.0000 24.7000 1.3000 0
34.0000 24.6000 0.9000 0
27.0000 24.4000 0.4000 0
16.0000 24.3000 0.4000 0
5.0000 24.1000 0.9000 0
0.0000 23.9000 1.3000 0
0.0000 23.7000 1.8000 0
0.0000 23.6000 1.3000 0
0.0000 23.4000 1.3000 0
0.0000 23.3000 0.0000 0
0.0000 23.3000 0.0000 0
0.0000 23.2000 0.4000 0
0.0000 23.2000 0.0000 0
0.0000 23.1000 0.0000 0
0.0000 23.0000 0.0000 0
0.0000 22.9000 0.0000 0
0.0000 23.0000 0.0000 0
0.0000 20.5000 0.0000 0
5.0000 20.7000 0.0000 0
10.0000 20.8000 0.0000 0
16.0000 20.8000 0.0000 0
24.0000 20.8000 0.0000 0
107.0000 20.9000 0.0000 0
150.0000 21.4000 0.0000 0
191.0000 21.8000 0.0000 0
230.0000 22.0000 0.0000 0
269.0000 22.3000 0.0000 0
308.0000 22.7000 0.0000 0
346.0000 23.0000 0.0000 0
382.0000 23.6000 0.0000 0
416.0000 23.9000 0.0000 0
453.0000 24.3000 0.0000 0
488.0000 24.7000 0.0000 1
521.0000 25.5000 0.0000 0
553.0000 25.8000 0.0000 0
583.0000 26.4000 0.0000 0
609.0000 26.6000 0.0000 0
633.0000 26.3000 0.0000 0
658.0000 26.3000 0.0000 1
681.0000 26.4000 0.0000 0
704.0000 26.5000 0.0000 0
722.0000 27.4000 0.0000 0
736.0000 27.8000 0.0000 0
758.0000 28.0000 0.0000 1
760.0000 28.1000 0.0000 0
411.0000 28.1000 0.0000 0
69.0000 28.2000 0.4000 0
66.0000 28.6000 0.4000 0
69.0000 28.8000 0.0000 0
72.0000 29.2000 1.8000 0
74.0000 29.1000 1.8000 0
306.0000 29.2000 1.3000 0
791.0000 29.4000 2.2000 0
809.0000 29.4000 2.2000 0
813.0000 29.4000 1.8000 0
730.0000 29.3000 1.3000 1
789.0000 29.4000 1.3000 0
787.0000 29.4000 1.8000 0
773.0000 29.2000 1.8000 0
758.0000 29.1000 2.2000 1
738.0000 29.3000 1.3000 0
732.0000 29.3000 2.2000 0
726.0000 29.4000 1.8000 0
707.0000 29.4000 1.3000 0
675.0000 29.2000 0.9000 1
638.0000 29.2000 1.8000 0
639.0000 29.1000 1.3000 0
492.0000 29.1000 1.8000 0
555.0000 28.8000 1.3000 0
521.0000 29.0000 1.3000 0
490.0000 28.9000 0.9000 0
458.0000 29.1000 1.8000 0
420.0000 28.7000 2.2000 0
388.0000 28.5000 2.2000 0
351.0000 28.4000 1.3000 0
311.0000 28.4000 1.8000 0
274.0000 28.4000 0.4000 0
95.0000 28.3000 0.4000 0
87.0000 27.6000 1.3000 0
77.0000 27.2000 0.4000 0
61.0000 27.1000 0.4000 0
52.0000 26.9000 1.8000 0
45.0000 26.7000 0.9000 0
48.0000 26.7000 0.4000 0
48.0000 26.6000 1.3000 0
40.0000 26.5000 0.9000 0
26.0000 26.4000 0.9000 0
13.0000 26.3000 0.0000 0
5.0000 26.1000 0.0000 0
0.0000 21.9000 0.0000 0
0.0000 21.8000 0.0000 0
9.0000 21.8000 0.0000 0
26.0000 21.8000 0.0000 0
49.0000 21.8000 0.0000 0
80.0000 21.7000 0.0000 0
120.0000 21.7000 0.0000 0
114.0000 21.7000 0.0000 0
109.0000 21.8000 0.0000 0
109.0000 21.9000 0.0000 0
123.0000 21.9000 0.0000 0
149.0000 22.1000 0.0000 0
180.0000 22.2000 0.0000 0
176.0000 22.3000 0.0000 0
174.0000 22.4000 0.0000 0
171.0000 22.6000 0.0000 0
143.0000 22.8000 0.0000 0
171.0000 22.8000 0.0000 0
209.0000 22.9000 0.0000 0
208.0000 23.1000 0.0000 0
236.0000 23.3000 0.0000 0
316.0000 23.4000 0.0000 0
437.0000 23.8000 0.0000 0
563.0000 24.1000 0.0000 0
642.0000 24.3000 0.4000 1
762.0000 24.8000 0.0000 0
857.0000 25.3000 0.9000 0
362.0000 25.2000 0.9000 0
413.0000 25.1000 0.9000 0
733.0000 25.3000 0.9000 1
602.0000 25.7000 0.4000 0
341.0000 25.9000 1.8000 0
313.0000 26.0000 1.3000 0
274.0000 26.3000 1.8000 0
309.0000 26.7000 1.8000 0
375.0000 26.3000 1.8000 0
744.0000 26.6000 1.3000 0
889.0000 27.0000 1.3000 0
426.0000 26.8000 2.2000 0
507.0000 26.7000 1.8000 0
919.0000 27.1000 1.3000 1
859.0000 27.2000 2.2000 0
874.0000 27.2000 1.8000 0
859.0000 27.5000 1.3000 0
788.0000 27.8000 1.3000 1
839.0000 28.0000 0.9000 0
835.0000 28.1000 1.3000 0
284.0000 27.8000 2.2000 0
858.0000 27.8000 0.4000 0
758.0000 28.3000 1.3000 1
432.0000 28.2000 1.8000 0
411.0000 27.5000 1.3000 0
546.0000 27.7000 1.3000 0
421.0000 27.9000 1.3000 0
396.0000 27.8000 2.2000 0
506.0000 27.6000 2.7000 0
248.0000 27.5000 1.3000 0
244.0000 27.2000 0.9000 0
349.0000 27.2000 0.9000 0
186.0000 27.3000 0.9000 0
219.0000 26.9000 3.1000 0
287.0000 26.8000 1.3000 0
217.0000 26.8000 1.3000 0
152.0000 26.7000 1.8000 0
111.0000 26.4000 0.4000 0
93.0000 26.3000 0.4000 0
63.0000 26.2000 0.4000 0
47.0000 26.0000 0.4000 0
27.0000 25.9000 0.4000 0
32.0000 25.8000 0.9000 0
19.0000 25.6000 0.9000 0
10.0000 25.4000 0.9000 0
6.0000 18.4000 0.0000 0
8.0000 18.4000 0.0000 0
10.0000 18.7000 0.0000 0
13.0000 18.9000 0.0000 0
18.0000 19.1000 0.0000 0
24.0000 19.2000 0.0000 0
29.0000 19.2000 0.0000 0
35.0000 19.2000 0.0000 0
46.0000 19.1000 0.0000 0
57.0000 19.1000 0.0000 0
71.0000 19.1000 0.0000 0
98.0000 19.2000 0.0000 0
137.0000 19.3000 0.0000 0
186.0000 19.4000 0.0000 0
210.0000 19.8000 0.0000 0
321.0000 19.9000 0.0000 0
329.0000 20.1000 0.0000 0
311.0000 20.1000 0.0000 0
258.0000 20.1000 0.0000 0
240.0000 20.3000 0.0000 0
243.0000 20.5000 0.0000 0
489.0000 20.7000 0.0000 1
490.0000 21.4000 0.0000 0
402.0000 21.6000 0.0000 0
402.0000 21.7000 0.0000 0
468.0000 21.8000 0.0000 0
419.0000 21.9000 0.0000 0
410.0000 22.2000 0.0000 1
345.0000 22.6000 0.0000 0
